work_key	title	author_name	first_publish_year	canonical	work_id	ratings_count	text_reviews_count	ratings_5	ratings_4	ratings_3	ratings_2	ratings_1	rating_dist	genres	match_type	candidates
/works/OL69681W	The methods of Lady Walderhurst	Frances Hodgson Burnett	1901	0	1325030	5	1	0	4	1	0	0	5:0|4:4|3:1|2:0|1:0|total:5		YEAR_AUTH	
/works/OL7004014W	Shifting winds	Leon Ware	1948	0											NO_MATCH_AUTH	
/works/OL71072W	The Screwtape Letters	C. S. Lewis	1942	0	2920952	245251	8461	118880	77078	35276	9240	4777	5:118880|4:77078|3:35276|2:9240|1:4777|total:245251	fiction|fantasy, paranormal|non-fiction	RATINGS_MAX	
/works/OL7133477W	Niram	Laisdell Mitchell	1895	0											NO_MATCH	
/works/OL7376669W	The harem	Louis Charles Royer	1932	0											NO_MATCH_AUTH	
/works/OL7413267W	The Lawd sayin' the same	Hewitt Leonard Ballowe	1947	0											NO_MATCH	
/works/OL7421467W	Morning at Mount Auriol	E. P. B. Linstead	1948	0											NO_MATCH_AUTH	
/works/OL7424238W	The green cockade	Merritt Parmelee Allen	1942	0											NO_MATCH_AUTH	
/works/OL7428645W	Joseph, slave of mystery	Grady Cantrell	1949	0											NO_MATCH	
/works/OL7458976W	The tap on the left shoulder, a novel	Ricardo Sicré	1950	0											NO_MATCH	
/works/OL75472W	The Armourer's Prentices	Yonge, Charlotte Mary	1884	0											NO_MATCH_AUTH	
/works/OL7563511W	Red Feather and Star Maiden	David Cory	1935	0											NO_MATCH_AUTH	
/works/OL7582331W	Judge Robinson murdered!	R. L. Goldman	1936	0											NO_MATCH	
/works/OL7629406W	Children of the wilderness	Gurney, Sarah Gamzu (Garstang)	1937	0	849848	88	3	25	32	20	5	6	5:25|4:32|3:20|2:5|1:6|total:88		RATINGS_MAX	
/works/OL7650887W	Beckoning Ridge	Waldman, Emerson.	1940	0											NO_MATCH_AUTH	
/works/OL7679057W	Rampage in the Rockies	Shoshone Green	1944	0											NO_MATCH	
/works/OL7711865W	A little girl in old Quebec	Douglas, Amanda Minnie	1906	0	708970	28	4	5	12	9	2	0	5:5|4:12|3:9|2:2|1:0|total:28		YEAR_AUTH	
/works/OL7747054W	The sword and the soul	Plum, William Rattle.	1917	0	4150119	10	3	5	1	1	3	0	5:5|4:1|3:1|2:3|1:0|total:10		YEAR_AUTH	
/works/OL7842251W	A soldier of the empire	Howard Girard Hall	1903	0											NO_MATCH_AUTH	
/works/OL7851476W	On the forms of betrothal and wedding ceremonies	F. L. Critchlow	1903	0											NO_MATCH	
/works/OL7862185W	The girdle of the great	John Jordan Douglass	1908	0											NO_MATCH	
/works/OL7899973W	The study of a novel	Seldon Lincoln Whitcomb	1905	0											NO_MATCH_AUTH	
/works/OL8408588W	You Shall Be King!	North-South Staff	1945	0											NO_MATCH_AUTH	
/works/OL86769W	This time a better earth	Ted Allan	1939	0	17950351	417	40	114	152	108	29	14	5:114|4:152|3:108|2:29|1:14|total:417		RATINGS_MAX	
/works/OL92771W	The human touch	H. C. McNeile	1918	0	1594882	12	2	2	5	5	0	0	5:2|4:5|3:5|2:0|1:0|total:12		YEAR_AUTH	
/works/OL96019W	The Coming Conquest of England	August Niemann	1904	0											NO_MATCH_AUTH	
/works/OL9806488W	The Judgment of Charis	Reynolds, Baillie	1922	0											NO_MATCH_AUTH	
/works/OL102382W	The neon wilderness	Nelson Algren	1947	0	959392	553	28	234	226	78	15	0	5:234|4:226|3:78|2:15|1:0|total:553	fiction|mystery, thriller, crime	UNIQUE	
/works/OL10451102W	Bruno and Bimba	Evelyn Everett-Green	1900	0											NO_MATCH	
/works/OL10522230W	Green Grass of Wyoming	Mary O'Hara	1946	0	2739779	1316	38	577	469	226	32	12	5:577|4:469|3:226|2:32|1:12|total:1316	young-adult|fiction|children|romance|history, historical fiction, biography	YEAR_AUTH	
/works/OL10565360W	Entretiens sur la pluralite des mondes	Fontenelle	1929	0											NO_MATCH_AUTH	
/works/OL108763W	The tale of Timmy Tiptoes	Beatrix Potter	1911	0	630671	1523	58	572	410	447	78	16	5:572|4:410|3:447|2:78|1:16|total:1523	children|fiction|fantasy, paranormal|young-adult	YEAR_AUTH	
/works/OL1127987W	Colonel Starbottle's Client	Bret Harte	1892	0											NO_MATCH	
/works/OL11332045W	"The knighthood in the French romance as seen in the light of Leon Gautier's ""Decalogue"""	Suzanne Wendriner Palleske	1941	0											NO_MATCH_AUTH	
/works/OL11463417W	Animal land where there are no people	Katherine Corbet	1897	0											NO_MATCH_AUTH	
/works/OL1167519W	The Monarch of the Glen	Mackenzie, Compton	1941	0	641525	286	42	58	113	89	22	4	5:58|4:113|3:89|2:22|1:4|total:286	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL1169452W	England, yesterday & to-day, in the works of the novelists, 1837 to 1938	Felix Alan Walbank	1949	0											NO_MATCH	
/works/OL1174793W	The fabulous valley	Dennis Wheatley	1934	0											NO_MATCH_AUTH	
/works/OL1189730W	The avengers	Graves, Charles	1942	0											NO_MATCH_AUTH	
/works/OL1191020W	The great Mogul	Payne, Robert	1950	0											NO_MATCH	
/works/OL1196449W	Starting point	C. Day Lewis	1937	0											NO_MATCH_AUTH	
/works/OL119648W	The Magic Moon Machine	Jane Belk Moncure	1920	0	2396008	32	6	7	10	10	4	1	5:7|4:10|3:10|2:4|1:1|total:32	children|fiction	UNIQUE	
/works/OL12012661W	Crime and punishment in the Old French romances	F. Carl Riedel	1938	0	372993	64	6	14	29	20	1	0	5:14|4:29|3:20|2:1|1:0|total:64		RATINGS_MAX	
/works/OL1202230W	Patty's Suitors	Carolyn Wells	1914	0	6786363	17	4	1	8	6	0	2	5:1|4:8|3:6|2:0|1:2|total:17	fiction	UNIQUE	
/works/OL1213451W	The shield of love	Deeping, Warwick	1940	0											NO_MATCH_AUTH	
/works/OL12308333W	Valdemar	David Hertz	1938	0											NO_MATCH	
/works/OL136041W	The usurpers	Czesław Miłosz	1945	0											NO_MATCH	
/works/OL1381221W	The lake	Moore, George	1905	0	1575466	29	8	4	9	10	4	2	5:4|4:9|3:10|2:4|1:2|total:29	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL1443890W	Zero hour	Georg Grabenhorst	1929	0											NO_MATCH_AUTH	
/works/OL1449872W	My dogs in the Northland	Egerton R. Young	1902	0											NO_MATCH	
/works/OL1501496W	Up and down the Nile	Optic, Oliver	1894	0											NO_MATCH_AUTH	
/works/OL15147003W	Mr. Popper's Penguins	Richard Atwater	1938	0	1872003	52818	2115	18713	17499	12963	2811	832	5:18713|4:17499|3:12963|2:2811|1:832|total:52818	children|fiction|young-adult|fantasy, paranormal	UNIQUE	
/works/OL15233450W	The soldier from Virginia	Bowen, Marjorie	1912	0											NO_MATCH_AUTH	
/works/OL15233458W	Trumpets at Rome	Bowen, Marjorie	1936	0											NO_MATCH	
/works/OL15249270W	Idylls of old Hungary	M. E. Francis	1926	0											NO_MATCH_AUTH	
/works/OL15718763W	Steppin and family	Hope Hockenberry Newell	1942	0											NO_MATCH	
/works/OL15839513W	Ride, cowboy, ride !	Billy Warren	1946	0											NO_MATCH_AUTH	
/works/OL16049869W	Lost in sugar creek blizzard	Paul Hutchens	1950	0											NO_MATCH	
/works/OL16753462W	The history of Charlemagne	Robert Williams	1907	0	182622	161	6	41	58	44	12	6	5:41|4:58|3:44|2:12|1:6|total:161		RATINGS_MAX	
/works/OL16774312W	Phil, the scout, or, A fight for Beauregard's Dispatches	Ilian Verne	1887	0											NO_MATCH	
/works/OL16883191W	The talisman	Scott, Walter	1917	0	21473898	1643	103	473	600	455	83	32	5:473|4:600|3:455|2:83|1:32|total:1643	fiction|history, historical fiction, biography|romance|fantasy, paranormal|young-adult	YEAR_AUTH	
/works/OL17643177W	The W. Chuck family	Pauline Stoddard Howard	1920	0											NO_MATCH	
/works/OL1797861W	The great K. & A. [train] robbery	Paul Leicester Ford	1897	0											NO_MATCH	
/works/OL17996862W	Runnymede and Lincoln fair	John George Edgar	1908	0											NO_MATCH	
/works/OL18088578W	Types of the Short Story	Heydrick, Benjamin Alexander	1913	0											NO_MATCH_AUTH	
/works/OL18090383W	In the shadow of the Alamo	Clara Driscoll	1906	0											NO_MATCH_AUTH	
/works/OL18483760W	The medieval French roman d'Alexandre ...	Alfred Foulet	1937	0	3760408	16	4	0	3	6	6	1	5:0|4:3|3:6|2:6|1:1|total:16		YEAR_AUTH	
/works/OL18516739W	The downfall of Temlaham	Marius Barbeau	1928	0											NO_MATCH_AUTH	
/works/OL198328W	Tom Strong, Lincoln's scout	Alfred Bishop Mason	1919	0											NO_MATCH_AUTH	
/works/OL200477W	The call of the East	Thurlow Fraser	1914	0											NO_MATCH_AUTH	
/works/OL2040928W	Happy Day	Ruth Krauss	1949	0	240519	413	83	89	106	139	73	6	5:89|4:106|3:139|2:73|1:6|total:413	children|fiction	UNIQUE	
/works/OL20508834W	Silverado	Charles K. Holmburg	1923	0											NO_MATCH	
/works/OL215372W	The stone-cutter of Memphis	William Patrick Kelly	1904	0											NO_MATCH	
/works/OL22106119W	The quare women	Lucy S. Furman	1923	0											NO_MATCH_AUTH	
/works/OL22128440W	River girl	Homer Croy	1931	0											NO_MATCH_AUTH	
/works/OL22147608W	Soldier of the sun	Alice Curtis Desmond	1939	0											NO_MATCH_AUTH	
/works/OL22153632W	Butterworths emergency legislation service annotated	Butterworths (Firm)	1939	0											NO_MATCH_AUTH	
/works/OL228019W	Oldfield	Nancy Huston Banks	1902	0											NO_MATCH	
/works/OL2344376W	Those about Trench	Edwin Herbert Lewis	1916	0											NO_MATCH	
/works/OL240789W	The children's book	Crocheron, Augusta Joyce	1890	0											NO_MATCH_AUTH	
/works/OL24199628W	The Man That Corrupted Hadleyburg and Other Stories and Essays (15 works)	Mark Twain	1900	0	3205689	1585	115	387	667	436	76	19	5:387|4:667|3:436|2:76|1:19|total:1585	fiction	RATINGS_MAX	
/works/OL2492692W	The strolling piper of Brittany	John W. Harding	1897	0											NO_MATCH_AUTH	
/works/OL254448W	Allanforth Commune	Findlay Watt	1913	0											NO_MATCH	
/works/OL26165701W	Secret Marriage	Rosalind BRETT	1947	0											NO_MATCH_AUTH	
/works/OL2668316W	The road to heaven	Thomas Beer	1928	0											NO_MATCH_AUTH	
/works/OL2674262W	Willow run	Glendon Fred Swarthout	1943	0											NO_MATCH_AUTH	
/works/OL2678148W	The golden horseshoe	Elizabeth Jane Coatsworth	1935	0	6324232	6	1	1	1	3	1	0	5:1|4:1|3:3|2:1|1:0|total:6		UNIQUE	
/works/OL2711670W	$1,000 a week	Farrell, James T.	1942	0											NO_MATCH	
/works/OL28203536W	Hinterland	Dale R. Kramer	1934	0											NO_MATCH_AUTH	
/works/OL28791284W	Ecstasy	Louis Couperus	1919	0	25807995	11	1	5	3	0	3	0	5:5|4:3|3:0|2:3|1:0|total:11		YEAR_AUTH	
/works/OL2994085W	I Should Have Stayed at Home	Horace McCoy	1938	0	660269	323	37	70	110	112	24	7	5:70|4:110|3:112|2:24|1:7|total:323	fiction|mystery, thriller, crime|comics, graphic	YEAR_AUTH	
/works/OL31595938W	Ann Somers	Philip Harrower	1940	0											NO_MATCH	
/works/OL32089564W	Stories of heroic deeds	James Johonnot	1887	0											NO_MATCH_AUTH	
/works/OL32093643W	Mother Goose's fairy tales	Edward Henry Corbould	1887	0											NO_MATCH_AUTH	
/works/OL32094109W	Three good giants	François Rabelais	1888	0											NO_MATCH_AUTH	
/works/OL32094673W	Dew	H. Mary Wilson	1889	0											NO_MATCH	
/works/OL32095812W	Little Ivan's hero	Helen Rose Anne Milman Crofton	1898	0											NO_MATCH	
/works/OL32097468W	Favourite book of nursery tales	Hans Christian Andersen	1893	0	51317651	2	2	2	0	0	0	0	5:2|4:0|3:0|2:0|1:0|total:2		YEAR_AUTH	
/works/OL32100193W	Starry flag ABC book		1899	0											NO_MATCH	
/works/OL32133089W	Quentin Durward	Scott, Walter	1894	0	3725893	926	33	244	310	292	69	11	5:244|4:310|3:292|2:69|1:11|total:926	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL3219042W	The Christmas carp	Vicki Baum	1941	0	3089728	18	1	7	11	0	0	0	5:7|4:11|3:0|2:0|1:0|total:18		UNIQUE	
/works/OL3255002W	Mariana	Monica Dickens	1940	0	513503	1114	128	301	460	272	62	19	5:301|4:460|3:272|2:62|1:19|total:1114	fiction|romance|history, historical fiction, biography|young-adult	YEAR_AUTH	
/works/OL339622W	The old missionary	Hunter, William Wilson	1895	0											NO_MATCH	
/works/OL37015240W	A visit to Mars	Garrett V. Albertson	1940	0											NO_MATCH_AUTH	
/works/OL37142325W	The captain of the Pole-star	Doyle, Arthur Conan	1895	0	57566432	5	1	0	0	5	0	0	5:0|4:0|3:5|2:0|1:0|total:5	mystery, thriller, crime|fiction	UNIQUE	
/works/OL3778155W	The tree of liberty	Elizabeth Page	1939	0	2038539	12	6	5	5	1	1	0	5:5|4:5|3:1|2:1|1:0|total:12	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL3850950W	The Iron Clew	Phoebe Atwood Taylor	1947	0	812692	48	6	16	22	8	2	0	5:16|4:22|3:8|2:2|1:0|total:48		UNIQUE	
/works/OL38756448W	The garden of swords	Max Pemberton	1899	0	462272	71	7	11	29	24	7	0	5:11|4:29|3:24|2:7|1:0|total:71		RATINGS_MAX	
/works/OL39692W	The mystery of the ivory charm	Carolyn Keene	1936	0	845998	6096	135	1755	2050	1962	282	47	5:1755|4:2050|3:1962|2:282|1:47|total:6096	mystery, thriller, crime|young-adult|fiction|children	LLM	
/works/OL4080131W	The black stage	Anthony Gilbert	1940	0	23738309	7	1	1	3	3	0	0	5:1|4:3|3:3|2:0|1:0|total:7	mystery, thriller, crime	UNIQUE	
/works/OL4172470W	Dance of the apprentices	Edward Gaitens	1948	0	6425342	6	2	1	3	2	0	0	5:1|4:3|3:2|2:0|1:0|total:6	fiction	UNIQUE	
/works/OL43454854W	Mademoiselle de Berny	Pauline Bradford Mackie	1901	0											NO_MATCH_AUTH	
/works/OL43975741W	Hitty, her first hundred years	Rachel Field	1941	0											NO_MATCH	
/works/OL43996643W	The Bobbsey twins at Meadow Brook	Laura Lee Hope	1943	0	5009723	169	3	66	40	45	8	10	5:66|4:40|3:45|2:8|1:10|total:169		RATINGS_MAX	
/works/OL44045794W	Sunny Boy and his games	Ramy Allison White	1923	0											NO_MATCH	
/works/OL44302552W	The color of his soul	Zoé Anderson Norris	1903	0											NO_MATCH_AUTH	
/works/OL44360582W	The pillar of fire; or, Israel in bondage	J. H. Ingraham	1890	0											NO_MATCH_AUTH	
/works/OL4459272W	Florian	Felix Salten	1933	0											NO_MATCH	
/works/OL455429W	Novels (House of the Seven Gables / Scarlet Letter)	Nathaniel Hawthorne	1881	0											NO_MATCH	
/works/OL4783030W	The Sign of the Beaver	Elizabeth George Speare	1944	0	1282066	26206	1381	7286	9102	7055	2012	751	5:7286|4:9102|3:7055|2:2012|1:751|total:26206	fiction|history, historical fiction, biography|young-adult|children	RATINGS_MAX	
/works/OL480969W	Beowulf	Bryher	1948	0	24650355	28	4	11	9	5	3	0	5:11|4:9|3:5|2:3|1:0|total:28		YEAR_AUTH	
/works/OL482008W	In a lonely place	Dorothy B. Hughes	1947	0	1392412	1982	225	631	808	431	88	24	5:631|4:808|3:431|2:88|1:24|total:1982	fiction|mystery, thriller, crime|history, historical fiction, biography	YEAR_AUTH	
/works/OL4871959W	The Letter of the Contract	Basil King	1914	0	1799638	14330	861	4139	6412	3372	368	39	5:4139|4:6412|3:3372|2:368|1:39|total:14330	mystery, thriller, crime|fiction|history, historical fiction, biography|romance	RATINGS_MAX	
/works/OL4881180W	Treasure-trove	Knipe, Emilie Benson	1927	0											NO_MATCH_AUTH	
/works/OL5004327W	A novelist on novels	Walter Lionel George	1918	0											NO_MATCH	
/works/OL503492W	Ogniem i mieczem	Henryk Sienkiewicz	1890	0	162893	3587	107	1337	1216	681	243	110	5:1337|4:1216|3:681|2:243|1:110|total:3587	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL507375W	A humble romance	Mary Eleanor Wilkins Freeman	1887	0	932549	11	2	3	2	5	0	1	5:3|4:2|3:5|2:0|1:1|total:11		UNIQUE	
/works/OL5301695W	The penitent	Underwood, Edna Worthley	1922	0											NO_MATCH	
/works/OL54408W	Robin Hood and the Men of the Greenwood	Henry Gilbert	1912	0	835427	2497	50	769	866	674	140	48	5:769|4:866|3:674|2:140|1:48|total:2497	fiction|history, historical fiction, biography|children|young-adult|fantasy, paranormal	YEAR_AUTH	
/works/OL54849W	The midlander	Booth Tarkington	1923	0	3978349	18	4	3	5	7	1	2	5:3|4:5|3:7|2:1|1:2|total:18	fiction|history, historical fiction, biography	UNIQUE	
/works/OL55514W	Love and other stories [23 stories]	Chekhov, Anton Pavlovich	1922	0											NO_MATCH_AUTH	
/works/OL6026004W	Captain Thomas Schofield	Hugh Ross Williamson	1942	0											NO_MATCH_AUTH	
/works/OL6596210W	The state of mind	Mark Schorer	1947	0											NO_MATCH_AUTH	
/works/OL7198648W	Children of South Africa	Louise A. Stinetorf	1945	0	6538373	15	6	2	3	3	6	1	5:2|4:3|3:3|2:6|1:1|total:15		YEAR_AUTH	
/works/OL7305874W	Famous dog stories ..	Cooper, Page	1948	0											NO_MATCH	
/works/OL7308527W	Cry treason	Iris Morley	1940	0											NO_MATCH	
/works/OL7334472W	The untamed	Pattullo, George	1911	0											NO_MATCH_AUTH	
/works/OL7352484W	The friend of the Prince	Preus, Johan Carl Keyser	1948	0											NO_MATCH_AUTH	
/works/OL7435264W	A beautiful woman on a southern plantation	Frances Best Simpson	1946	0											NO_MATCH_AUTH	
/works/OL7439241W	Meg	Theodora Keogh	1950	0											NO_MATCH_AUTH	
/works/OL7542167W	Southern charm	Isa Glenn	1928	0											NO_MATCH_AUTH	
/works/OL7546276W	Hilda	Francis C. Koehler	1932	0											NO_MATCH_AUTH	
/works/OL7558084W	Peppi, the duck	Rhea Wells	1927	0											NO_MATCH	
/works/OL7577938W	Hell, heaven or Hoboken	James Kline McVey	1935	0											NO_MATCH	
/works/OL7607823W	The stormy Petrel	Bowles, John	1892	0											NO_MATCH_AUTH	
/works/OL7627711W	Stories of Oregon	Eva Greenslit Anderson	1943	0	4481593	71	4	14	22	26	8	1	5:14|4:22|3:26|2:8|1:1|total:71		YEAR_AUTH	
/works/OL7650999W	Social insight through short stories	Josephine Strode	1946	0											NO_MATCH	
/works/OL76574W	A prince of the captivity	John Buchan	1933	0	2354284	43	4	6	18	16	2	1	5:6|4:18|3:16|2:2|1:1|total:43		UNIQUE	
/works/OL7748039W	Two little runaways	Buckland, James.	1898	0											NO_MATCH_AUTH	
/works/OL7763703W	The long arm of the mounted	James French Dorrance	1926	0											NO_MATCH_AUTH	
/works/OL7776520W	Sense and sensuality	Coralie von Werner Hobson	1929	0											NO_MATCH_AUTH	
/works/OL7795229W	The days of Abd-el-Kader	N. Gerber	1900	0											NO_MATCH	
/works/OL7854503W	Lorin Mooruck and other Indian stories	George Truman Kercheval	1888	0											NO_MATCH	
/works/OL7855510W	Buff	William Buffet Hidden	1906	0											NO_MATCH_AUTH	
/works/OL7873495W	Friar Tuck; being the chronicles of the Reverend John Carmichael, of Wyoming, U. S. A	Wason, Robert Alexander	1912	0											NO_MATCH	
/works/OL7966479W	Whisky galore	Mackenzie, Compton	1947	0											NO_MATCH	
/works/OL84197W	The single hound	May Sarton	1938	0	1424364	25	3	5	7	9	3	1	5:5|4:7|3:9|2:3|1:1|total:25	fiction|poetry	YEAR_AUTH	
/works/OL872903W	Peter Camenzind	Hermann Hesse	1905	0	2162171	4416	203	1053	1782	1325	229	27	5:1053|4:1782|3:1325|2:229|1:27|total:4416	fiction|romance|comics, graphic	UNIQUE	
/works/OL890570W	Trooper Peter Halket of Mashonaland	Olive Schreiner	1897	0											NO_MATCH	
/works/OL98020W	Dark Green, Bright Red	Vidal, Gore	1950	0	306745	85	6	9	24	38	8	6	5:9|4:24|3:38|2:8|1:6|total:85	fiction	UNIQUE	
/works/OL98576W	Madame de Treymes	Edith Wharton	1907	0	6768117	468	54	67	152	196	48	5	5:67|4:152|3:196|2:48|1:5|total:468	fiction|romance	UNIQUE	
/works/OL989202W	Crainquebille, Putois, Riquet	Anatole France	1924	0	3147313	37	4	9	15	9	2	2	5:9|4:15|3:9|2:2|1:2|total:37	fiction	UNIQUE	
/works/OL1003079W	Quincas Borba	Machado de Assis	1899	0	84232	2417	62	738	926	614	116	23	5:738|4:926|3:614|2:116|1:23|total:2417	fiction|romance	UNIQUE	
/works/OL103386W	In the sixties	Harold Frederic	1897	0											NO_MATCH_AUTH	
/works/OL103391W	The deserter, and other stories	Harold Frederic	1898	0											NO_MATCH	
/works/OL10552212W	Bright journey	August William Derleth	1940	0											NO_MATCH	
/works/OL1065758W	A bid for fortune, or, Dr. Nikola's vendetta	Guy Newell Boothby	1895	0	839754	77	15	9	27	27	13	1	5:9|4:27|3:27|2:13|1:1|total:77	mystery, thriller, crime|fiction|history, historical fiction, biography|fantasy, paranormal	UNIQUE	
/works/OL107782W	A beautiful rebel	Campbell, Wilfred	1909	0	3170472	20	5	2	7	8	2	1	5:2|4:7|3:8|2:2|1:1|total:20		YEAR_AUTH	
/works/OL1085111W	An American girl in London	Sara Jeannette Duncan	1891	0											NO_MATCH_AUTH	
/works/OL1089951W	A human boy's diary	Phillpotts, Eden	1924	0											NO_MATCH	
/works/OL109872W	The Duke's Children	Trollope, Anthony	1880	0	364264	1632	117	535	688	332	59	18	5:535|4:688|3:332|2:59|1:18|total:1632	fiction|history, historical fiction, biography|non-fiction	UNIQUE	
/works/OL1129499W	The curious career of Roderick Campbell	Jean N. McIlwraith	1901	0	25142709	6	2	2	1	2	1	0	5:2|4:1|3:2|2:1|1:0|total:6		YEAR_AUTH	
/works/OL11315379W	The flight of the heron	D. K. Broster	1931	0	1751557	87	12	37	32	12	5	1	5:37|4:32|3:12|2:5|1:1|total:87	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL1137682W	The Pasquier chronicles	Duhamel, Georges	1937	0											NO_MATCH	
/works/OL115005W	The Machine	Upton Sinclair	1912	0											NO_MATCH_AUTH	
/works/OL1197104W	Galahad	Erskine, John	1926	0	1453943	22	1	7	7	8	0	0	5:7|4:7|3:8|2:0|1:0|total:22	history, historical fiction, biography|fiction	UNIQUE	
/works/OL123164W	The dark river	Clark, Philip	1949	0	2544818	2	1	1	0	1	0	0	5:1|4:0|3:1|2:0|1:0|total:2	fiction|mystery, thriller, crime	UNIQUE	
/works/OL1258051W	Bottle's path	Theodore Francis Powys	1946	0											NO_MATCH	
/works/OL136324W	Moonchild	Aleister Crowley	1929	0	311130	1140	57	251	354	353	136	46	5:251|4:354|3:353|2:136|1:46|total:1140	fiction|fantasy, paranormal|history, historical fiction, biography	YEAR_AUTH	
/works/OL137397W	The After House	Mary Roberts Rinehart	1914	0	1744704	432	69	46	125	181	66	14	5:46|4:125|3:181|2:66|1:14|total:432	mystery, thriller, crime|fiction|history, historical fiction, biography	UNIQUE	
/works/OL1379953W	Utvandrarna	Moberg, Vilhelm	1949	0	159345	3371	229	1371	1365	524	79	32	5:1371|4:1365|3:524|2:79|1:32|total:3371	fiction|history, historical fiction, biography	UNIQUE	
/works/OL1456865W	Arrogance	Louis Couperus	1930	0											NO_MATCH_AUTH	
/works/OL1458036W	Bras de Fer	Louis Gabriel-Robinet	1945	0											NO_MATCH	
/works/OL1492608W	The silver cross	Eugène Sue	1909	0											NO_MATCH_AUTH	
/works/OL1505988W	Story and verse for children	Huber, Miriam Blanton	1940	0											NO_MATCH_AUTH	
/works/OL15134397W	The Bishop murder case	S. S. Van Dine	1900	0	1081149	496	45	116	166	131	50	33	5:116|4:166|3:131|2:50|1:33|total:496	mystery, thriller, crime|fiction	UNIQUE	
/works/OL1527983W	Ye lyttle Salem maide	Pauline Bradford Mackie Hopkins	1898	0											NO_MATCH	
/works/OL1528513W	The four Corners at school	Blanchard, Amy Ella	1908	0											NO_MATCH_AUTH	
/works/OL15433618W	The Mercer boys in summer camp	Capwell Wyckoff	1929	0											NO_MATCH	
/works/OL15654092W	The first capture	Harry Castlemon	1900	0											NO_MATCH	
/works/OL15741090W	Smasher and Kickup	Marianne Gauss	1939	0											NO_MATCH	
/works/OL16243594W	Lawrence Vane	Angela Du Maurier	1946	0											NO_MATCH	
/works/OL16775351W	Ponce de Leon		1910	0	2273681	3	1	0	0	1	2	0	5:0|4:0|3:1|2:2|1:0|total:3	history, historical fiction, biography	UNIQUE	
/works/OL17683833W	The boy fortune hunters in Egypt	Baum, L. Frank	1908	0											NO_MATCH	
/works/OL17699074W	Crown jewels	Harriet B. McKeever	1883	0											NO_MATCH_AUTH	
/works/OL17754967W	List of short stories in the Decatur Public Library	Decatur (Ill.). Free Public Library	1902	0											NO_MATCH	
/works/OL17766059W	The octoroon	Braddon, M. E.	1900	0											NO_MATCH	
/works/OL1794435W	A sane lunatic	Clara Louise Burnham	1882	0											NO_MATCH	
/works/OL1795162W	The last rebel	Joseph A. Altsheler	1900	0											NO_MATCH_AUTH	
/works/OL1795191W	The Masters of the Peaks	Joseph A. Altsheler	1918	0											NO_MATCH	2342157:Masters of Photography:2008|426494:Masters of Bedlam:1996|732188:Masters of Success:2004|2455616:Masters of Fantasy:1981|660126:Masters of the Macabre:1999
/works/OL1798666W	"A gunner aboard the ""Yankee"""	Doubleday, Russell	1898	0											NO_MATCH	
/works/OL18416269W	Vittoria	Meredith, George	1903	0											NO_MATCH	
/works/OL18475745W	Great short novels of the world	Barrett Harper Clark	1932	0											NO_MATCH_AUTH	
/works/OL1912348W	The cage	Susan Cheever	1908	0	1964850	61	8	11	24	22	2	2	5:11|4:24|3:22|2:2|1:2|total:61		YEAR_AUTH	
/works/OL1989839W	Bugles Blow No More	Clifford Dowdey	1937	0											NO_MATCH	
/works/OL207658W	The American novel in Germany, 1871-1913	Clement Vollmer	1918	0	2953599	33	4	4	6	12	7	4	5:4|4:6|3:12|2:7|1:4|total:33		YEAR_AUTH	
/works/OL210607W	The life of a foxhound	Mills, John	1890	0	3073840	13	4	4	5	4	0	0	5:4|4:5|3:4|2:0|1:0|total:13		UNIQUE	
/works/OL21810336W	Youth	Conrad, Joseph	1946	0											NO_MATCH_AUTH	
/works/OL22075130W	Watch and wait, or, The young fugitives	Optic, Oliver	1893	0											NO_MATCH_AUTH	
/works/OL22127996W	My pets	Kipling, Rudyard	1929	0											NO_MATCH	
/works/OL22298022W	The adventures of King Vikrama	Hansa Mehta	1948	0	1328028	132	4	42	44	33	7	6	5:42|4:44|3:33|2:7|1:6|total:132		RATINGS_MAX	
/works/OL2343224W	A truly little girl	Nora Archibald Smith	1927	0											NO_MATCH	
/works/OL24129W	Underwoods	Robert Louis Stevenson	1887	0	5815124	12	3	3	3	3	3	0	5:3|4:3|3:3|2:3|1:0|total:12	poetry	UNIQUE	
/works/OL24240W	The alternative	McCutcheon, George Barr	1909	0	3389813	32	7	6	13	6	7	0	5:6|4:13|3:6|2:7|1:0|total:32		RATINGS_MAX	
/works/OL276428W	The lesson of the master	James, Henry	1892	0	1184870	470	59	102	189	131	40	8	5:102|4:189|3:131|2:40|1:8|total:470	fiction	UNIQUE	
/works/OL28208624W	Christmas holiday	W. Somerset Maugham	1939	0	1823662	1165	122	215	482	366	82	20	5:215|4:482|3:366|2:82|1:20|total:1165	fiction|romance|history, historical fiction, biography	UNIQUE	
/works/OL289026W	Creatures That Once Were Men	Maksim Gorky	1905	0											NO_MATCH	5166324:Creatures of Darkness:1975|2833598:Creatures at My Feet:1993
