work_key	canonical	htid_count	pd_count	record_count	matched_oclc	oclc_tried	sample_htids
OL28382W	0	2	0	1	597254	1	mdp.39015003979674|mdp.39015025022784
OL28596979W	0	1	1	1	512414	3	uva.x000307725
OL2957120W	0	0	0	0		5	
OL31807554W	0	0	0	0		2	
OL318899W	0	0	0	0		1	
OL32031951W	0	1	1	1	15156181	1	hvd.32044086895935
OL32089695W	0	0	0	0		1	
OL32629549W	0	0	0	0		1	
OL32873326W	0	0	0	0		1	
OL33119429W	0	0	0	0		1	
OL33121077W	0	1	1	1	2414555	1	mdp.39015046786961
OL33313504W	0	0	0	0		1	
OL3469691W	0	2	0	1	10351764	1	uc1.$b112277|uc1.b4279259
OL3626132W	0	1	1	1	396201	1	uc1.b3347010
OL36966939W	0	1	1	1	3682602	2	nyp.33433112050871
OL39425320W	0	0	0	0		1	
OL39500589W	0	0	0	0		1	
OL4031984W	0	2	0	1	2478369	2	uc1.$b244802|mdp.39015059410152
OL4104751W	0	1	1	1	12639713	1	uc1.31822023781834
OL42910541W	0	1	1	1	21572603	1	nyp.33433076050792
OL42968384W	0	1	0	1	21014982	1	hvd.hnqlwk
OL4318055W	0	1	0	1	254400	2	uva.x000679270
OL43423236W	0	0	0	0		1	
OL43433833W	0	1	1	1	22754160	1	hvd.hw1ynd
OL43487171W	0	2	2	1	642931	1	hvd.hw1zql|hvd.hwp7jb
OL43627051W	0	1	0	1	5135198	1	mdp.39015063916558
OL43643983W	0	1	1	1	19662480	1	chi.56968926
OL4468874W	0	1	1	1	1836597	4	mdp.39015004728872
OL44944397W	0	0	0	0		1	
OL44967940W	0	0	0	0		1	
OL4528060W	0	0	0	0		3	
OL45611W	0	0	0	0		2	
OL4677749W	0	5	5	1	567179	4	yale.39002021968749|uc2.ark:/13960/fk88g8g350|uc1.$b306001
OL472742W	0	0	0	0		9	
OL5362130W	0	1	0	1	14021082	5	pst.000007408366
OL5509338W	0	0	0	0		2	
OL60454W	0	0	0	0		3	
OL6522777W	0	1	1	1	3726480	2	mdp.39015011046037
OL6601321W	0	2	0	1	944634	1	uc1.$b87176|mdp.39015030734571
OL6605492W	0	0	0	0		1	
OL67238W	0	1	0	1	24617242	10	inu.30000029804725
OL6832121W	0	1	1	1	4551601	1	uc1.$b86232
OL6854317W	0	1	1	1	4085638	1	wu.89049756984
OL69150W	0	1	0	1	813702	8	uc1.32106001693495
OL7025888W	0	1	1	1	1492434	1	uiug.30112119964846
OL7150451W	0	1	0	1	2057206	1	umn.31951000782829m
OL724067W	0	4	0	1	5422977	4	mdp.39015020711589|mdp.39015005345627|mdp.39015005735108
OL7411603W	0	0	0	0		1	
OL7424493W	0	1	0	1	1279175	1	uc1.$b86244
OL7424544W	0	1	1	1	3415615	1	umn.31951002027828w
OL7427609W	0	0	0	0		1	
OL7439933W	0	0	0	0		1	
OL7441102W	0	0	0	0		1	
OL7539581W	0	0	0	0		1	
OL75405W	0	2	2	1	593868	1	uiug.30112056952580|uiug.30112056952598
OL7541910W	0	0	0	0		1	
OL7637104W	0	0	0	0		1	
OL7649915W	0	0	0	0		1	
OL7671685W	0	0	0	0		1	
OL7707448W	0	1	1	1	20923586	1	osu.32435018289991
OL7716784W	0	2	2	1	5747112	1	hvd.ah5wcl|hvd.hn2eeg
OL7723410W	0	1	1	1	9165422	1	hvd.hw1xmi
OL7729792W	0	1	1	1	5820230	1	osu.32435067910042
OL7732516W	0	1	1	1	7038627	1	nyp.33433075755201
OL7750032W	0	1	1	1	11616403	1	nyp.33433076044845
OL7873628W	0	2	2	1	3831519	1	uc2.ark:/13960/t2f766c0g|njp.32101068141959
OL8127249W	0	1	1	1	62865814	1	mdp.39015063511318
OL879220W	0	2	2	1	4107773	3	nnc1.0035530944|nnc1.0022575324
OL890321W	0	1	1	1	30939980	3	nyp.33433074897301
OL893052W	0	2	0	1	2909278	1	mdp.39015078571687|uc1.$b111945
OL10535786W	0	1	0	1	1550684	2	uc1.$b242716
OL22065786W	0	1	1	1	513830	1	osu.32435017705203
OL4416369W	0	1	0	1	1827833	1	hvd.hn5q7m
OL5886802W	0	1	1	1	10334355	1	osu.32435054739461
OL10801838W	0	6	1	1	3063964	3	mdp.39015015390993|mdp.39015079951201|mdp.39015024652839
OL1095419W	0	0	0	0		3	
OL1098360W	0	3	3	1	1326760	4	uc1.$b236190|gri.ark:/13960/s2jj35rgbmh|uc1.b3834691
OL1100221W	0	0	0	0		1	
OL112618W	0	1	0	1	5146067	2	mdp.39015030750494
OL1132500W	0	1	1	1	5882308	1	mdp.39015030026663
OL116134W	0	1	1	1	37025766	4	nyp.33433082520945
OL1166406W	0	1	1	1	780841	1	mdp.39015064447793
OL11944240W	0	1	1	1	1723999	3	mdp.39015005787208
OL1196766W	0	2	2	1	1690645	1	uc1.b3114945|uc1.b3120293
OL1206010W	0	1	1	1	2052170	3	mdp.39015059385875
OL1206480W	0	2	0	1	850947	2	mdp.39015002733445|uc1.b3810613
OL1218173W	0	1	0	1	368227	1	uc1.$b114479
OL1238540W	0	1	0	1	1807440	2	mdp.39015021321909
OL1281624W	0	1	0	1	23628975	1	mdp.39015059409493
OL13131348W	0	0	0	0		3	
OL1337070W	0	1	0	1	76905241	2	uc1.32106019141057
OL1379986W	0	1	0	1	873182	1	inu.39000003871386
OL1418108W	0	0	0	0		2	
OL1449641W	0	1	0	1	21315871	5	uc1.32106009273373
OL145509W	0	1	0	1	1965571	1	mdp.39015012321389
OL14848954W	0	0	0	0		1	
OL14857732W	0	0	0	0		9	
OL14857742W	0	1	0	1	316387	1	uc1.b3545521
OL14877845W	0	1	1	1	773133	4	inu.32000007938840
OL15127479W	0	1	1	1	8012087	10	uc1.ax0001778257
OL1515651W	0	1	1	1	581526	3	hvd.32044058142035
OL1527017W	0	0	0	0		1	
OL15415838W	0	2	2	1	10660573	1	dul1.ark:/13960/t7np2v121|njp.32101068169729
OL15550184W	0	0	0	0		1	
OL156861W	0	0	0	0		4	
OL15697135W	0	0	0	0		2	
OL15860606W	0	0	0	0		1	
OL15865803W	0	0	0	0		1	
OL15867231W	0	0	0	0		1	
OL1586911W	0	0	0	0		1	
OL162105W	0	3	3	1	5417935	3	nyp.33433074920806|uc2.ark:/13960/t7tm74719|mdp.39015063525755
OL1622487W	0	1	0	1	1813349	3	uc1.31822043039130
OL16595126W	0	1	0	1	45276788	2	coo.31924014550374
OL16875785W	0	0	0	0		1	
OL17597873W	0	0	0	0		1	
OL1796043W	0	2	2	1	3718601	4	uc2.ark:/13960/t74t6ft90|uiuo.ark:/13960/t41s9cs9r
OL1796268W	0	0	0	0		1	
OL1836065W	0	1	1	1	1747470	1	umn.319510021058671
OL18503149W	0	1	1	1	21004067	2	nnc1.1000028029
OL1868673W	0	2	2	1	3717179	3	uc2.ark:/13960/fk5p84451p|njp.32101066477777
OL1890334W	0	1	0	1	313973	7	inu.30000042734610
OL19283868W	0	0	0	0		9	
OL19300123W	0	0	0	0		1	
OL198385W	0	1	1	1	7590317	3	uc1.b3579005
OL19867W	0	0	0	0		2	
OL219168W	0	1	1	1	4375331	2	coo1.ark:/13960/t6xw4zp96
OL2288659W	0	0	0	0		3	
OL22967828W	0	1	0	1	11167280	1	uc1.$b251233
OL232591W	0	1	1	1	10767953	2	njp.32101063580664
OL2344333W	0	1	1	1	8088557	4	uc2.ark:/13960/t9571949g
OL235592W	0	3	3	1	9095119	3	uc2.ark:/13960/t55d8q557|osu.32435011980869|nyp.33433111627265
OL236516W	0	3	3	1	6084356	1	uc2.ark:/13960/t3pv6c91s|mdp.39015063948163|uc1.b3581582
OL240595W	0	2	2	1	20286371	4	hvd.hn1kqd|hvd.hnt4gc
OL2568866W	0	0	0	0		5	
OL33137341W	0	0	0	0		1	
OL3469462W	0	1	0	1	3627262	3	uc1.b3264461
OL3528747W	0	2	2	1	1263167	3	uc2.ark:/13960/t1sf2rw1p|mdp.39015019950834
OL3561832W	0	0	0	0		3	
OL3864072W	0	0	0	0		1	
OL39074102W	0	1	1	1	54800378	1	nnc2.ark:/13960/s2rbsrz5bx7
OL39438557W	0	3	3	1	6656486	2	mdp.39015063939394|hvd.hnn5ee|nyp.33433074849294
OL39872438W	0	1	1	1	12269895	1	uc1.a0008645236
OL4080114W	0	0	0	0		3	
OL4273491W	0	0	0	0		3	
OL4312237W	0	2	2	1	5208542	1	nyp.33433076073695|uc2.ark:/13960/t7sn01q26
OL43370868W	0	0	0	0		1	
OL43452986W	0	0	0	0		1	
OL43770680W	0	0	0	0		1	
OL43802680W	0	0	0	0		1	
OL43891123W	0	0	0	0		1	
OL4394431W	0	1	1	1	3699946	1	wu.89078227709
OL44087170W	0	0	0	0		1	
OL4450786W	0	0	0	0		2	
OL4782293W	0	1	0	1	7196826	2	mdp.39015018601313
OL495718W	0	1	1	1	3940490	1	umn.319510007822672
OL4996223W	0	0	0	0		1	
OL5005475W	0	1	1	1	5757600	1	hvd.hn5i5x
OL5018747W	0	0	0	0		1	
OL507379W	0	2	2	1	2626423	7	hvd.hn1hfi|nyp.33433076090962
OL5096790W	0	1	0	1	846469	4	uc1.$b244728
OL5297414W	0	2	2	1	7533058	1	uc2.ark:/13960/t6154f47j|nyp.33433076066889
OL53158W	0	1	0	1	320799	3	uc1.b3346099
OL54866W	0	4	4	1	3662212	1	mdp.39015029408948|mdp.39015030034386|mdp.39015048780822
OL5963281W	0	3	0	1	5821450	3	mdp.39015014110137|uc1.$b56291|mdp.39015030700937
OL5963288W	0	3	0	1	280131	6	pur1.32754061217976|mdp.49015000558826|mdp.49015002163617
OL62893W	0	1	0	1	1088815	3	uva.x000980897
OL6304899W	0	0	0	0		1	
OL6329839W	0	0	0	0		1	
OL6569061W	0	0	0	0		2	
OL6609071W	0	0	0	0		1	
OL6677978W	0	1	0	1	1343369	1	mdp.39015010258526
OL6830649W	0	1	1	1	905031	1	mdp.39015003929794
OL717336W	0	3	3	1	1118845	1	hvd.hxdl7u|uc2.ark:/13960/t50g3j759|uc1.b3581581
OL7213331W	0	1	0	1	1194936	2	uc1.b3472592
OL7299876W	0	0	0	0		4	
OL7306672W	0	0	0	0		1	
OL7310045W	0	0	0	0		1	
OL7413765W	0	0	0	0		2	
OL74411W	0	1	0	1	21374058	9	uc1.32106017211464
OL7466320W	0	1	0	1	1487789	2	uc1.b4110327
OL7472870W	0	0	0	0		3	
OL7490601W	0	0	0	0		1	
OL7508675W	0	1	0	1	1660790	1	uc1.$b102697
OL7537544W	0	0	0	0		1	
OL7540137W	0	0	0	0		2	
OL7653242W	0	0	0	0		1	
OL7657449W	0	0	0	0		1	
OL7663021W	0	1	1	1	1558419	2	uc1.$b16397
OL7694013W	0	1	0	1	1167756	1	osu.32435057980336
OL7709544W	0	2	2	1	375066	2	hvd.hn8glw|mdp.39015063946332
OL7720031W	0	2	2	1	12725384	1	hvd.hn1mva|nyp.33433074800255
OL7760772W	0	1	1	1	4228170	1	nyp.33433076072440
OL7781165W	0	0	0	0		1	
OL7847633W	0	1	1	1	7092049	1	hvd.hnu2rh
OL7901602W	0	2	2	1	1808814	1	uc2.ark:/13960/t7mp4xm1f|nyp.33433076029598
OL7973256W	0	2	2	1	223142	4	uc2.ark:/13960/t0js9jf6f|uc1.b4103987
OL8408475W	0	0	0	0		1	
OL8810266W	0	1	1	1	4512608	3	ucw.ark:/13960/t47p9bg8n
OL9679346W	0	2	2	1	3173179	4	dul1.ark:/13960/t0wq0wv3h|nyp.33433079897819
OL10421486W	0	0	0	0		2	
OL1057160W	0	0	0	0		1	
OL10647341W	0	0	0	0		1	
OL107241W	0	0	0	0		1	
OL11063147W	0	1	0	1	22536858	1	inu.30000002180945
OL114611W	0	0	0	0		3	
OL1175611W	0	0	0	0		1	
OL1184869W	0	1	0	1	6723007	10	uc1.b3751287
OL1202890W	0	0	0	0		2	
OL1204644W	0	3	0	1	1078050	2	mdp.39015012961473|mdp.39015013401305|uc1.$b56276
OL1206479W	0	1	0	1	6225287	7	uva.x000044890
OL1327452W	0	0	0	0		4	
OL136502W	0	1	1	1	3523489	10	gri.ark:/13960/s21mwvbd5jh
OL13682571W	0	1	0	1	1301657	1	uc1.b3117392
OL1418224W	0	0	0	0		3	
OL1445996W	0	0	0	0		1	
OL1490132W	0	1	0	1	50149582	1	mdp.39015056192308
OL149873W	0	1	0	1	2181748	2	umn.31951000912915l
OL15142961W	0	0	0	0		1	
OL1522161W	0	3	3	1	2480861	4	uc2.ark:/13960/t3nv9kp6f|loc.ark:/13960/t08w4p851|uc1.b3575720
OL15225341W	0	3	3	1	7678876	1	uc2.ark:/13960/t5v69fj4w|uc1.$b317882|hvd.hwjrlc
OL15251873W	0	3	3	1	11857850	1	hvd.hn1knm|coo1.ark:/13960/t8nc6j25w|nyp.33433076082183
OL1526737W	0	3	3	1	2291306	2	uc2.ark:/13960/t52f7kb0f|hvd.hx5ldp|nyp.33433111597039
OL1527261W	0	1	1	1	16906140	1	nyp.33433081638250
OL15301292W	0	1	0	1	325162	10	uc1.b5099699
OL154029W	0	1	0	1	2758664	1	uc1.$b56625
OL15433692W	0	0	0	0		2	
OL15838102W	0	1	0	1	2398855	6	mdp.39015073987441
OL16034331W	0	1	0	1	330231	1	inu.32000000989857
OL16102222W	0	1	1	1	13708633	1	dul1.ark:/13960/t3708qx2k
OL16102236W	0	2	2	1	27365582	1	dul1.ark:/13960/t0xp7p33s|nyp.33433074808449
OL16833120W	0	1	1	1	9240847	2	inu.30000039201078
OL174632W	0	0	0	0		4	
OL1794621W	0	2	2	1	8611946	1	mdp.39015073479548|nyp.33433082547518
OL1795189W	0	1	1	1	1168444	3	uva.x001123897
OL1796275W	0	1	1	1	316709	2	njp.32101066458637
OL1799088W	0	2	2	1	8458894	1	uc2.ark:/13960/t15m6376c|uc1.$b308309
OL18039667W	0	3	3	1	40628549	1	hvd.32044058127382|coo1.ark:/13960/t5p84vt36|coo1.ark:/13960/t6h13kv95
OL182107W	0	0	0	0		3	
OL1937465W	0	0	0	0		1	
OL19556637W	0	2	2	1	9090102	1	hvd.hn1spi|nyp.33433074896196
OL1972828W	0	1	0	1	8233548	3	uiug.30112042277548
OL19815955W	0	0	0	0		1	
OL198485W	0	0	0	0		1	
OL2032372W	0	0	0	0		1	
OL20434850W	0	0	0	0		2	
OL20548824W	0	0	0	0		2	
OL22069852W	0	2	2	1	4052474	1	uc2.ark:/13960/t3jw88d3q|nyp.33433076039647
OL22083011W	0	1	1	1	11642526	1	hvd.hn3kdr
OL22127840W	0	1	1	1	3645503	1	uc1.b4598189
OL22244170W	0	1	0	1	1680474	1	uc1.b4627259
OL227890W	0	2	2	1	30148118	2	uc2.ark:/13960/t6pz54d83|uc1.$b248972
OL23172W	0	0	0	0		6	
OL2635323W	0	1	1	1	1571880	1	mdp.39076002364169
OL2701009W	0	1	1	1	5760748	2	umn.319510020760380
OL2735075W	0	3	3	1	1911819	1	uc1.$b242666|mdp.39015018601727|uc1.b3710909
OL31651W	0	1	1	1	604721	7	uva.x030697421
OL3244048W	0	0	0	0		2	
OL32858039W	0	0	0	0		1	
OL32873229W	0	0	0	0		1	
OL3297466W	0	0	0	0		4	
OL3465109W	0	1	0	1	3641442	1	uva.x000221953
OL3543838W	0	0	0	0		1	
OL35531104W	0	0	0	0		1	
OL3573077W	0	0	0	0		1	
OL3739408W	0	2	2	1	8746336	4	uc2.ark:/13960/t06w98j10|uc1.$b299917
OL38728431W	0	1	0	1	1572863	1	mdp.39015003939074
OL3937637W	0	1	0	1	3534014	1	mdp.39076006262807
OL3939661W	0	1	0	1	5342182	1	mdp.39015031228573
OL39427557W	0	0	0	0		1	
OL39549413W	0	0	0	0		2	
OL42503996W	0	0	0	0		1	
OL42582628W	0	1	1	1	4346281	1	hvd.hn1cb6
OL42937122W	0	0	0	0		1	
OL43545856W	0	2	2	1	7538729	1	hvd.hw1y4n|nyp.33433074969381
OL43823847W	0	0	0	0		1	
OL44428248W	0	1	0	1	17742047	1	hvd.hx4wyu
OL4452213W	0	1	1	1	1563650	1	uc1.$b302060
OL44670220W	0	0	0	0		1	
OL44835472W	0	1	1	1	31164546	1	hvd.hn2cm7
OL44904W	0	0	0	0		2	
OL44922098W	0	0	0	0		1	
OL4619145W	0	1	0	1	5926312	1	uc1.$b63738
OL4774193W	0	2	0	1	175940	2	inu.30000077623308|uc1.b4099113
OL4797825W	0	0	0	0		1	
OL4912535W	0	2	0	1	791908	3	uc1.$b106415|mdp.39015000596927
OL4958752W	0	3	0	1	487763	2	mdp.39015008310438|mdp.39015011031500|uc1.b4350940
OL507330W	0	5	5	1	996525	4	uc2.ark:/13960/t7hq3t94n|uc1.$b251136|uiuc.2470161
OL509997W	0	2	2	1	2322190	1	uc2.ark:/13960/t1vd70k9k|uc1.b4097986
OL51141W	1	2	2	1	3576727	2	uc1.31158003167334|nyp.33433074787890
OL5208679W	0	2	0	1	223182	3	mdp.39015059771033|uc1.$b63846
OL52195W	0	0	0	0		2	
OL5289581W	0	1	1	1	8496606	1	njp.32101065767251
OL535524W	0	1	0	1	6440714	1	wu.89100330083
OL54530W	0	4	4	1	368057	2	uc2.ark:/13960/t8hd7sb7t|uc1.$b440845|mdp.39015007017430
OL5960432W	0	0	0	0		1	
OL6158955W	0	2	2	1	2892497	2	gri.ark:/13960/t9384jr7b|coo1.ark:/13960/t83j41h5h
