work_key	title	author_keys	subject_keys_str	first_publish_year	canonical	author_name	scope_flag	goodreads_resolution_status	goodreads_candidate_count	goodreads_strongest_title_evidence	selected_goodreads_work_id	selected_title_match_type	selected_author_match_quality	selected_goodreads_author	selected_gr_original_title	selected_gr_original_publication_year	review_needed
/works/OL7577938W	Hell, heaven or Hoboken	/authors/OL2321672A	fiction;world_war_1914_1918	1935	0	James Kline McVey	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7607823W	The stormy Petrel	/authors/OL2335901A	fiction;history;united_states_civil_war_1861_1865	1892	0	Bowles, John	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL7627711W	Stories of Oregon	/authors/OL2338676A	history;juvenile_fiction;juvenile_literature	1943	0	Eva Greenslit Anderson	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7650999W	Social insight through short stories	/authors/OL2351443A	short_stories	1946	0	Josephine Strode	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL76574W	A prince of the captivity	/authors/OL18528A	fiction;fiction_historical;fiction_historical_general;fiction_thrillers_general;history;spy_stories	1933	0	John Buchan	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	2354284	WORK_FULL	EXACT_NAME	John Buchan	A Prince of the Captivity	1933	0
/works/OL7748039W	Two little runaways	/authors/OL2414385A	adventure_stories;attitude_change;behavior;boys;brothers_and_sisters;children;conduct_of_life;farm_life;friendship;imagination;interpersonal_relations;juvenile_fiction;juvenile_wit_and_humor;police;prisoners;runaway_children;temper;theft	1898	0	Buckland, James.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7763703W	The long arm of the mounted	/authors/OL2430567A	fiction;mounted_police	1926	0	James French Dorrance	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7776520W	Sense and sensuality	/authors/OL2442696A	fiction_general;fiction_historical_general	1929	0	Coralie von Werner Hobson	in_scope	NO_AUTHOR_SUPPORT	3	BOOK_FULL							1
/works/OL7795229W	The days of Abd-el-Kader	/authors/OL2460873A	fiction	1900	0	N. Gerber	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7854503W	Lorin Mooruck and other Indian stories	/authors/OL2516095A	fiction;indians_of_north_america	1888	0	George Truman Kercheval	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7855510W	Buff	/authors/OL2517252A	effect_of_human_beings_on;environmentalism;fiction;nature;physiological_therapeutics	1906	0	William Buffet Hidden	in_scope	NO_AUTHOR_SUPPORT	1	WORK_BASE							1
/works/OL7873495W	Friar Tuck; being the chronicles of the Reverend John Carmichael, of Wyoming, U. S. A	/authors/OL2544920A	clergy;fiction	1912	0	Wason, Robert Alexander	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7966479W	Whisky galore	/authors/OL6924798A;/authors/OL2771367A;/authors/OL19697A;/authors/OL2698447A	fiction;fiction_general;fiction_humorous;fiction_humorous_general;naufrages;romans_nouvelles;scotch_malt_whisky_society;scotland_fiction;shipwrecks;whiskey;whisky	1947	0	Mackenzie, Compton	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	641523	BOOK_FULL	EXACT_NAME	Compton Mackenzie	Tight Little Island	1947	0
/works/OL84197W	The single hound	/authors/OL40097A	fiction_general	1938	0	May Sarton	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	1424364	WORK_FULL	EXACT_NAME	May Sarton	The Single Hound	1991	0
/works/OL872903W	Peter Camenzind	/authors/OL76437A	continental_european_fiction_fictional_works_by_one_author;fiction;german_language_materials;german_literature;innocence_psychology;innocence_psychology_fiction;translations_into_english	1905	0	Hermann Hesse	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	2162171	WORK_FULL	EXACT_NAME	Hermann Hesse	Peter Camenzind	1904	0
/works/OL890570W	Trooper Peter Halket of Mashonaland	/authors/OL78815A	africa_fiction;fiction;fiction_historical_general;history	1897	0	Olive Schreiner	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL98020W	Dark Green, Bright Red	/authors/OL2657944A	american_fiction_fictional_works_by_one_author;central_america_fiction;fiction;fiction_in_english;fiction_political;fiction_suspense;guerilla_warfare_in_fiction;revolutions;south_america_fiction	1950	0	Vidal, Gore	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	306745	WORK_FULL	EXACT_NAME	Gore Vidal	Dark Green, Bright Red	1950	0
/works/OL98576W	Madame de Treymes	/authors/OL20188A	american_fiction_fictional_works_by_one_author;classic_literature;fiction;manners_and_customs	1907	0	Edith Wharton	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	6768117	WORK_FULL	EXACT_NAME	Edith Wharton	Madame de Treymes	1907	0
/works/OL989202W	Crainquebille, Putois, Riquet	/authors/OL91522A	classic_literature;fiction	1924	0	Anatole France	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL995265W	Der Schimmelreiter	/authors/OL92518A	art_appreciation;dikes_engineering;fiction;german_fiction;german_language;readers	1908	0	Theodor Storm	out_lang	AUTO_MATCH_HIGH	1	WORK_FULL	1198644	WORK_FULL	EXACT_NAME	Theodor Storm	Der Schimmelreiter	1888	0
/works/OL1003079W	Quincas Borba	/authors/OL93286A	869_3;continental_european_fiction_fictional_works_by_one_author;fiction;fiction_general;history;language_and_languages_study_and_teaching;pq9697_m18_q513_1998	1899	0	Machado de Assis	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	84232	WORK_FULL	EXACT_NAME	Machado de Assis	Quincas Borba	1891	0
/works/OL103386W	In the sixties	/authors/OL24181A	fiction;social_life_and_customs	1897	0	Harold Frederic	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1
/works/OL103391W	The deserter, and other stories	/authors/OL24181A	american_war_stories;fiction;fiction_historical_general;manners_and_customs;manners_and_customs_in_fiction	1898	0	Harold Frederic	in_scope	REVIEW_BASE	1	BOOK_BASE	26139928	BOOK_BASE	EXACT_NAME	Harold Frederic		2007	1
/works/OL10552212W	Bright journey	/authors/OL244300A	fiction	1940	0	August William Derleth	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1065758W	A bid for fortune, or, Dr. Nikola's vendetta	/authors/OL107877A	australian_fantasy_fiction;fiction;fiction_fantasy_general;fiction_general;fiction_mystery_detective_general;fiction_mystery_detective_traditional;fiction_occult_supernatural;occultism;paranormal_fiction	1895	0	Guy Newell Boothby	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	839754	WORK_FULL	EXACT_NAME	Guy Newell Boothby	A Bid for Fortune or Dr Nikola's Vendetta	1895	0
/works/OL107782W	A beautiful rebel	/authors/OL18171A	canadian_fiction_english_cihm;fiction;history;roman_canadien_anglais_icmh	1909	0	Campbell, Wilfred	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1085111W	An American girl in London	/authors/OL112763A	americans;fiction;girls;grandfathers;grandmothers	1891	0	Sara Jeannette Duncan	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1089951W	A human boy's diary	/authors/OL112970A	boarding_schools;boys;diaries;fiction;schools	1924	0	Phillpotts, Eden	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL109872W	The Duke's Children	/authors/OL29698A	british_and_irish_fiction_fictional_works_by_one_author;classic_literature;conflict_of_generations;conflict_of_generations_fiction;domestic_fiction;england_fiction;family_relationships;fiction;fiction_in_english;literature;london_england_fiction;nobility;nobility_fiction;palliser_plantagenet_fictitious_character_fiction;parent_and_adult_child;parent_and_adult_child_fiction;plantagenet_palliser_fictitious_character;political_fiction;prime_ministers;prime_ministers_family_relationships_fiction;romance;social_life_and_customs;widowers;widowers_fiction	1880	0	Trollope, Anthony	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	364264	WORK_FULL	EXACT_NAME	Anthony Trollope	The Duke's Children	1880	0
/works/OL1129499W	The curious career of Roderick Campbell	/authors/OL115348A	canadian_fiction_english_cihm;fiction;frontier_and_pioneer_life;histoire;history;roman_canadien_anglais_icmh;romans_nouvelles	1901	0	Jean N. McIlwraith	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL11315379W	The flight of the heron	/authors/OL1779965A	fiction;jacobite_rebellion_1745_1746	1931	0	D. K. Broster	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1751557	WORK_FULL	EXACT_NAME	D.K. Broster	The Flight of the Heron	1925	0
/works/OL1137682W	The Pasquier chronicles	/authors/OL115900A	fiction;french	1937	0	Duhamel, Georges	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL115005W	The Machine	/authors/OL19024A	classic_literature;fiction	1912	0	Upton Sinclair	in_scope	AUTO_MATCH_HIGH	8	BOOK_FULL	7387648	BOOK_FULL	EXACT_NAME	Upton Sinclair		1925	0
/works/OL1197104W	Galahad	/authors/OL120838A	fiction;galahad_legendary_character	1926	0	Erskine, John	in_scope	REVIEW_BASE	1	WORK_BASE	1453943	WORK_BASE	EXACT_NAME	John Erskine	Galahad: Enough of His Life to Explain His Reputation	1926	1
/works/OL123164W	The dark river	/authors/OL1239377A	fiction_general	1949	0	Clark, Philip	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	2544818	WORK_FULL	EXACT_NAME	Philip Clark	The Dark River	1949	0
/works/OL1258051W	Bottle's path	/authors/OL127066A	bibliography;drawing_books;fiction;social_life_and_customs	1946	0	Theodore Francis Powys	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL136324W	Moonchild	/authors/OL44231A	astrology;fiction;magic;occultism	1929	0	Aleister Crowley	in_scope	AUTO_MATCH_HIGH	6	WORK_FULL	311130	BOOK_FULL	EXACT_NAME	Aleister Crowley	The Moonchild	1929	0
/works/OL137397W	The After House	/authors/OL22028A	adventure_stories;american;classic_literature;detective_and_mystery_stories;early_works_to_1800;english_adventure_stories;fiction;fiction_general;fiction_mystery_detective_general;fiction_romance_general;fiction_sea_stories;fiction_thrillers_general;general;large_type_books;literary_criticism;mutiny;mystery;mystery_and_suspense;mystery_detective;suspense;yachting	1914	0	Mary Roberts Rinehart	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	1744704	WORK_FULL	EXACT_NAME	Mary Roberts Rinehart	The After House	1914	0
/works/OL1379953W	Utvandrarna	/authors/OL141473A	emigration_and_immigration;families;fiction;fiction_general;sweden_fiction;swedes	1949	0	Moberg, Vilhelm	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	159345	WORK_FULL	EXACT_NAME	Vilhelm Moberg	Utvandrarna	1949	0
/works/OL1456865W	Arrogance	/authors/OL153884A	fiction	1930	0	Louis Couperus	in_scope	NO_AUTHOR_SUPPORT	2	BOOK_FULL							1
/works/OL1458036W	Bras de Fer	/authors/OL154114A	fiction	1945	0	Louis Gabriel-Robinet	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL1492608W	The silver cross	/authors/OL159353A	fiction	1909	0	Eugène Sue	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL1505988W	Story and verse for children	/authors/OL160570A	bibliography;children_s_literature;children_s_poetry;poetry;rhyme;short_stories	1940	0	Huber, Miriam Blanton	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15134397W	The Bishop murder case	/authors/OL580795A	fiction;fiction_mystery_detective_general;large_type_books;philo_vance_fictitious_character;private_investigators	1900	0	S. S. Van Dine	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1081149	WORK_FULL	EXACT_NAME	S.S. Van Dine	The Bishop Murder Case	1928	0
/works/OL1527983W	Ye lyttle Salem maide	/authors/OL162146A	fiction;history;trials_witchcraft	1898	0	Pauline Bradford Mackie Hopkins	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1528513W	The four Corners at school	/authors/OL162226A	juvenile_fiction;schools	1908	0	Blanchard, Amy Ella	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15433618W	The Mercer boys in summer camp	/authors/OL2235008A	camps;juvenile_fiction	1929	0	Capwell Wyckoff	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15654092W	The first capture	/authors/OL215957A	adventure_and_adventurers;boys;courage;fiction;history;husband_and_wife;mothers_and_sons;poverty;sailors;seafaring_life;ship_captains;soldiers;voyages_and_travels;war;war_stories	1900	0	Harry Castlemon	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15741090W	Smasher and Kickup	/authors/OL2323779A	horses;juvenile_fiction	1939	0	Marianne Gauss	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16243594W	Lawrence Vane	/authors/OL2116119A	fiction;gothic;romance	1946	0	Angela Du Maurier	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16775351W	Ponce de Leon		fiction;history	1910	0		in_scope	OL_AUTHOR_MISSING	1	BOOK_BASE							1
/works/OL17683833W	The boy fortune hunters in Egypt	/authors/OL23431A	adventure_and_adventurers;adventure_and_adventurers_fiction;buried_treasure;children_s_fiction;egypt_fiction;fiction;history;juvenile_fiction;treasure_troves	1908	0	Baum, L. Frank	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL17699074W	Crown jewels	/authors/OL1385517A	juvenile_fiction;motherhood	1883	0	Harriet B. McKeever	in_scope	NO_AUTHOR_SUPPORT	1	WORK_BASE							1
/works/OL17754967W	List of short stories in the Decatur Public Library	/authors/OL7047409A	book_lists;fiction	1902	0	Decatur (Ill.). Free Public Library	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL17766059W	The octoroon	/authors/OL2657571A	african_americans;fiction;slavery	1900	0	Braddon, M. E.	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL1794435W	A sane lunatic	/authors/OL215681A	american_fiction	1882	0	Clara Louise Burnham	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1795162W	The last rebel	/authors/OL215730A	fiction;history;united_states_civil_war_1861_1865	1900	0	Joseph A. Altsheler	in_scope	NO_AUTHOR_SUPPORT	1	WORK_BASE							1
/works/OL1795191W	The Masters of the Peaks	/authors/OL215730A	fiction;french_and_indian_war_1755_1763;history;united_states_french_and_indian_war_1755_1763	1918	0	Joseph A. Altsheler	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1798666W	"A gunner aboard the ""Yankee"""	/authors/OL215908A	fiction;naval_operations;personal_narratives;spanish_american_war_1898	1898	0	Doubleday, Russell	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL18416269W	Vittoria	/authors/OL78805A	fiction;history	1903	0	Meredith, George	in_scope	NO_AUTHOR_SUPPORT	2	BOOK_FULL							1
/works/OL18475745W	Great short novels of the world	/authors/OL120346A	fiction;translations_into_english	1932	0	Barrett Harper Clark	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1912348W	The cage	/authors/OL229083A	fiction;fiction_general;new_york_n_y_fiction	1908	0	Susan Cheever	in_scope	NO_AUTHOR_SUPPORT	16	WORK_FULL							1
/works/OL1989839W	Bugles Blow No More	/authors/OL239524A	fiction;fiction_historical_general;history;united_states_civil_war_1861_1865;united_states_history_civil_war_1861_1865_fiction;virginia_fiction	1937	0	Clifford Dowdey	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL207658W	The American novel in Germany, 1871-1913	/authors/OL2414209A	american_and_german;american_fiction;bibliography;comparative_literature;german_and_american;history_and_criticism	1918	0	Clement Vollmer	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL210607W	The life of a foxhound	/authors/OL2420739A	fiction;fox_hunting;horses	1890	0	Mills, John	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL21810336W	Youth	/authors/OL19441A	conto_ingles;english_fiction;stories_plots	1946	0	Conrad, Joseph	in_scope	AUTO_MATCH_HIGH	10	WORK_FULL	1741826	BOOK_FULL	EXACT_NAME	Joseph Conrad	Youth, a Narrative	1898	0
/works/OL22075130W	Watch and wait, or, The young fugitives	/authors/OL160059A	juvenile_fiction;slavery	1893	0	Optic, Oliver	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22127996W	My pets	/authors/OL24461A	animals;juvenile_fiction	1929	0	Kipling, Rudyard	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL22298022W	The adventures of King Vikrama	/authors/OL208064A	fiction	1948	0	Hansa Mehta	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2343224W	A truly little girl	/authors/OL317213A	country_life;domestic_fiction;families;familles;filles;girls;juvenile_fiction;roman_familial;romans_nouvelles_etc_pour_la_jeunesse	1927	0	Nora Archibald Smith	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL24129W	Underwoods	/authors/OL25963A	classic_literature;fiction	1887	0	Robert Louis Stevenson	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	5815124	WORK_FULL	EXACT_NAME	Robert Louis Stevenson	Underwoods	1887	0
/works/OL24240W	The alternative	/authors/OL25968A	fiction;indiana	1909	0	McCutcheon, George Barr	in_scope	NO_AUTHOR_SUPPORT	2	BOOK_FULL							1
/works/OL276428W	The lesson of the master	/authors/OL21001A	american_fiction_fictional_works_by_one_author;authors;authors_fiction;classic_literature;fiction;fiction_general;fiction_psychological;marriage_fiction;mentoring_of_authors;psychological_fiction;unemployed;young_men	1892	0	James, Henry	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1184870	WORK_FULL	EXACT_NAME	Henry James	The Lesson of the Master	1888	0
/works/OL28208624W	Christmas holiday	/authors/OL33585A	british;criminals;fiction;modern_literature;young_men	1939	0	W. Somerset Maugham	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1823662	WORK_FULL	EXACT_NAME	W. Somerset Maugham	Christmas Holiday	1939	0
/works/OL289026W	Creatures That Once Were Men	/authors/OL117A;/authors/OL3269230A;/authors/OL18524A	continental_european_fiction_fictional_works_by_one_author;fiction_short_stories_single_author;russian_short_stories;short_stories;translations_into_english	1905	0	Maksim Gorky	in_scope	REVIEW_SURNAME_ONLY	1	BOOK_FULL	1424900	BOOK_FULL	SURNAME_ONLY	Maxim Gorky	Byvshie liudi	1897	1
/works/OL29261935W	The education of Hyman Kaplan	/authors/OL793242A	short_stories	1937	0	Leo Calvin Rosten	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	117215	WORK_FULL	GIVEN_NAME_COMPATIBLE	Leo Rosten	The Education of Hyman Kaplan	1937	0
/works/OL29264237W	Blessed are the meek, (a novel about St. Francis of Assisi)	/authors/OL7291541A	fiction	1944	0	Zofia Kossak	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL3045987W	Interim	/authors/OL471601A	autobiographical_fiction;fiction;nineteen_nineteen_a_d;women	1919	0	Dorothy Miller Richardson	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1
/works/OL3149333W	Twice besieged	/authors/OL500774A	adventure_stories;crusades;juvenile_fiction;orphans;teenage_boys	1947	0	Edouard Marcel Sandoz	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL31658969W	Clouds without water	/authors/OL44231A	fiction;glass_blowing_and_working;glassworkers;horse_racing	1909	0	Aleister Crowley	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL31980478W	At war with Pontiac; or, The totem of the bear	/authors/OL113854A	fiction;pontiac_s_conspiracy_1763_1765	1896	0	Munroe, Kirk	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL32094392W	Truth's fairy tales	/authors/OL11643559A	children;children_s_stories;conduct_of_life;juvenile_fiction	1889	0	Julia Winchester	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL32097357W	Puss in Boots	/authors/OL4800580A	cats;children_s_stories;juvenile_fiction;kings_and_rulers;picture_books_for_children	1888	0	R. André	in_scope	NO_AUTHOR_SUPPORT	22	WORK_FULL							1
/works/OL32873263W	Bold Ben Brierton	/authors/OL1139614A	english_fiction	1893	0	E. Harcourt Burrage	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL33048735W	From Unknown worlds	/authors/OL11987730A;/authors/OL1813100A	fantasy_fiction;science_fiction	1948	0	Campbell, John W.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL3373233W	Rupahu's warning	/authors/OL549458A	dakota_indians;fiction;wars_1862_1865	1931	0	Ethel C. Brill	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL35407949W	Peter Pan And Wendy	/authors/OL26997A	fairies;imaginary_places;juvenile_fiction;pirates	1925	0	J. M. Barrie	in_scope	STRONG_PRIMARY_MULTIPLE	4	WORK_FULL							1
/works/OL37147024W	English prose fiction, 1897	/authors/OL163067A	bibliography;english_prose_literature;fiction;st_louis_public_library	1897	0	St. Louis Public Library	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL3837729W	The criminal C.O.D	/authors/OL685619A	asey_mayo_fictitious_character;fiction;fiction_mystery_detective_general;private_investigators	1940	0	Phoebe Atwood Taylor	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	103614	WORK_FULL	EXACT_NAME	Phoebe Atwood Taylor	The Criminal C.O.D	1940	0
/works/OL3839477W	Prancing nigger	/authors/OL686248A	african_americans;fiction	1924	0	Ronald Firbank	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	902986	WORK_FULL	EXACT_NAME	Ronald Firbank	Prancing Nigger	1924	0
/works/OL39454932W	With Moore at Corunna	/authors/OL215689A	guerre_d_espagne_1807_1814;juvenile_fiction;peninsular_war_1807_1814;romans_nouvelles_etc_pour_la_jeunesse	1897	0	G. A. Henty	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	721707	BOOK_FULL	EXACT_NAME	G.A. Henty	With Moore at Corunna: A Tale of the Pennisular War	1897	0
/works/OL4109161W	The river journey	/authors/OL770492A	death;fiction;life	1949	0	Nathan, Robert	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL4122290W	Golden Days	/authors/OL773783A	fiction;manners_and_customs;social_life_and_customs	1934	0	D. E. Stevenson	in_scope	REVIEW_BASE	4	WORK_FULL	2433876	WORK_BASE	EXACT_NAME	D.E. Stevenson	Golden Days: Further Leaves from Mrs. Tim's Journal	1934	1
/works/OL42508366W	Selma	/authors/OL15038057A;/authors/OL10650504A;/authors/OL15028112A	american_fiction;american_women_authors;catalogs;john_w_lovell_company	1880	0	Smith, J. Gregory	in_scope	NO_AUTHOR_SUPPORT	6	WORK_FULL							1
/works/OL42517559W	Marion Fay	/authors/OL29698A	fiction;social_life_and_customs	1882	0	Trollope, Anthony	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	2939485	WORK_FULL	EXACT_NAME	Anthony Trollope	Marion Fay	1882	0
/works/OL42845982W	Jesus, the Son of Man	/authors/OL2890A	fiction	1932	0	Gibran, Kahlil	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1673409	WORK_FULL	EXACT_NAME	Kahlil Gibran	Jesus the Son of Man	1928	0
/works/OL43462425W	The secret agent	/authors/OL19441A	anarchists;fiction	1921	0	Conrad, Joseph	duplicate_canonical	AUTO_MATCH_HIGH	5	WORK_FULL	3876535	BOOK_FULL	EXACT_NAME	Joseph Conrad	The Secret Agent: A Simple Tale	1907	0
/works/OL43701045W	The exiles	/authors/OL113271A	fiction;social_life_and_customs	1903	0	Davis, Richard Harding	in_scope	NO_AUTHOR_SUPPORT	11	WORK_FULL							1
/works/OL43865655W	Van Bibber, and others	/authors/OL113271A	short_stories	1920	0	Davis, Richard Harding	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL43884268W	Doctor Ibrahim	/authors/OL14974505A;/authors/OL2657944A	fiction;surgeons	1935	0	John Knittel	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL44435276W	The luck of roaring camp, and other stories	/authors/OL115231A	fiction;short_stories	1894	0	Bret Harte	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL449518W	Army doctor	/authors/OL25305A	fiction;fiction_general;physicians;physicians_fiction	1942	0	Elizabeth Seifert	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL44965993W	The new Eden	/authors/OL1219541A	english_fiction	1892	0	Charles John Cutcliffe Wright Hyne	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL44971084W	Macintosh, the Highland chief	/authors/OL128716A	fiction;history	1908	0	Grace Aguilar	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL460814W	Death at the Bar (Roderick Alleyn #9)	/authors/OL26952A	alleyn_roderick_fictitious_character_fiction;england_fiction;fiction;fiction_in_english;fiction_mystery_detective_general;fiction_mystery_detective_police_procedural;large_print_books;mystery;police;roderick_alleyn_fictitious_character	1940	0	Marsh, Ngaio	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	272579	BOOK_FULL	EXACT_NAME	Ngaio Marsh	Death at the Bar	1940	0
/works/OL4654583W	Martin Bircks ungdom	/authors/OL956671A;/authors/OL3052143A	city_and_town_life;classics;fiction;fiction_erotica_general;general;literature_classics;literature_classics_criticism;modern_fiction;swedish;swedish_fiction;swedish_novel_and_short_story;translations_into_english	1904	0	Hjalmar Söderberg	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	2838050	WORK_FULL	EXACT_NAME	Hjalmar Soderberg	Martin Bircks ungdom	1901	0
/works/OL4762238W	The jungle man and his animals	/authors/OL998226A	animals;juvenile_fiction	1925	0	Carveth Wells	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL503858W	The courtship of Eumolpus	/authors/OL33452A	fiction;latin_satire;translations_into_english	1928	0	Petronius Arbiter.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5057562W	Vicki finds the answer	/authors/OL1105629A	adventure_stories;flight_attendants;juvenile_fiction;mystery_and_detective_stories;vicki_barr_fictitious_character;women_detectives	1947	0	Helen Wells	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5185425W	The Sun Virgin	/authors/OL3732953A	fiction;history	1929	0	Dixon, Thomas	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5204299W	Fatal venture	/authors/OL1163700A	fiction;joseph_french_fictitious_character;police	1939	0	Freeman Wills Crofts	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5215738W	The romance of l'Aiglon	/authors/OL1168407A	fiction	1901	0	Charles Didier	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5287607W	Guardian angel and other stories	/authors/OL1198705A	fiction;fiction_short_stories_single_author;manners_and_customs;social_life_and_customs	1932	0	Margery Latimer	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5303720W	South Riding	/authors/OL1205617A	england_fiction;fiction;fiction_general	1936	0	Winifred Holtby	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1002367	WORK_FULL	EXACT_NAME	Winifred Holtby	South Riding	1936	0
/works/OL54018W	The Mysterious Stranger and Other Stories (7 works)	/authors/OL18319A;/authors/OL1351256A	american_fiction_fictional_works_by_one_author;american_humorous_stories;children_s_fiction;fiction;fiction_general;fiction_short_stories_single_author;quotations;social_life_and_customs;united_states_in_fiction;united_states_social_life_and_customs_fiction	1916	0	Mark Twain	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL54071W	The Million Pound Bank-Note and other stories (10 stories)	/authors/OL18319A	fiction;wagers;wealth	1922	0	Mark Twain	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5693624W	The corner in coffee	/authors/OL1386096A	coffee_industry;fiction	1904	0	Brady, Cyrus Townsend	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5693626W	Hohenzollern	/authors/OL1386096A	fiction;history	1902	0	Brady, Cyrus Townsend	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5895464W	Moses	/authors/OL1454542A	fiction	1949	0	Katherine Binney Shippen	in_scope	NO_AUTHOR_SUPPORT	18	WORK_FULL							1
/works/OL6215674W	Time Off for Murder	/authors/OL1604752A	fiction;fiction_mystery_detective_general;fiction_thrillers_general;mystery	1940	0	Zelda Popkin	in_scope	NO_TITLE_CANDIDATE	0								0
