work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	wk_norm	match_method	match_score
OL6213299W	1	1	The law of the land	1904	0.87	0.999	uc2.ark+=13960=t82j6bk24	/works/OL6213299W	oclc	
OL6216538W	1	1	For Maryland's honor	1922	0.72	1.0	nyp.33433074832209	/works/OL6216538W	oclc	
OL6224064W	2	1	Under the eagle's wing	1899	0.8	1.0	uc1.b3327386|uc2.ark+=13960=t1bk1g082	/works/OL6224064W	oclc	
OL626369W	1	1	Nonsense novels	1922	0.78	0.999	njp.32101068583614	/works/OL626369W	oclc	
OL626383W	3	2	Sunshine sketches of a little town	1912	0.8	1.0	loc.ark+=13960=t2988tc18|mdp.39015000638018|uc2.ark+=13960=t3st7hz89	/works/OL626383W	oclc	
OL626470W	2	1	Moonbeams from the larger lunacy	1915	0.67	1.0	loc.ark+=13960=t62526m3j|uc2.ark+=13960=t04x57c02	/works/OL626470W	oclc	
OL626471W	7	2	Arcadian adventures with the idle rich	1920	0.86	1.0	uc1.b3324346|uc2.ark+=13960=t7vm4bh1j|loc.ark+=13960=t8df7b704|mdp.39015000636665|nyp.33433074877899|uc1.b3324345|uc2.ark+=13960=t7rn33d1b	/works/OL626471W	oclc	
OL628367W	1	1	Star;	1922	0.59	1.0	uc2.ark+=13960=t7rn31300	/works/OL628367W	oclc	
OL629339W	1	1	Romantic legends of Spain	1909	0.59	1.0	uc2.ark+=13960=t0bv7n11z	/works/OL629339W	oclc	
OL63047W	1	1	Men at war	1912	0.54	1.0	mdp.39015079728443	/works/OL63047W	oclc	
OL6321071W	1	1	The outlaws	1902	0.89	1.0	uc2.ark+=13960=t80k2990c	/works/OL6321071W	oclc	
OL63508W	1	1	One of life's slaves	1895	0.83	0.999	uc2.ark+=13960=t1bk1759w	/works/OL63508W	oclc	
OL6355078W	1	1	Cadets of Gascony	1904	0.88	0.999	nyp.33433076022304	/works/OL6355078W	oclc	
OL6355090W	1	1	Little comrade;	1915	0.82	1.0	nyp.33433076022353	/works/OL6355090W	oclc	
OL6355100W	2	1	The girl from Alsace	1915	0.88	1.0	nyp.33433082485347|uc2.ark+=13960=t1rf5kq54	/works/OL6355100W	oclc	
OL6355104W	1	1	The Marathon mystery	1904	0.88	1.0	nyp.33433076022346	/works/OL6355104W	oclc	
OL6367175W	2	1	The facetious nights of Straparola	1901	0.88	1.0	wu.89008442535|wu.89008442543	/works/OL6367175W	oclc	
OL6369136W	1	1	Morven	1911	0.72	0.998	umn.319510024583613	/works/OL6369136W	oclc	
OL6369141W	1	1	Hemlock;	1890	0.52	1.0	uc1.b4105315	/works/OL6369141W	oclc	
OL637731W	2	1	The mystery of the lost dauphin (Louis XVII)	1906	0.73	1.0	mdp.39015024861869|nyp.33433075866545	/works/OL637731W	oclc	
OL63888W	1	1	Rip Van Winkle, and other sketches	1882	0.89	1.0	nyp.33433076076508	/works/OL63888W	oclc	
OL63939W	3	1	Stories of the Hudson	1912	0.77	1.0	loc.ark+=13960=t2794z61w|uc1.b3575846|uc2.ark+=13960=t8df6vs61	/works/OL63939W	oclc	
OL6407537W	1	1	The trail of the elk	1922	0.8	1.0	uc2.ark+=13960=t7cr5r04n	/works/OL6407537W	oclc	
OL6425782W	1	1	Bush studies	1902	0.87	0.999	nyp.33433074937370	/works/OL6425782W	oclc	
OL643466W	3	1	Romances of old France	1905	0.56	1.0	nyp.33433082534144|uc1.b3749980|uc2.ark+=13960=t9183f39j	/works/OL643466W	oclc	
OL643469W	4	2	An old country house	1902	0.73	1.0	nyp.33433074923115|uc2.ark+=13960=t70v8dp85|nyp.33433074878111|uc2.ark+=13960=t87h1jz59	/works/OL643469W	oclc	
OL643473W	3	1	Old love stories retold	1904	0.57	1.0	nyp.33433067277479|uc1.b4105452|uc2.ark+=13960=t3cz3d04q	/works/OL643473W	oclc	
OL643483W	3	2	Pieces of eight	1918	0.89	1.0	uc2.ark+=13960=t8nc5zh2v|uc1.b3324569|uc2.ark+=13960=t8cf9sx98	/works/OL643483W	oclc	
OL64369W	1	1	Crome yellow	1921	0.88	1.0	mdp.39015046801612	/works/OL64369W	oclc	
OL6438822W	1	1	Love insurance	1914	0.89	1.0	nyp.33433074841960	/works/OL6438822W	oclc	
OL6438828W	1	1	The agony column	1916	0.82	1.0	uc1.b3728033	/works/OL6438828W	oclc	
OL6455014W	2	1	The poems and stories of Fitz-James O'Brien	1881	0.64	1.0	mdp.39015014611142|uc2.ark+=13960=t8pc2vf2w	/works/OL6455014W	oclc	
OL6455712W	1	1	God's remnants;	1916	0.89	1.0	mdp.39015063549771	/works/OL6455712W	oclc	
OL6455717W	2	1	Sons of the covenant;	1900	0.9	1.0	mdp.39015006979127|uc2.ark+=13960=t28914v62	/works/OL6455717W	oclc	
OL646999W	5	2	Dodo's daughter;	1914	0.84	1.0	uc1.b3811095|mdp.39015011883090|uc1.$b792441|uc2.ark+=13960=t9z032g3n|wu.89094356615	/works/OL646999W	oclc	
OL647049W	1	1	Daisy's aunt	1910	0.89	0.999	mdp.39015041540140	/works/OL647049W	oclc	
OL647055W	2	2	The image in the sand	1905	0.9	1.0	mdp.39015008871199|nyp.33433074926852	/works/OL647055W	oclc	
OL647059W	3	2	The luck of the Vails;	1901	0.9	1.0	mdp.39015031224598|nyp.33433074926886|nyp.33433074926894	/works/OL647059W	oclc	
OL647062W	1	1	Mr. Teddy	1917	0.85	1.0	njp.32101064787680	/works/OL647062W	oclc	
OL647068W	3	2	The relentless city	1903	0.89	1.0	nyp.33433074926969|uc1.b4103965|uc2.ark+=13960=t9r21419m	/works/OL647068W	oclc	
OL647074W	1	1	The vintage;	1898	0.89	1.0	uc2.ark+=13960=t6qz26x3d	/works/OL647074W	oclc	
OL647080W	3	2	The Challoners	1904	0.89	1.0	nyp.33433074926795|uc2.ark+=13960=t15m6775j|nyp.33433074926787	/works/OL647080W	oclc	
OL647083W	2	1	David Blaze and the blue door	1919	0.88	0.999	uc1.b4101450|uc2.ark+=13960=t1pg1v74w	/works/OL647083W	oclc	
OL647086W	1	1	The house of defence	1906	0.89	1.0	mdp.39015012076645	/works/OL647086W	oclc	
OL647093W	1	1	Mrs. Ames	1912	0.9	1.0	mdp.39015000599897	/works/OL647093W	oclc	
OL647099W	2	1	Thorley Weir	1913	0.89	1.0	mdp.39015041358733|nyp.33433074927009	/works/OL647099W	oclc	
OL647100W	3	1	Up and down	1918	0.67	1.0	nyp.33433082486048|uc1.$b385214|uc2.ark+=13960=t9x061x7t	/works/OL647100W	oclc	
OL647118W	2	2	David Blaize	1920	0.84	1.0	njp.32101001758554|nyp.33433074926811	/works/OL647118W	oclc	
OL647119W	1	1	The Oakleyites	1915	0.88	1.0	nyp.33433074926928	/works/OL647119W	oclc	
OL647124W	3	2	The freaks of Mayfair	1916	0.81	1.0	uc1.b4103972|uc2.ark+=13960=t1cj8g82c|njp.32101042853976	/works/OL647124W	oclc	
OL647126W	3	2	The Babe, B.A	1896	0.89	1.0	uc2.ark+=13960=t7fq9rw7j|uc1.b3136561|uc2.ark+=13960=t05x2d532	/works/OL647126W	oclc	
OL647128W	1	1	Michael	1916	0.9	1.0	nyp.33433074926910	/works/OL647128W	oclc	
OL647130W	2	1	The blotting book	1908	0.84	1.0	uc2.ark+=13960=t14m9dd9m|uva.x001177949	/works/OL647130W	oclc	
OL647133W	1	1	"""Queen Lucia"""	1920	0.84	1.0	nyp.33433074926712	/works/OL647133W	oclc	
OL6474615W	1	1	A loose rein	1887	0.89	0.999	wu.89054838123	/works/OL6474615W	oclc	
OL6503056W	1	1	Under the vierkleur;	1904	0.87	1.0	uc2.ark+=13960=t6xw49f0v	/works/OL6503056W	oclc	
OL651950W	3	2	A sea turn	1902	0.85	1.0	nyp.33433082170816|mdp.39015030843687|uc2.ark+=13960=t7hq3t96m	/works/OL651950W	oclc	
OL651968W	1	1	Marjorie Daw	1885	0.89	1.0	uc2.ark+=13960=t0tq5rh5m	/works/OL651968W	oclc	
OL651969W	2	2	Marjorie Daw and other stories	1885	0.89	1.0	uc2.ark+=13960=t2j679b5n|mdp.39015030843653	/works/OL651969W	oclc	
OL651972W	5	1	Two bites at a cherry	1894	0.81	1.0	nc01.ark+=13960=t9w09v923|uc1.b248045|uc2.ark+=13960=t0js9hd72|uc2.ark+=13960=t5q817f7x|uc2.ark+=13960=t8mc8s22s	/works/OL651972W	oclc	
OL65403W	1	1	The wandering dog;	1916	0.83	1.0	uva.x000856712	/works/OL65403W	oclc	
OL65404W	1	1	Deficient saints;	1899	0.88	1.0	mdp.39015063975117	/works/OL65404W	oclc	
OL65406W	2	1	Princess Sukey	1905	0.84	1.0	nyp.33433082284518|uc2.ark+=13960=t5p845r9x	/works/OL65406W	oclc	
OL65410W	2	1	The king of the park	1897	0.84	1.0	uc1.b60306|uc2.ark+=13960=t8pc2wq3c	/works/OL65410W	oclc	
OL65412W	4	3	Beautiful Joe	1896	0.84	1.0	uc1.b266928|uc2.ark+=13960=t2m61ff9x|coo.31924014559672|uva.x004061118	/works/OL65412W	oclc	
OL65440W	1	1	A night in Acadie	1897	0.89	1.0	nyp.33433074941026	/works/OL65440W	oclc	
OL65441W	1	1	Bayou folk	1894	0.84	1.0	uc1.32106002063532	/works/OL65441W	oclc	
OL6552091W	3	1	The chronicles of Castle Cloyne;	1885	0.82	1.0	uiuo.ark+=13960=t4pk0nr6k|uiuo.ark+=13960=t6251wg82|uiuo.ark+=13960=t8w95fm3z	/works/OL6552091W	oclc	
OL6556358W	2	1	Around the world in ten days	1922	0.83	1.0	njp.32101063691230|nyp.33433082303177	/works/OL6556358W	oclc	
OL6557421W	2	1	Fellow captains	1916	0.7	1.0	loc.ark+=13960=t3mw30s70|nyp.33433074798012	/works/OL6557421W	oclc	
OL6557424W	1	1	A turnpike lady	1907	0.88	1.0	uc2.ark+=13960=t5q815b49	/works/OL6557424W	oclc	
OL6557425W	1	1	Blue-grass and Broadway	1919	0.89	1.0	nyp.33433074951926	/works/OL6557425W	oclc	
OL6557431W	2	1	Out of a clear sky;	1917	0.88	1.0	nyp.33433074841739|uc2.ark+=13960=t89g5jm1p	/works/OL6557431W	oclc	
OL6557433W	3	1	The matrix	1920	0.88	1.0	nyp.33433074841713|uc2.ark+=13960=t1td9nc58|uiuo.ark+=13960=t6g161h0j	/works/OL6557433W	oclc	
OL6557435W	1	1	The heart's kingdom	1917	0.83	1.0	nyp.33433074845946	/works/OL6557435W	oclc	
OL6557438W	3	1	The golden bird	1918	0.89	1.0	mdp.39015063546371|nyp.33433074845953|uc2.ark+=13960=t78s4mb4h	/works/OL6557438W	oclc	
OL6557440W	1	1	The road to Providence	1910	0.83	1.0	uc2.ark+=13960=t87h1gq4v	/works/OL6557440W	oclc	
OL6557441W	3	1	The tinder-box	1913	0.83	0.999	nyp.33433074841721|uc2.ark+=13960=t5x63bm4w|uc2.ark+=13960=t84j0bh6h	/works/OL6557441W	oclc	
OL6557514W	2	1	A transplanted rose	1882	0.89	1.0	mdp.39015063963618|nyp.33433076081672	/works/OL6557514W	oclc	
OL6559948W	2	1	Tales of Irish life and character;	1910	0.87	1.0	uc1.b3322322|uc2.ark+=13960=t2m61cz6c	/works/OL6559948W	oclc	
OL6561017W	2	2	Si Klegg	1910	0.88	1.0	uc2.ark+=13960=t80k2754p|uc2.ark+=13960=t94747j7w	/works/OL6561017W	oclc	
OL6561018W	1	1	The red acorn	1883	0.89	1.0	nc01.ark+=13960=t4fn1st23	/works/OL6561018W	oclc	
OL6563249W	3	1	The Spinners' book of fiction	1907	0.85	1.0	mdp.39015031010765|nyp.33433082295753|uc2.ark+=13960=t3vt1hr41	/works/OL6563249W	oclc	
OL6566427W	1	1	Edmeé	1916	0.88	0.999	uc2.ark+=13960=t1bk1b19b	/works/OL6566427W	oclc	
OL6573593W	2	1	The clutch of circumstance	1918	0.89	1.0	nyp.33433074817374|uc2.ark+=13960=t2p55gv3m	/works/OL6573593W	oclc	
OL6579968W	2	1	Bond and free;	1886	0.83	1.0	njp.32101068170834|uc2.ark+=13960=t6k06z120	/works/OL6579968W	oclc	
OL6580517W	4	2	Partners of providence	1907	0.9	1.0	mdp.39015063956604|nyp.33433076062698|uc1.b3325103|uc2.ark+=13960=t84j0cd53	/works/OL6580517W	oclc	
OL6580518W	4	2	The fugitive blacksmith	1905	0.85	1.0	uc2.ark+=13960=t7sn08r4h|mdp.39015035855397|nyp.33433076062680|uc2.ark+=13960=t4cn70f3s	/works/OL6580518W	oclc	
OL6581007W	3	1	Beating sea and changeless bar	1905	0.71	1.0	mdp.39015063940038|uc1.b4105449|uc2.ark+=13960=fk54f1mv6b	/works/OL6581007W	oclc	
OL6585778W	1	1	The cords of vanity;	1920	0.88	1.0	mdp.39015030735784	/works/OL6585778W	oclc	
OL6585782W	3	3	Domnei;	1920	0.84	0.99	uc2.ark+=13960=t53f4mf3t|njp.32101068175262|nyp.33433074861810	/works/OL6585782W	oclc	
OL6585786W	2	1	The eagle's shadow	1904	0.81	0.999	uc1.b3144886|uc2.ark+=13960=t00z71v73	/works/OL6585786W	oclc	
OL6585787W	2	1	Figures of earth ;	1921	0.89	0.999	mdp.39015013395200|nyp.33433074861802	/works/OL6585787W	oclc	
OL6585798W	2	1	The line of love	1905	0.86	1.0	mdp.39015030728706|uc1.b3687273	/works/OL6585798W	oclc	
OL6585828W	1	1	The soul of Melicent	1913	0.7	0.997	loc.ark+=13960=t2t44jk5b	/works/OL6585828W	oclc	
OL6585854W	1	1	The certain hour	1917	0.77	1.0	uc2.ark+=13960=t4zg6gp1x	/works/OL6585854W	oclc	
OL6585858W	1	1	The rivet in grandfather's neck	1915	0.88	1.0	uc1.b3687276	/works/OL6585858W	oclc	
OL6585860W	6	2	Chivalry	1921	0.85	1.0	mdp.39015014816667|uc1.b3687266|uc1.b4097795|loc.ark+=13960=t5cc1vj9m|mdp.39015030735792|uc1.b3687265	/works/OL6585860W	oclc	
OL6587307W	1	1	The Madonna of the hills;	1921	0.89	1.0	nyp.33433074848098	/works/OL6587307W	oclc	
OL6587308W	3	1	Tales from a dugout	1918	0.77	1.0	nyp.33433082486188|uc2.ark+=13960=t0vq2sr79|uc2.ark+=13960=t8gf0np33	/works/OL6587308W	oclc	
OL6587352W	2	1	Tales of Dunstable Weir	1901	0.85	1.0	uc1.b3324637|uc2.ark+=13960=t18k75w8n	/works/OL6587352W	oclc	
OL6587357W	1	1	Idyls of the Gass	1901	0.84	1.0	mdp.39015063976073	/works/OL6587357W	oclc	
OL6588356W	1	1	Many kingdoms	1908	0.83	1.0	uc2.ark+=13960=t3kw5950q	/works/OL6588356W	oclc	
OL6588359W	1	1	May Iverson--her book	1904	0.89	1.0	uc2.ark+=13960=t55d8nx0v	/works/OL6588359W	oclc	
OL6590076W	2	2	The madness of Philip	1916	0.88	1.0	uc2.ark+=13960=t9t14zf8v|uc2.ark+=13960=t7rn30r8z	/works/OL6590076W	oclc	
OL6590078W	2	1	Smith college stories	1900	0.88	1.0	uc1.b299618|uc2.ark+=13960=t08w3908z	/works/OL6590078W	oclc	
OL6590116W	3	1	Five hundred dollars, and other stories of New England life	1887	0.89	1.0	mdp.39015063918687|nyp.33433074811930|uc2.ark+=13960=t3028rp5t	/works/OL6590116W	oclc	
OL6593172W	4	2	The harbor	1915	0.9	1.0	nyp.33433076055148|uc2.ark+=13960=fk6xw48663|mdp.39015030710860|uc2.ark+=13960=t4cn6zc71	/works/OL6593172W	oclc	
OL6595073W	2	1	First fruits in Korea;	1921	0.71	1.0	nyp.33433068275381|uc2.ark+=13960=t4dn4385x	/works/OL6595073W	oclc	
OL6596385W	2	1	A day with Felix Mendelssohn Bartholdy	1910	0.71	0.998	uc1.$b796031|uc2.ark+=13960=t3pv6jb2s	/works/OL6596385W	oclc	
OL6602291W	2	1	The southerner	1909	0.85	1.0	njp.32101068155447|uva.x000305267	/works/OL6602291W	oclc	
OL6602329W	2	1	Horses nine;	1903	0.86	1.0	uc2.ark+=13960=t1ng4h00h|uc2.ark+=13960=t4th8bz3p	/works/OL6602329W	oclc	
OL6605191W	1	1	Mariam	1906	0.8	0.999	nyp.33433076063928	/works/OL6605191W	oclc	
OL6605224W	1	1	In Simpkinsville	1899	0.82	0.999	nyp.33433074808845	/works/OL6605224W	oclc	
OL6607407W	4	1	Czechoslovak stories	1920	0.7	1.0	mdp.39015010741810|njp.32101067492890|nyp.33433021210210|uc2.ark+=13960=t38055693	/works/OL6607407W	oclc	
OL6608009W	3	2	The Duke of Cameron Avenue	1904	0.9	1.0	uc2.ark+=13960=t15m64z85|nnc1.1002157233|wu.89098010002	/works/OL6608009W	oclc	
OL6608010W	1	1	The painted scene	1916	0.89	1.0	nyp.33433076072887	/works/OL6608010W	oclc	
OL6608012W	3	1	An American family ;	1918	0.84	1.0	mdp.39015031307690|nyp.33433076058589|uc2.ark+=13960=t8df6mk4g	/works/OL6608012W	oclc	
OL6608015W	2	1	Joseph Greer and his daughter;	1922	0.9	1.0	nyp.33433076058571|uc2.ark+=13960=t3gx4572z	/works/OL6608015W	oclc	
OL6608017W	2	1	The banker and the bear;	1900	0.84	1.0	nyp.33433076058530|uc2.ark+=13960=t6445j665	/works/OL6608017W	oclc	
OL6608018W	2	1	The real adventure;	1916	0.85	1.0	mdp.39015031307658|uc2.ark+=13960=t8cf9jv1m	/works/OL6608018W	oclc	
OL6608125W	1	1	Frontier sketches	1893	0.87	1.0	nnc1.1002147149	/works/OL6608125W	oclc	
OL6608126W	2	1	Two wilderness voyagers;	1902	0.89	1.0	njp.32101068175411|uc2.ark+=13960=t15m62q48	/works/OL6608126W	oclc	
OL6608127W	3	1	The wooing of Tokala	1907	0.88	1.0	nyp.33433074862404|uc1.b3578747|uc2.ark+=13960=t7vm4cj1d	/works/OL6608127W	oclc	
OL6610132W	2	1	Tennessee sketches	1901	0.83	1.0	mdp.39015063939832|nyp.33433076024292	/works/OL6610132W	oclc	
OL6623210W	1	1	The head of a hundred in the colony of Virginia, 1622	1900	0.88	1.0	njp.32101066459528	/works/OL6623210W	oclc	
OL6623212W	1	1	Claims and counterclaims	1905	0.89	1.0	uc2.ark+=13960=t7wm16g80	/works/OL6623212W	oclc	
OL6623214W	1	1	Flint	1897	0.83	1.0	uc1.b251511	/works/OL6623214W	oclc	
OL6623217W	2	1	The head of a hundred	1897	0.82	1.0	uc1.b251512|uc2.ark+=13960=t1pg1mn5v	/works/OL6623217W	oclc	
OL6623218W	1	1	Sir Christopher;	1901	0.89	1.0	uc2.ark+=13960=t2r49h855	/works/OL6623218W	oclc	
OL6623219W	2	1	White aprons	1896	0.89	1.0	mdp.39015063549417|uc1.b119627	/works/OL6623219W	oclc	
OL662635W	1	1	I.N.R.I	1905	0.84	1.0	uiuo.ark+=13960=t69314878	/works/OL662635W	oclc	
OL6629216W	2	2	Victor Serenus;	1898	0.9	1.0	nyp.33433074794318|uc1.b4103027	/works/OL6629216W	oclc	
OL6635082W	1	1	Tippecanoe	1916	0.88	0.999	nyp.33433076075773	/works/OL6635082W	oclc	
OL66576W	4	3	Love and friendship	1922	0.8	1.0	mdp.39015008626528|mdp.39015066054175|njp.32101068581030|njp.32101068581048	/works/OL66576W	oclc	
OL6665526W	2	1	From the life;	1919	0.88	1.0	mdp.39015063946811|uc2.ark+=13960=t2z31q112	/works/OL6665526W	oclc	
OL6665548W	1	1	Cossack fairy tales and folk-tales	1894	0.83	1.0	uc2.ark+=13960=t1jh3f42g	/works/OL6665548W	oclc	
OL6671120W	2	1	The archbishop's unguarded moment and other stories	1899	0.87	1.0	nyp.33433082168968|uc2.ark+=13960=t3bz62k7g	/works/OL6671120W	oclc	
OL6672002W	1	1	Sir Mark;	1896	0.86	1.0	nyp.33433074848478	/works/OL6672002W	oclc	
OL6680146W	2	1	The feminine in fiction	1918	0.54	1.0	mdp.39015004288315|uc2.ark+=13960=t22b8z32b	/works/OL6680146W	oclc	
OL6680900W	1	1	Neighbors of ours;	1895	0.89	0.999	uc2.ark+=13960=t9n30638w	/works/OL6680900W	oclc	
OL6683063W	1	1	The fighting men	1917	0.88	0.999	nyp.33433082486089	/works/OL6683063W	oclc	
OL6689679W	2	2	Pete, cow-puncher	1908	0.89	1.0	nyp.33433082523972|uc2.ark+=13960=t6736pq9z	/works/OL6689679W	oclc	
OL6689706W	1	1	Wallingford in his prime	1913	0.89	1.0	mdp.39015059391691	/works/OL6689706W	oclc	
OL6689707W	1	1	The early bird;	1910	0.89	1.0	uc2.ark+=13960=t27942j1m	/works/OL6689707W	oclc	
OL6689708W	2	1	Young Wallingford	1910	0.9	1.0	nyp.33433074810627|uc2.ark+=13960=t9959dt2w	/works/OL6689708W	oclc	
OL6689710W	1	1	Get-rich-quick Wallingford	1908	0.9	1.0	uc2.ark+=13960=t0zp3x50x	/works/OL6689710W	oclc	
OL6689852W	2	1	The castle of twilight	1903	0.89	1.0	nyp.33433076053382|uc2.ark+=13960=t6833nj61	/works/OL6689852W	oclc	
OL6694919W	2	1	By beach and bog-land ;	1905	0.82	1.0	nyp.33433074936356|uc2.ark+=13960=t08w3bh7m	/works/OL6694919W	oclc	
OL6694921W	1	1	The founding of fortunes	1902	0.9	1.0	nyp.33433074936331	/works/OL6694921W	oclc	
OL6694925W	2	1	Irish ways	1909	0.81	1.0	uc1.b3579189|uc2.ark+=13960=t3jw8h11q	/works/OL6694925W	oclc	
OL6694926W	3	2	Maureen's fairing, and other stories	1895	0.82	1.0	uc1.b249544|uc2.ark+=13960=t54f1qb4c|pst.000006546564	/works/OL6694926W	oclc	
OL6694929W	4	2	Irish idylls	1893	0.79	1.0	nyp.33433074936323|uc1.b249537|uc2.ark+=13960=t8kd23w1j|uc2.ark+=13960=t71v5fp4t	/works/OL6694929W	oclc	
OL6694930W	3	2	A creel of Irish stories	1899	0.86	1.0	nyp.33433074936349|mdp.39015005912830|uc1.b3322314	/works/OL6694930W	oclc	
OL6694931W	2	2	Strangers at Lisconnel	1896	0.89	1.0	uc2.ark+=13960=t3416vc17|nyp.33433074936315	/works/OL6694931W	oclc	
OL6695418W	3	1	Seed of the sun	1921	0.9	1.0	mdp.39015027238008|nyp.33433076087596|uc2.ark+=13960=t5z60d85w	/works/OL6695418W	oclc	
OL6696085W	2	1	Old times in middle Georgia	1897	0.89	1.0	mdp.39015005768083|uc1.b4102163	/works/OL6696085W	oclc	
OL6696089W	1	1	Mr. Absalom Billingslea	1888	0.89	1.0	mdp.39015004863943	/works/OL6696089W	oclc	
OL6696090W	1	1	Mr. Billy Downs and his likes	1892	0.81	1.0	njp.32101068970407	/works/OL6696090W	oclc	
OL6697756W	1	1	The snowball	1895	0.79	0.999	nyp.33433075767107	/works/OL6697756W	oclc	
OL6697758W	2	2	Count Hannibal;	1901	0.89	1.0	mdp.39015063974946|uc2.ark+=13960=t8ff3tr89	/works/OL6697758W	oclc	
OL6697761W	3	1	A little wizard	1895	0.89	1.0	mdp.39015063975000|nyp.33433081962817|uc2.ark+=13960=t4qj7bf5z	/works/OL6697761W	oclc	
OL6697779W	4	2	A gentleman of France;	1894	0.89	1.0	uc2.ark+=13960=t8tb1277m|uc2.ark+=13960=t0ft8p04b|uc2.ark+=13960=t16m3bj9x|uc2.ark+=13960=t7vm4bq74	/works/OL6697779W	oclc	
OL6697782W	1	1	My Lady Rotha;	1894	0.88	1.0	mdp.39015063975018	/works/OL6697782W	oclc	
OL6697784W	3	2	The castle inn	1898	0.89	1.0	uc2.ark+=13960=t5db8320h|mdp.39015063974938|uc2.ark+=13960=t73t9ss7j	/works/OL6697784W	oclc	
OL6697785W	4	2	The house of the wolf	1910	0.89	1.0	uc1.b3327272|uc2.ark+=13960=t9k35w75s|mdp.39015063974987|uc2.ark+=13960=t0ms3s15t	/works/OL6697785W	oclc	
OL6697786W	4	2	Under the red robe	1897	0.89	1.0	uc1.b3327489|uc2.ark+=13960=t81j9h604|mdp.39015065801915|uc2.ark+=13960=t2f768k9b	/works/OL6697786W	oclc	
OL6698043W	4	2	A teacher of the violin and other tales	1891	0.88	1.0	uc2.ark+=13960=t4pk0cx70|mdp.39015063975471|uc1.b3327432|uc2.ark+=13960=t2p55mz5k	/works/OL6698043W	oclc	
OL6698047W	1	1	The Countess Eve	1888	0.87	1.0	uc2.ark+=13960=t2g738q1f	/works/OL6698047W	oclc	
OL6698884W	2	2	Norseland tales	1899	0.89	1.0	uc2.ark+=13960=t6xw48c4g|uc2.ark+=13960=t6g15v65g	/works/OL6698884W	oclc	
OL6698889W	1	1	The modern vikings	1915	0.88	1.0	uc2.ark+=13960=t0rr1s05h	/works/OL6698889W	oclc	
OL6698893W	2	1	Boyhood in Norway;	1899	0.88	1.0	uc1.b3331815|uc2.ark+=13960=t80k2gb2v	/works/OL6698893W	oclc	
OL6698916W	1	1	The man of iron	1915	0.78	1.0	nyp.33433074859236	/works/OL6698916W	oclc	
OL6698918W	2	1	That which hath wings;	1918	0.79	1.0	nyp.33433082485594|uc2.ark+=13960=t0bv7h208	/works/OL6698918W	oclc	
OL6699558W	1	1	John Auburntop, novelist	1891	0.55	1.0	umn.31951001636500v	/works/OL6699558W	oclc	
OL6699643W	3	1	Dr. Lavendar's people	1903	0.89	1.0	njp.32101064788415|nyp.33433074811658|uc2.ark+=13960=t2z31pm94	/works/OL6699643W	oclc	
OL6700573W	2	2	Living alone	1920	0.89	1.0	mdp.39015012352152|uc2.ark+=13960=t9g44n38k	/works/OL6700573W	oclc	
OL6701891W	1	1	Closed doors	1915	0.87	1.0	nyp.33433076044969	/works/OL6701891W	oclc	
OL6705860W	1	1	In the gates of Israel;	1902	0.8	1.0	uva.x002178808	/works/OL6705860W	oclc	
OL6707668W	1	1	Houses of glass	1909	0.88	0.999	nyp.33433076025661	/works/OL6707668W	oclc	
OL6707679W	1	1	Chill hours	1919	0.82	1.0	uc2.ark+=13960=t5j963t4f	/works/OL6707679W	oclc	
OL6709018W	1	1	Paoli: the last of the missionaries;	1890	0.88	1.0	nyp.33433074791504	/works/OL6709018W	oclc	
OL6712902W	1	1	The promise of country life	1916	0.51	0.999	mdp.39015031219325	/works/OL6712902W	oclc	
OL67200W	1	1	Betty Leicester;	1890	0.89	1.0	njp.32101068599602	/works/OL67200W	oclc	
OL67215W	1	1	Betty Leicester	1889	0.89	1.0	uc2.ark+=13960=t53f4ms39	/works/OL67215W	oclc	
OL67221W	5	1	The Tory lover	1901	0.89	1.0	mdp.39015005096006|mdp.39015010317702|mdp.39015050043192|uc1.b4102410|uc2.ark+=13960=fk7vm4395c	/works/OL67221W	oclc	
OL67222W	2	1	A marsh island	1885	0.84	1.0	loc.ark+=13960=t9c545z7x|uc2.ark+=13960=t8rb6xb7k	/works/OL67222W	oclc	
OL67229W	3	1	Strangers and wayfarers	1890	0.89	1.0	mdp.39015009110134|mdp.39015030753944|nyp.33433076072036	/works/OL67229W	oclc	
OL67230W	2	1	A white heron	1886	0.89	1.0	mdp.39015005089423|uc2.ark+=13960=t20c4th85	/works/OL67230W	oclc	
OL67233W	2	2	Country by-ways	1887	0.89	1.0	inu.30000041673587|uc2.ark+=13960=t0dv1d47n	/works/OL67233W	oclc	
OL67234W	3	2	The life of Nancy	1895	0.89	1.0	mdp.39015005125490|mdp.39015008985486|uc2.ark+=13960=t2q52fn45	/works/OL67234W	oclc	
OL67236W	4	4	Tales of New England	1894	0.89	1.0	njp.32101023513722|uc2.ark+=13960=t7wm15159|uc1.b4380109|mdp.39015066058267	/works/OL67236W	oclc	
OL67238W	1	1	The country of the pointed firs	1910	0.84	1.0	uc2.ark+=13960=fk9n29pr6b	/works/OL67238W	oclc	
OL6726750W	1	1	A pawn in the game	1907	0.87	1.0	nyp.33433075727135	/works/OL6726750W	oclc	
