work_key	title	author_keys	subject_keys_str	first_publish_year	canonical	author_name	scope_flag	goodreads_resolution_status	goodreads_candidate_count	goodreads_strongest_title_evidence	selected_goodreads_work_id	selected_title_match_type	selected_author_match_quality	selected_goodreads_author	selected_gr_original_title	selected_gr_original_publication_year	review_needed	ol_title	ol_author_name	ol_first_publish_year	goodreads_work_id	title_match_type	gr_original_title	gr_original_publication_year	matched_book_titles	goodreads_contributors	source_batch	ol_year_num	gr_year_num	signed_year_diff	temporal_triage
/works/OL15251688W	Times Square	/authors/OL2205533A	fiction	1929	0	Cornell Woolrich	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Times Square	Cornell Woolrich	1929	57571003	BOOK_FULL		2017	"[""Times Square""]"	Erin Mallon [Narrator] | Jana Aston [<EMPTY>]	old_1122	1929	2017.0	88.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL2861479W	Shadows of forgotten ancestors	/authors/OL431307A	criticism_and_interpretation;critique_et_interpr_tation;fiction;ukrainian_literature_history_and_criticism	1900	0	Kot͡si͡ubynsʹkyĭ, Mykhaĭlo	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Shadows of forgotten ancestors	Kot͡si͡ubynsʹkyĭ, Mykhaĭlo	1900	59969	WORK_FULL	Shadows of Forgotten Ancestors	1992	"[""Shadows of Forgotten Ancestors""]"	Ann Druyan [<EMPTY>] | Carl Sagan [<EMPTY>]	old_1122	1900	1992.0	92.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL6221351W	The old wives tale	/authors/OL1607167A	british_and_irish_drama_dramatic_works_by_one_author;fiction;sisters;women	1909	0	George Peele	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The old wives tale	George Peele	1909	2248867	WORK_FULL	The Old Wives' Tale	1908	"[""The Old Wives' Tale"", ""The Old Wives' Tale: (A Modern Library E-Book) (Modern Library 100 Best Novels)""]"	Andy Minter [Narrator] | Arnold Bennett [<EMPTY>] | Francine Prose [Introduction] | Margaret Harris [Editor]	old_1122	1909	1908.0	-1.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7539892W	Mountain justice	/authors/OL2306398A	fiction;mountain_life	1935	0	Charles Neville Buck	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Mountain justice	Charles Neville Buck	1935	26488315	WORK_FULL	Mountain Justice	2013	"[""Mountain Justice""]"	Karen Black [<EMPTY>] | Robert Arend [Editor]	old_1122	1935	2013.0	78.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL15850648W	Strangers in the desert	/authors/OL6925705A	detective_and_mystery_stories;ghost_towns;juvenile_fiction;missing_persons	1938	0	Alice Dyar Russell	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Strangers in the desert	Alice Dyar Russell	1938	15287352	WORK_FULL	Strangers in the Desert	2011	"[""Strangers in the Desert""]"	Lynn Raye Harris [<EMPTY>]	old_1122	1938	2011.0	73.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL3297462W	The master of the house	/authors/OL539458A	female_homosexuality;fiction;lesbian_authors;psychology	1932	0	Radclyffe Hall	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The master of the house	Radclyffe Hall	1932	40360380	WORK_FULL	The Master of the House	2014	"[""The Master of the House""]"	John Gaskin [<EMPTY>]	old_1122	1932	2014.0	82.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL3472214W	The plunderers	/authors/OL578783A	fiction_general;fiction_short_stories_single_author	1916	0	Edwin Lefevre	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The plunderers	Edwin Lefevre	1916	6917519	BOOK_FULL			"[""The Plunderers""]"	Jonathan Black [<EMPTY>]	old_1122	1916			YEAR_MISSING
/works/OL5185419W	The flaming sword	/authors/OL3732953A	african_american_criminals;anti_communist_movements;back_to_africa_movement;fiction;lynching;murder_victims_families;racism;white_supremacy_movements	1939	0	Dixon, Thomas	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The flaming sword	Dixon, Thomas	1939	17107121	WORK_FULL	The flaming sword	1914	"[""The Flaming Sword""]"	George Fort Gibbs [<EMPTY>]	old_1122	1939	1914.0	-25.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7097169W	Spring storm	/authors/OL2009467A	fiction;man_woman_relationships	1936	0	Johnson, Alvin Saunders	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Spring storm	Johnson, Alvin Saunders	1936	142161	WORK_FULL	Spring Storm	1999	"[""Spring Storm""]"	Dan Isaac [Introduction] | Tennessee Williams [<EMPTY>]	old_1122	1936	1999.0	63.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7373828W	The sinister shadow	/authors/OL2197466A	fiction;police	1934	0	Holt, Henry	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The sinister shadow	Holt, Henry	1934	45623798	BOOK_FULL		2015	"[""The Sinister Shadow""]"	Joe DeVito [Illustrator] | Kenneth Robeson [<EMPTY>] | Will Murray [<EMPTY>]	old_1122	1934	2015.0	81.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7437674W	The last roundup	/authors/OL2247583A	cowboys;fiction	1950	0	Harry V. Johnston	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The last roundup	Harry V. Johnston	1950	2530441	BOOK_FULL	The Last Roundup (Star Trek: The Original Series)	2002	"[""The Last Roundup""]"	Christie Golden [<EMPTY>] | David Kaye [Narrator]	old_1122	1950	2002.0	52.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1539571W	The art of writing fiction	/authors/OL163354A	fiction;technique	1948	0	Mary Burchard Orvis	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The art of writing fiction	Mary Burchard Orvis	1948	16269251	BOOK_FULL		2010	"[""The Art of Writing Fiction""]"	Andrew Cowan [<EMPTY>]	old_1122	1948	2010.0	62.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL16059299W	The happy man and his dump truck	/authors/OL2248492A	dump_trucks;fiction	1950	0	Miryam Yardumian	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The happy man and his dump truck	Miryam Yardumian	1950	398572	WORK_FULL	The Happy Man and His Dump Truck	1949	"[""The Happy Man and His Dump Truck""]"	Miryam [<EMPTY>] | Tibor Gergely [Illustrator]	old_1122	1950	1949.0	-1.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL17672308W	The treasure ship	/authors/OL215592A	fiction;history;juvenile_fiction;regicides	1899	0	Hezekiah Butterworth	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The treasure ship	Hezekiah Butterworth	1899	16082250	BOOK_FULL			"[""The Treasure Ship""]"	Rafael Sabatini [<EMPTY>]	old_1122	1899			YEAR_MISSING
/works/OL18429255W	The Conqueror's lady	/authors/OL2101520A	fiction;history	1930	0	Stella Burke May	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The Conqueror's lady	Stella Burke May	1930	6617554	BOOK_FULL	The Conqueror's Lady (The Knights of Brittany, #2) (Harlequin Historical, #954)	2009	"[""The Conqueror's Lady""]"	Terri Brisbin [<EMPTY>]	old_1122	1930	2009.0	79.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL43445740W	The farmer's boy	/authors/OL29886A;/authors/OL7218433A;/authors/OL15516111A	amusements;brothers_and_sisters;children;conduct_of_life;country_life;farm_life;friendship;juvenile_fiction;seasons	1894	0	Johnson, Clifton	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The farmer's boy	Johnson, Clifton	1894	504085	WORK_FULL	The Farmer's Boy	1881	"[""The Farmer's Boy""]"	Randolph Caldecott [Illustrator]	old_1122	1894	1881.0	-13.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL4881181W	Vive la France	/authors/OL1041194A	fiction;world_war_1914_1918	1919	0	Knipe, Emilie Benson	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Vive la France	Knipe, Emilie Benson	1919	44499429	WORK_FULL	Vive la France	2014	"[""Vive La France""]"	Linda van Rijn [<EMPTY>]	old_1122	1919	2014.0	95.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL15255781W	Storm center	/authors/OL32551A	fiction	1947	0	J. Walker McSpadden	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Storm center	J. Walker McSpadden	1947	1318500	WORK_FULL	Storm Center	1986	"[""Storm Center""]"	Douglas Clark [<EMPTY>]	old_1122	1947	1986.0	39.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL17676134W	Forest friends	/authors/OL2331020A	animals;juvenile_fiction	1916	0	Dixon, Royal	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Forest friends	Dixon, Royal	1916	797837	BOOK_FULL	Barney	2003	"[""Forest Friends""]"	Howard Brower [Illustrations] | Katie Tait [<EMPTY>]	old_1122	1916	2003.0	87.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL22152755W	Husky	/authors/OL2236586A	dogs;fiction	1940	0	Frank Conibear	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Husky	Frank Conibear	1940	44599174	BOOK_FULL		2015	"[""Husky""]"	Justin Sayre [<EMPTY>]	old_1122	1940	2015.0	75.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL32098094W	Jacky	/authors/OL11644398A	brothers_and_sisters;children;christian_life;conduct_of_life;families;juvenile_fiction;miners;students	1891	0	Salome Hocking	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Jacky	Salome Hocking	1891	19968402	BOOK_FULL		2011	"[""Jacky""]"	Edward Iversen [<EMPTY>]	old_1122	1891	2011.0	120.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7735075W	The tables turned	/authors/OL2400514A	fiction;temperance	1914	0	Mattie Talbert Fay	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The tables turned	Mattie Talbert Fay	1914	28061934	BOOK_FULL			"[""The Tables Turned""]"	William Wordsworth [<EMPTY>]	old_1122	1914			YEAR_MISSING
/works/OL3412333W	A Comedy of Terrors	/authors/OL560317A	appleby_john_sir_fictitious_character_fiction;christmas_stories;england_fiction;fiction;fiction_mystery_detective_traditional;london_england_fiction;police;sir_appleby_john_fictitious_character	1940	0	Michael Innes	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	A Comedy of Terrors	Michael Innes	1940	21369050	BOOK_FULL		2012	"[""A Comedy of Terrors""]"	Graeme   Smith [<EMPTY>]	old_1122	1940	2012.0	72.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL4886641W	Upstairs and downstairs	/authors/OL124990A	fiction;police	1950	0	E. C. R. Lorac	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Upstairs and downstairs	E. C. R. Lorac	1950	1920831	WORK_FULL	Upstairs and Downstairs	1998	"[""Upstairs and Downstairs""]"	Edward Hayward [<EMPTY>]	old_1122	1950	1998.0	48.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL5043985W	The three things	/authors/OL1099961A	fiction;world_war_1914_1918	1915	0	Mary Raymond Shipman Andrews	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The three things	Mary Raymond Shipman Andrews	1915	47261402	BOOK_FULL		2015	"[""The Three Things""]"	Annie Ruygt [<EMPTY>]	old_1122	1915	2015.0	100.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1395812W	Ferdinand And Isabella	/authors/OL143484A	fiction;history	1946	0	Kesten, Hermann	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Ferdinand And Isabella	Kesten, Hermann	1946	48292007	BOOK_FULL			"[""Ferdinand and Isabella""]"	Malveena McKendrick [<EMPTY>]	old_1122	1946			YEAR_MISSING
/works/OL7540715W	Turkey red	/authors/OL2306669A	fiction;frontier_and_pioneer_life	1932	0	Frances Gilchrist Wood	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Turkey red	Frances Gilchrist Wood	1932	4078834	WORK_FULL	Turkey Red	1975	"[""Turkey Red""]"	Esther Loewen Vogt [<EMPTY>]	old_1122	1932	1975.0	43.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL17962606W	The rock and the river	/authors/OL457425A	fiction;history	1931	0	Ralph Connor	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The rock and the river	Ralph Connor	1931	5783432	WORK_FULL	The Rock and the River	2009	"[""The Rock and the River""]"	Dion Graham [<EMPTY>] | Kekla Magoon [<EMPTY>]	old_1122	1931	2009.0	78.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL17966566W	The flight of the eagle	/authors/OL394293A	fiction;history	1921	0	O'Grady, Standish	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The flight of the eagle	O'Grady, Standish	1921	652153	BOOK_FULL	Flight of the Eagle	1973	"[""The Flight of the Eagle""]"	Jiddu Krishnamurti [<EMPTY>] | Orhan Duz [Ttranslator]	old_1122	1921	1973.0	52.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1104064W	Her son	/authors/OL2962430A	fiction;mothers_and_sons	1907	0	Vachell, Horace Annesley	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Her son	Vachell, Horace Annesley	1907	24159185	WORK_FULL	Her son	1936	[]	Edith Wharton [<EMPTY>]	old_1122	1907	1936.0	29.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL5214627W	The strength of the hills	/authors/OL1167993A	fiction;pioneers	1929	0	Ellery H. Clark	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The strength of the hills	Ellery H. Clark	1929	5622050	WORK_FULL	The Strength of the Hills	1926	"[""The Strength of the Hills""]"	Elswyth Thane [<EMPTY>]	old_1122	1929	1926.0	-3.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL5330133W	Shadow River	/authors/OL1222368A	fiction;hunters;swindlers_and_swindling	1927	0	Walton Hall Smith	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Shadow River	Walton Hall Smith	1927	26127328	BOOK_FULL		2014	"[""Shadow River""]"	Ralph Cotton [<EMPTY>]	old_1122	1927	2014.0	87.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL14848758W	The thunderer	/authors/OL2748402A	fiction;horses	1933	0	Frederick Schiller Faust	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The thunderer	Frederick Schiller Faust	1933	47193050	BOOK_FULL			"[""The Thunderer""]"	E. Barrington [<EMPTY>]	old_1122	1933			YEAR_MISSING
/works/OL15140363W	Frosty the snow man	/authors/OL247215A	fiction;snow;winter	1950	0	Annie North Bedford	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Frosty the snow man	Annie North Bedford	1950	1413359	WORK_FULL	Frosty the Snow Man	1950	"[""Frosty the Snow Man""]"	Corinne Malvern [Illustrator] | Jane Werner Watson [Adaptor] | Walt Disney Company [<EMPTY>]	old_1122	1950	1950.0	0.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL16243595W	Reveille	/authors/OL2116119A	fiction;gothic;romance	1950	0	Angela Du Maurier	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Reveille	Angela Du Maurier	1950	2619059	WORK_FULL	Reveille	1962	"[""Reveille""]"	James Warner Bellah [<EMPTY>]	old_1122	1950	1962.0	12.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL1937607W	Those Who Love	/authors/OL232498A	1930s;contemporary;english;fiction;fiction_romance_contemporary;large_type_books;love_triangle;romance	1936	0	Robins, Denise	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Those Who Love	Robins, Denise	1936	2201692	WORK_FULL	Those Who Love	1965	"[""Those Who Love""]"	Irving Stone [<EMPTY>] | frydwn gylny [Translator]	old_1122	1936	1965.0	29.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL22202229W	Stablemates	/authors/OL2171067A	fiction;horses	1942	0	Margaret S. Johnson	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Stablemates	Margaret S. Johnson	1942	17534105	BOOK_FULL		2011	"[""Stablemates""]"	Linda Hines [<EMPTY>]	old_1122	1942	2011.0	69.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL43243045W	Jungle doctor	/authors/OL15403218A	fiction;physicians	1948	0	Norman E. King	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Jungle doctor	Norman E. King	1948	43734728	BOOK_FULL		1942	"[""Jungle Doctor""]"	Paul     White [<EMPTY>]	old_1122	1948	1942.0	-6.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL44192544W	Münchhausen	/authors/OL6558289A;/authors/OL154546A;/authors/OL1966930A;/authors/OL10546186A	fiction;humorous_stories;voyages_and_travels	1920	0	Karl Rössing	out_lang	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Münchhausen	Karl Rössing	1920	44570539	BOOK_FULL		2009	"[""Münchhausen""]"	Manfred Mai [<EMPTY>]	outlang_28	1920	2009.0	89.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL5115275W	A corner of the world	/authors/OL1127191A	fiction	1949	0	Robert Shaplen	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	A corner of the world	Robert Shaplen	1949	40321180	BOOK_FULL		2011	"[""A Corner of the World""]"	Dick Cluster [Translation] | Mylene Fernandez Pintado [<EMPTY>]	old_1122	1949	2011.0	62.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7724769W	The sport of kings	/authors/OL2390951A	fiction;horse_racing	1912	0	Clay, John M.	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The sport of kings	Clay, John M.	1912	46002918	WORK_FULL	The Sport of Kings	2016	"[""The Sport of Kings""]"	C.E. Morgan [<EMPTY>]	old_1122	1912	2016.0	104.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7791493W	True riches	/authors/OL2457065A	fiction;utopias	1931	0	Adrian R. Apple	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	True riches	Adrian R. Apple	1931	25400007	WORK_FULL	True Riches	2006	"[""True Riches""]"	Gail Gaymer Martin [<EMPTY>]	old_1122	1931	2006.0	75.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7881226W	The land of gold	/authors/OL2563953A	fiction;gold_discoveries	1881	0	George G. Spurr	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The land of gold	George G. Spurr	1881	216480	WORK_FULL	The Land of Gold	1992	[]	Gillian Bradshaw [<EMPTY>]	old_1122	1881	1992.0	111.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7412239W	Replacement	/authors/OL2235161A	fiction;world_war_1939_1945	1948	0	Dick Husted	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Replacement	Dick Husted	1948	19221574	BOOK_FULL		1993	"[""Replacement""]"	Kerri A. Pierce [Translator] | Kerri A. Pierce [translator] | Stig Saeterbakken [afterword] | Tor Ulven [<EMPTY>]	old_1122	1948	1993.0	45.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL10421500W	Living with Adam	/authors/OL4325736A	1940s;comtemporary;fiction_general;infidelity;romance	1949	0	Netta Muskett	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Living with Adam	Netta Muskett	1949	1737062	WORK_FULL	Living with Adam	1972	"[""Living with Adam""]"	Anne Mather [<EMPTY>]	old_1122	1949	1972.0	23.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL16891711W	Tar and feathers	/authors/OL7192982A	fiction;ku_klux_klan_1915	1924	0	Victor Rubin	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Tar and feathers	Victor Rubin	1924	1496269	BOOK_FULL	Tar And Feathers (Irish Literature Series)	1987	"[""Tar and Feathers""]"	Dorothy Nelson [<EMPTY>]	old_1122	1924	1987.0	63.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL5945054W	The purple robe	/authors/OL1474425A	fiction;holy_coat	1929	0	Ralph Bradford	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The purple robe	Ralph Bradford	1929	42937596	BOOK_FULL		2014	"[""The Purple Robe""]"	David  Dean [<EMPTY>]	old_1122	1929	2014.0	85.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1236820W	The most beautiful thing in the world	/authors/OL124853A	aesthetics;juvenile_fiction;kings_and_rulers;magicians	1905	0	Swift, Fletcher Harper	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The most beautiful thing in the world	Swift, Fletcher Harper	1905	42308625	BOOK_FULL		2014	"[""The Most Beautiful Thing in the World""]"	Darnell Lamont Walker [<EMPTY>] | Justin Leveque [Illustrator]	old_1122	1905	2014.0	109.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1633746W	Great short stories from the world's literature	/authors/OL181680A	short_stories	1950	0	Charles Neider	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Great short stories from the world's literature	Charles Neider	1950	54098036	WORK_FULL	Great Short Stories from the World's Literature	1962	"[""Great Short Stories from the World's Literature""]"	Charles Neider-Editor [<EMPTY>]	old_1122	1950	1962.0	12.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL38585255W	The marvellous boy	/authors/OL154475A	fiction	1931	0	Ernst Penzoldt	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The marvellous boy	Ernst Penzoldt	1931	3435851	WORK_FULL	The Marvellous Boy	1986	[]	Peter Corris [<EMPTY>]	old_1122	1931	1986.0	55.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL44392442W	The gray man	/authors/OL15016035A	fiction;history	1896	0	S. R. Crockett	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The gray man	S. R. Crockett	1896	6740331	WORK_FULL	The Gray Man	2009	[]	Jay Snyder [Narrator] | Mark Greaney [<EMPTY>]	old_1122	1896	2009.0	113.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL4869433W	Manila galleon	/authors/OL1036779A	fiction;man_woman_relationships	1936	0	Cameron Rogers	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Manila galleon	Cameron Rogers	1936	12774260	BOOK_FULL		1961	"[""Manila Galleon""]"	F. Van Wyck Mason [<EMPTY>]	old_1122	1936	1961.0	25.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL6593134W	The craft of novel writing	/authors/OL1770044A	fiction;technique	1942	0	A. S. Burack	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The craft of novel writing	A. S. Burack	1942	1684099	BOOK_FULL	The Craft of Novel Writing (Writers' Guide Series) (Writers' Guide Series)	1978	"[""The Craft Of Novel Writing: A Practical Guide"", ""The Craft of Novel Writing""]"	Dianne Doubtfire [<EMPTY>]	old_1122	1942	1978.0	36.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7679395W	Men like gods	/authors/OL2367749A	fiction;petroleum_industry_and_trade	1944	0	Robert Sturgis	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Men like gods	Robert Sturgis	1944	793637	WORK_FULL	Men Like Gods	1923	"[""Men Like Gods""]"	H.G. Wells [<EMPTY>] | rw'wf wSfy [mtrjm]	old_1122	1944	1923.0	-21.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL15690071W	The southerners	/authors/OL1386096A	fiction;history	1917	0	Brady, Cyrus Townsend	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The southerners	Brady, Cyrus Townsend	1917	6831015	WORK_FULL	The Southerners	1953	"[""The Southerners""]"	Edna L. Lee [<EMPTY>]	old_1122	1917	1953.0	36.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL43878769W	One wide river to cross	/authors/OL2321528A	fiction;poor_families;social_classes	1927	0	Christine Whiting Parmenter	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	One wide river to cross	Christine Whiting Parmenter	1927	2324644	WORK_FULL	One Wide River to Cross	1966	"[""One Wide River to Cross""]"	Barbara Emberley [<EMPTY>] | Ed Emberley [Illustrator]	old_1122	1927	1966.0	39.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL6458462W	The wild wood	/authors/OL1713231A	animals;juvenile_fiction	1948	0	Dorothy Clewes	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The wild wood	Dorothy Clewes	1948	14299547	WORK_FULL	The Wild Wood	1994	"[""The Wild Wood""]"	Brian Froud [illustrator] | Charles de Lint [<EMPTY>]	old_1122	1948	1994.0	46.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7591025W	After many years	/authors/OL2327574A	fiction;history;united_states_civil_war_1861_1865	1941	0	Levi Parker Wyman	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	After many years	Levi Parker Wyman	1941	55874592	BOOK_FULL		2016	"[""After Many Years""]"	Carolyn Strom Collins [Editor] | Christy Woster [Editor] | L.M. Montgomery [<EMPTY>]	old_1122	1941	2016.0	75.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7655549W	Spunky	/authors/OL2354171A	dogs;fiction	1941	0	Burnaby Wright	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Spunky	Burnaby Wright	1941	1546799	WORK_FULL	Spunky	1980	"[""Spunky""]"	Dori Brink [<EMPTY>]	old_1122	1941	1980.0	39.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL38998263W	The custom of the country	/authors/OL11624419A	fiction;fiction_american;social_life_and_customs	1902	0	Fraser, Hugh	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The custom of the country	Fraser, Hugh	1902	2536975	WORK_FULL	The Custom of the Country	1913	"[""The Custom of the Country""]"	Anita Brookner [Introduction] | Catalina Martinez Munoz [translator] | Cynthia Griffin Wolff [<EMPTY>] | Edith Wharton [<EMPTY>] | Grace Conlin [Narrator] | Linda Wagner-Martin [Annotations] | Lorna Raver [<EMPTY>] | Lorna Sage [Introduction] | Paul Montazzoli [Introduction] | Stephen Orgel [Editor]	old_1122	1902	1913.0	11.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7892010W	Every inch a king	/authors/OL2587924A	fiction	1901	0	Josephine Carolyn Sawyer	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Every inch a king	Josephine Carolyn Sawyer	1901	1995610	WORK_FULL	Every Inch a King	2005	"[""Every Inch a King""]"	Harry Turtledove [<EMPTY>]	old_1122	1901	2005.0	104.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL3979205W	Grania	/authors/OL729088A	fiction	1892	0	Emily Lawless	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Grania	Emily Lawless	1892	292055	WORK_FULL	Grania	1986	"[""Grania: La regina dei pirati d'Irlanda"", ""Grania: She-King of the Irish Seas""]"	Morgan Llywelyn [<EMPTY>]	old_1122	1892	1986.0	94.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
