ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author	goodreads_cluster_size	conceptual_cluster_candidate
/works/OL1414671W	Król Maciuś Pierwszy	Janusz Korczak	1945	0	826135	Krol Macius Pierwszy	1923	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2484820""]"	"[""Król Maciuś Pierwszy""]"	1176	68	AUTO_MATCH_HIGH	EXACT_NAME	Janusz Korczak	1	0
/works/OL1417687W	La maison de rendez-vous	Alain Robbe-Grillet	1925	0	1018220	La Maison de rendez-Vous	1965	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1031942"", ""18338394""]"	"[""La Maison de Rendez-vous"", ""La Maison de rendez-vous""]"	130	13	AUTO_MATCH_HIGH	EXACT_NAME	Alain Robbe-Grillet	1	0
/works/OL1417776W	The Queen Elizabeth Story	Rosemary Sutcliff	1950	0	6695875	The Queen Elizabeth Story	1950	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""6504294""]"	"[""The Queen Elizabeth Story""]"	48	5	AUTO_MATCH_HIGH	EXACT_NAME	Rosemary Sutcliff	1	0
/works/OL1417907W	At the Earth's Core	Edgar Rice Burroughs	1914	0	1418	At the Earth's Core	1914	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""10757896"", ""19404958""]"	"[""At the Earth's Core""]"	3231	193	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1417929W	Deputy Sheriff of Commanche County	Edgar Rice Burroughs	1940	0	1027687	Deputy Sheriff of Commanche County	1940	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	104	6	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418085W	Tarzan and the City of Gold	Edgar Rice Burroughs	1933	0	182104	Tarzan and the City of Gold	1932	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	1091	30	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418128W	Thuvia, Maid of Mars	Edgar Rice Burroughs	1916	0	1387380	Thuvia, Maid of Mars	1916	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""12446508""]"	"[""Thuvia, Maid of Mars""]"	7097	260	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418150W	The eternal lover	Edgar Rice Burroughs	1925	0	870109	The Eternal Lover (Nu of the Niocene)	1914	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""6696921""]"	"[""The Eternal Lover""]"	228	17	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	2	1
/works/OL1418151W	The girl from Hollywood	Edgar Rice Burroughs	1923	0	1369869	The Girl from Hollywood	1923	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1379923""]"	"[""The Girl from Hollywood""]"	104	5	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418175W	Back to the Stone Age	Edgar Rice Burroughs	1937	0	1774033	Back to the Stone Age	1937	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	568	23	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418180W	Tarzan and the lion man	Edgar Rice Burroughs	1934	0	328994	Tarzan and the Lion Man	1934	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	914	20	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418184W	The lad and the lion	Edgar Rice Burroughs	1938	0	1490375	The Lad and the Lion	1917	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1498984""]"	"[""The Lad and the Lion""]"	197	12	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418188W	Tarzan and the Leopard Men	Edgar Rice Burroughs	1935	0	733627	Tarzan and the Leopard Men	1935	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	893	20	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418193W	Tarzan and the forbidden city	Edgar Rice Burroughs	1938	0	2335861	Tarzan and the Forbidden City	1938	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	1202	30	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418197W	The War Chief	Edgar Rice Burroughs	1927	0	1224079	The War Chief	1927	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""9520036"", ""35057504""]"	"[""The War Chief""]"	162	12	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418199W	John Carter of Mars	Edgar Rice Burroughs	1940	0	1129591	John Carter of Mars	1941	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	3652	103	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418200W	Land of terror	Edgar Rice Burroughs	1944	0	2383517	Land of Terror	1944	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	472	11	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418203W	Tanar of Pellucidar	Edgar Rice Burroughs	1930	0	965411	Tanar of Pellucidar	1928	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""17401099"", ""19222722""]"	"[""Tanar of Pellucidar""]"	826	31	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418209W	Synthetic men of Mars	Edgar Rice Burroughs	1940	0	1129587	Synthetic Men of Mars	1939	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	2535	72	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418210W	Tarzan	Edgar Rice Burroughs	1928	0	41192883		1999	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""1350292"", ""2855215"", ""13581690""]"	"[""Tarzan""]"	108	12	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418211W	Tarzan and the golden lion	Edgar Rice Burroughs	1923	0	2171037		1923	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""12318283"", ""12936968""]"	"[""Tarzan and the Golden Lion""]"	1186	32	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418213W	Tarzan the magnificent	Edgar Rice Burroughs	1939	0	813926	Tarzan the Magnificent	1939	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	899	18	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418214W	Carson of Venus	Edgar Rice Burroughs	1939	0	1387397	Carson of Venus	1939	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	929	42	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418215W	A fighting man of Mars	Edgar Rice Burroughs	1931	0	3056448	A Fighting Man of Mars	1930	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	3078	84	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418217W	The Moon Maid	Edgar Rice Burroughs	1926	0	432893	The Moon Maid	1923	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2690100"", ""3965065"", ""15896312""]"	"[""The Moon Maid""]"	627	49	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418222W	The master mind of Mars	Edgar Rice Burroughs	1928	0	1129588	The Master Mind of Mars	1927	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	3956	100	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	2	1
/works/OL1418223W	Pirates of Venus	Edgar Rice Burroughs	1934	0	1387412		1932	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""19033504"", ""22553332"", ""32885008""]"	"[""Pirates of Venus""]"	1270	82	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418224W	Swords of Mars	Edgar Rice Burroughs	1936	0	1129602	Swords of Mars	1935	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	2785	73	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418225W	Tarzan and the ant men	Edgar Rice Burroughs	1924	0	1774046	Tarzan and the Ant Men	1924	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""12937075""]"	"[""Tarzan and the Ant Men""]"	1293	38	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418226W	The Cave Girl	Edgar Rice Burroughs	1925	0	2715420	The Cave Girl	1913	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""589899"", ""6404023""]"	"[""The Cave Girl""]"	449	30	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418228W	The People That Time Forgot	Edgar Rice Burroughs	1950	0	1027401	The People That Time Forgot	1918	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	1527	79	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418229W	The Lost Continent	Edgar Rice Burroughs	1916	0	29965	Beyond Thirty	1916	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""29514"", ""29515"", ""6052696"", ""7266698"", ""8726198"", ""10304460"", ""12142976"", ""18825116"", ""30339801""]"	"[""The Lost Continent"", ""The Lost Continent: The Graphic Novel""]"	1514	89	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418237W	Pellucidar	Edgar Rice Burroughs	1915	0	1665500	Pellucidar	1915	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""9911556""]"	"[""Pellucidar""]"	1905	85	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418238W	The Mucker	Edgar Rice Burroughs	1921	0	2359182	The Mucker	1914	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""7141540""]"	"[""The Mucker""]"	489	38	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418240W	The Gods of Mars	Edgar Rice Burroughs	1918	0	2816507	The Gods of Mars	1913	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""40373"", ""3024183"", ""8706594"", ""10377923"", ""10627924"", ""12328081"", ""14527403"", ""18819315""]"	"[""The Gods of Mars""]"	13476	771	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	2	1
/works/OL1418241W	The Outlaw of Torn	Edgar Rice Burroughs	1914	0	1294627	The Outlaw of Torn	1914	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1305316"", ""1305387"", ""10413706"", ""12450524"", ""18848294""]"	"[""The Outlaw of Torn""]"	809	59	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418244W	The Chessmen of Mars	Edgar Rice Burroughs	1922	0	1933207	The Chessmen of Mars	1922	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""11235206""]"	"[""The Chessmen of Mars""]"	6084	220	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418248W	Tarzan and the Jewels of Opar	Edgar Rice Burroughs	1916	0	2881352	Tarzan and the Jewels of Opar (Tarzan, #5)	1916	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""18819321"", ""18826596"", ""32165096""]"	"[""Tarzan And The Jewels Of Opar:"", ""Tarzan and the Jewels of Opar""]"	2962	110	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	1	0
/works/OL1418249W	The Return of Tarzan	Edgar Rice Burroughs	1915	0	1685458	The Return of Tarzan	1913	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""3729484"", ""8829157"", ""9306316"", ""11583226"", ""12779168"", ""13515240"", ""18899502""]"	"[""The Return Of Tarzan"", ""The Return of Tarzan"", ""The Return of Tarzan: The Adventures of Lord Greystoke, Book Two""]"	6981	420	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	2	1
/works/OL1418250W	The Son of Tarzan	Edgar Rice Burroughs	1915	0	2792098	The Son of Tarzan	1916	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""22514770""]"	"[""The Son of Tarzan""]"	3639	143	AUTO_MATCH_HIGH	EXACT_NAME	Edgar Rice Burroughs	2	1
/works/OL141891W	Standish of Standish	Jane G. Austin	1889	0	100874	Standish of Standish: A Story of the Pilgrims	1889	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""7441251""]"	"[""Standish of Standish""]"	21	4	AUTO_MATCH_HIGH	EXACT_NAME	Jane G. Austin	3	1
/works/OL1425572W	The story of Wilbur the Hat	Hendrik Willem Van Loon	1925	0	3012267	The Story of Wilbur the Hat	1925	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2981865""]"	"[""The Story of Wilbur the Hat""]"	6	2	AUTO_MATCH_HIGH	EXACT_NAME	Hendrik Willem van Loon	1	0
/works/OL1433856W	A man called Cervantes	Bruno Frank	1934	0	3054653	A Man Called Cervantes	1935	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""3024079""]"	"[""A Man Called Cervantes""]"	29	4	AUTO_MATCH_HIGH	EXACT_NAME	Bruno Frank	1	0
/works/OL1434640W	Berlin Alexanderplatz	Alfred Döblin	1929	0	1473268	Berlin Alexanderplatz: Die Geschichte vom Franz Biberkopf	1929	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""243380"", ""243381"", ""815305"", ""898563"", ""2224582"", ""2425443"", ""10146664"", ""13450873"", ""17833469"", ""18522681""]"	"[""Berlin Alexanderplatz"", ""Berlin Alexanderplatz: Die Geschichte vom Franz Biberkopf"", ""Berlin Alexanderplatz: The Story of Franz Biberkopf"", ""Berlín Alexanderplatz""]"	4790	214	AUTO_MATCH_HIGH	EXACT_NAME	Alfred Doblin	1	0
/works/OL1434676W	Die drei Sprünge des Wang-lun	Alfred Döblin	1915	0	2004106	Die drei Sprunge des Wang-lun	1915	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	36	3	AUTO_MATCH_HIGH	EXACT_NAME	Alfred Doblin	1	0
/works/OL1437335W	La famosa invasione degli orsi in Sicilia	Dino Buzzati	1945	0	209145	La famosa invasione degli orsi in Sicilia	1945	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""216033"", ""12543944"", ""12624905"", ""15980236"", ""23121952""]"	"[""La famosa invasione degli orsi in Sicilia""]"	994	120	AUTO_MATCH_HIGH	EXACT_NAME	Dino Buzzati	1	0
/works/OL1437468W	Simplicissimus	Hans Jakob Christoph von Grimmelshausen	1908	0	1998527	Der Abentheuerliche Simplicissimus Teutsch	1669	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""999513""]"	"[""Simplicissimus""]"	1501	78	AUTO_MATCH_HIGH	GIVEN_NAME_COMPATIBLE	Hans Jakob Christoffel von Grimmelshausen	2	1
/works/OL1438044W	Cosima	Grazia Deledda	1937	0	126148	Cosima	1936	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""130974""]"	"[""Cosima""]"	140	10	AUTO_MATCH_HIGH	EXACT_NAME	Grazia Deledda	1	0
/works/OL1438045W	Elias Portolu	Grazia Deledda	1903	0	174744	Elias Portolu	1900	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""180849"", ""839498"", ""7825578"", ""9719456"", ""15699653""]"	"[""Elias Portolu""]"	174	15	AUTO_MATCH_HIGH	EXACT_NAME	Grazia Deledda	1	0
/works/OL1438050W	Canne al vento	Grazia Deledda	1913	0	126145	Canne al vento	1913	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""3548115"", ""6643492"", ""9719163"", ""10098915"", ""10283272"", ""12371617"", ""15764945"", ""15764955"", ""20294434"", ""21411029"", ""36008024"", ""36156050""]"	"[""Canne al vento""]"	1034	89	AUTO_MATCH_HIGH	EXACT_NAME	Grazia Deledda	1	0
/works/OL1442061W	The Adventures of Wesley Jackson	Saroyan, William	1946	0	1298819	The Adventures of Wesley Jackson	1946	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1309550""]"	"[""The Adventures of Wesley Jackson""]"	140	8	AUTO_MATCH_HIGH	EXACT_NAME	William Saroyan	1	0
/works/OL1442072W	My Name is Aram	Saroyan, William	1937	0	1327106	My Name Is Aram	1940	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""28308"", ""1337550"", ""2915793"", ""6641365""]"	"[""My Name Is Aram"", ""My Name is Aram""]"	1043	86	AUTO_MATCH_HIGH	EXACT_NAME	William Saroyan	1	0
/works/OL1442156W	The daring young man on the flying trapeze, and other stories	Saroyan, William	1934	0	28855	The Daring Young Man on the Flying Trapeze: And Other Stories	1934	WORK_FULL	WORK_FULL|BOOK_FULL|BOOK_BASE	"[""28302""]"	"[""The Daring Young Man on the Flying Trapeze and Other Stories""]"	636	46	AUTO_MATCH_HIGH	EXACT_NAME	William Saroyan	1	0
/works/OL1442158W	The human comedy	Saroyan, William	1943	0	1327085	The Human Comedy	1943	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""28305"", ""836679"", ""1337520"", ""7823827""]"	"[""The Human Comedy""]"	3563	337	AUTO_MATCH_HIGH	EXACT_NAME	William Saroyan	1	0
/works/OL1442942W	L'Abbe C	Georges Bataille	1950	0	616924	L'Abbe C	1950	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""630604"", ""14800034""]"	"[""L'Abbé C""]"	486	29	AUTO_MATCH_HIGH	EXACT_NAME	Georges Bataille	1	0
/works/OL1446724W	Pale horse, pale rider	Katherine Anne Porter	1939	0	1113733	Pale Horse, Pale Rider	1939	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""95380"", ""672222"", ""2619039"", ""3189634"", ""11455658"", ""11456985"", ""15779475""]"	"[""Pale Horse, Pale Rider"", ""Pale Horse, Pale Rider : Three Short Novels : Old Mortality, Noon Wine, Pale Horse Pale Rider"", ""Pale Horse, Pale Rider: The Short Stories"", ""Pale Horse, Pale Rider: Three Short Novels""]"	1675	196	AUTO_MATCH_HIGH	EXACT_NAME	Katherine Anne Porter	1	0
/works/OL144722W	On the Makaloa Mat	Jack London	1919	0	16144226	On the Makaloa Mat	1919	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""11218590""]"	"[""On the Makaloa Mat""]"	40	5	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144771W	The Game	Jack London	1905	0	1189970	The Game	1905	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1201811"", ""6624640"", ""30346693""]"	"[""The Game""]"	774	55	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144782W	The Call of the Wild and Other Stories	Jack London	1903	0	46884071		1965	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""386344"", ""1901837""]"	"[""The Call of the Wild and Other Stories""]"	140	13	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144788W	The House of Pride and Other Tales of Hawaii	Jack London	1912	0	123790	The House of Pride and Other Tales of Hawaii	1912	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""18755461"", ""22690144""]"	"[""The House of Pride, and Other Tales of Hawaii"", ""The House of Pride: and Other Tales of Hawaii""]"	196	23	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144791W	Love of Life and Other Stories	Jack London	1907	0	560639	Love of Life	1905	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""12773513""]"	"[""Love of Life and Other Stories""]"	1014	33	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144792W	Moon-Face and Other Stories	Jack London	1906	0	13405823	Moon-Face and Other Stories	1906	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8968664""]"	"[""Moon-Face and Other Stories""]"	109	12	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144798W	John Barleycorn	Jack London	1913	0	2059278	John Barleycorn: Alcoholic Memoirs	1913	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""288301"", ""2554820"", ""11806753"", ""24977659""]"	"[""John Barleycorn"", ""John Barleycorn: Alcoholic Memoirs"", ""John Barleycorn: Der Alkohol"", ""John Barleycorn: Le Cabaret de la Dernière chance""]"	1899	144	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144799W	Michael, Brother of Jerry	Jack London	1915	0	2173501	Michael Brother of Jerry	1917	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	223	10	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144801W	The Turtles of Tasman	Jack London	1916	0	3732442	The Turtles of Tasman	1916	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	39	2	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144808W	The Night-Born	Jack London	1913	0	776423	The Night-Born	1913	WORK_FULL	WORK_FULL|WORK_BASE|BOOK_BASE	"[""22488889""]"	"[""The Night-Born: And Other Stories""]"	55	3	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144809W	The Red One	Jack London	1918	0	6559578	The Red One	1918	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""6371979"", ""6431208"", ""19246067""]"	"[""The Red One""]"	83	12	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144810W	The Cruise of the Dazzler	Jack London	1902	0	2778989	The Cruise of the Dazzler	1902	WORK_FULL	WORK_FULL|WORK_BASE|BOOK_BASE	"[""35670950""]"	"[""The Cruise of the Dazzler: Illustrated""]"	268	17	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	2	1
/works/OL144812W	A Daughter of the Snows	Jack London	1902	0	6538079	A Daughter of the Snows	1902	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""670773""]"	"[""A Daughter of the Snows""]"	402	23	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144814W	Jerry of the Islands	Jack London	1916	0	2563092	Jerry of the Islands: A True Dog Story	1917	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""70801"", ""30975755""]"	"[""Jerry of the Islands"", ""Jerry of the Islands: A True Dog Story""]"	352	18	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144817W	The Son of the Wolf	Jack London	1900	0	353029	The Son of the Wolf: Tales of the Far North	1900	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""349575"", ""2836089"", ""9583461"", ""11130169"", ""18715302"", ""27029049""]"	"[""The Son Of The Wolf"", ""The Son of the Wolf"", ""The Son of the Wolf: Tales of the Far North""]"	438	29	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144818W	Tales of the Fish Patrol	Jack London	1905	0	1189992	Tales of the Fish Patrol	1905	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""96710"", ""5693544"", ""6431212"", ""13119749"", ""13226207""]"	"[""Tales of the Fish Patrol""]"	287	29	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144820W	Adventure	Jack London	1911	0	167104	Adventure	1911	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1467343"", ""6431225""]"	"[""Adventure""]"	315	19	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144821W	Burning Daylight	Jack London	1910	0	3243300	Burning Daylight	1910	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1382939"", ""11044837"", ""35917885""]"	"[""Burning Daylight""]"	821	40	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	2	1
/works/OL144822W	Martin Eden	Jack London	1908	1	1702482	Martin Eden	1909	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""929782"", ""1705353"", ""1707103"", ""2509992"", ""2509997"", ""3555151"", ""3779513"", ""9471523"", ""9669053"", ""9671484"", ""9727139"", ""12754278"", ""14330208"", ""15710194"", ""15834303"", ""16072246"", ""17035900"", ""17263990"", ""17281365"", ""23674006"", ""24439232"", ""24979931"", ""25126699"", ""26822975"", ""29553268"", ""30059082"", ""31690317"", ""33304969"", ""34042200""]"	"[""Martin Eden"", ""Martín Eden""]"	15636	781	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	1	0
/works/OL144824W	The Sea-Wolf	Jack London	1900	0	2062963	The Sea Wolf	1904	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""43047"", ""43049"", ""533823"", ""917887"", ""917894"", ""1229085"", ""1341842"", ""1350813"", ""1350833"", ""1444952"", ""1794202"", ""2466212"", ""2784295"", ""3855733"", ""6302494"", ""6560786"", ""7374417"", ""7479065"", ""13185243"", ""17738895"", ""20572026"", ""22662539"", ""26492097"", ""27177141"", ""29621908""]"	"[""The Sea Wolf"", ""The Sea-Wolf""]"	19858	1017	AUTO_MATCH_HIGH	EXACT_NAME	Jack London	2	1
/works/OL1448849W	Men and brethren	James Gould Cozzens	1936	0	1197630	Men and Brethren	1936	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1209259""]"	"[""Men and Brethren""]"	18	2	AUTO_MATCH_HIGH	EXACT_NAME	James Gould Cozzens	1	0
/works/OL1448850W	Castaway	James Gould Cozzens	1901	0	2930470	Castaway	1934	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2903331"", ""3264168""]"	"[""Castaway""]"	41	8	AUTO_MATCH_HIGH	EXACT_NAME	James Gould Cozzens	1	0
/works/OL1448851W	Guard of honor	James Gould Cozzens	1948	0	1031701	Guard of Honor	1948	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1045278"", ""1102194""]"	"[""Guard of Honor""]"	967	41	AUTO_MATCH_HIGH	EXACT_NAME	James Gould Cozzens	2	1
/works/OL1448852W	The just and the unjust	James Gould Cozzens	1942	0	1031700		1965	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""1045277""]"	"[""The Just and the Unjust""]"	48	7	AUTO_MATCH_HIGH	EXACT_NAME	James Gould Cozzens	1	0
