work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL5215895W	1	1	A great treason	1910	0.87	1.0	nyp.33433074895875
OL5216036W	1	1	Conspiracy;	1885	0.64	1.0	njp.32101066477173
OL5216050W	1	1	By Neva's waters	1907	0.88	0.999	nyp.33433074942412
OL5216075W	1	1	A dog of Constantinople	1896	0.88	1.0	wu.89098014848
OL5216565W	1	1	Cape Breton tales	1920	0.8	1.0	uc2.ark+=13960=t1hh6f594
OL5216571W	1	1	Dorothy and Anton	1895	0.85	0.994	mdp.39076002720097
OL52201W	3	2	The wonderful visit	1895	0.89	1.0	uc1.b4084611|uc2.ark+=13960=t85h7cw8f|nyp.33433075767313
OL52211W	1	1	Tales of space and time	1899	0.89	1.0	mdp.39015030719671
OL52228W	3	2	The wife of Sir Isaac Harman	1914	0.9	1.0	inu.32000002888990|nyp.33433075767321|mdp.39015030719721
OL52230W	4	2	Mr. Britling sees it through	1917	0.75	1.0	nyp.33433075758056|mdp.39015001983314|mdp.39015008465893|nyp.33433082484415
OL52231W	2	1	The passionate friends	1913	0.81	1.0	mdp.39015011683821|uc2.ark+=13960=t9j38pg8q
OL52238W	3	2	The sea lady;	1902	0.84	1.0	uc2.ark+=13960=t1jh3j89w|uc1.b4713055|uc2.ark+=13960=t73t9f56v
OL52239W	4	2	Joan and Peter	1918	0.85	1.0	mdp.39015025020721|nyp.33433075758007|uc2.ark+=13960=t4hm54t02|mdp.39015011040246
OL5224186W	3	1	In gold and silver	1892	0.87	1.0	mdp.39015063551496|nyp.33433066629159|uc2.ark+=13960=t0tq5rj14
OL52243W	1	1	The research magnificent	1915	0.85	1.0	mdp.39015053611367
OL52245W	3	1	The soul of a bishop	1917	0.74	1.0	mdp.39015053230531|nyp.33433075758072|uc1.b3295307
OL52247W	1	1	The wheels of chance	1896	0.88	1.0	mdp.39015013248649
OL52248W	3	1	Marriage	1912	0.84	1.0	mdp.39015053230523|nyp.33433075758049|uc2.ark+=13960=t05x2828g
OL52249W	3	2	The secret places of the heart	1922	0.86	1.0	mdp.39015030719648|mdp.39015030719655|uc2.ark+=13960=t0vq30n9s
OL52253W	1	1	The war in the air and particularly how Mr. Bert Smallways fared while it lasted	1908	0.77	1.0	dul1.ark+=13960=t6tx41h96
OL52257W	6	1	The world set free	1914	0.66	1.0	dul1.ark+=13960=t91840q3q|mdp.39015066062400|njp.32101068605805|nyp.33433075767305|uc1.b4082378|uc2.ark+=13960=t6b281h88
OL52258W	3	1	Ann Veronica	1909	0.89	1.0	nyp.33433075767297|uc1.b3759955|uc2.ark+=13960=t51g0jp6s
OL52259W	3	2	Love and Mr. Lewisham	1900	0.9	1.0	mdp.39015030719606|uc2.ark+=13960=t72v2h48k|njp.32101068605888
OL52260W	2	1	The first men in the moon	1901	0.85	0.999	dul1.ark+=13960=t5gb2ss8d|nyp.33433075757983
OL52261W	1	1	Kipps;the story of a simple soul	1905	0.84	1.0	mdp.39015007057055
OL52262W	3	2	The history of Mr. Polly	1909	0.84	1.0	mdp.39076005085928|uc2.ark+=13960=t4gm83k3s|njp.32101068605920
OL52263W	4	3	The new Machiavelli	1921	0.77	1.0	uc2.ark+=13960=t6k070s34|mdp.39015054040400|njp.32101068605854|inu.32000002822734
OL52267W	1	1	The time machine;	1895	0.89	1.0	dul1.ark+=13960=t98637h6g
OL52269W	2	2	Tono Bungay;	1909	0.83	1.0	mdp.39015033007686|mdp.39015017686422
OL5229938W	1	1	The education of Jacqueline	1910	0.84	1.0	uc2.ark+=13960=t02z14b2j
OL5230610W	3	1	But yet a woman;	1883	0.89	1.0	mdp.39015063919131|uc1.b249259|uva.x030758869
OL5232179W	2	1	When thoughts will soar;	1914	0.73	1.0	mdp.39015059521214|uc2.ark+=13960=t3qv3cj51
OL5232182W	2	2	Lay down your arms;	1906	0.63	1.0	uva.x004215519|uc2.ark+=13960=t1sf2r52r
OL5257651W	1	1	The sphinx's children and other people's	1886	0.9	1.0	uc2.ark+=13960=t7qn5zx49
OL5257653W	4	3	Somebody's neighbors	1884	0.9	1.0	uc2.ark+=13960=t0ns0mq3x|uc2.ark+=13960=t3gx4559f|nc01.ark+=13960=t9w09p495|uc1.b4718754
OL5257654W	1	1	Huckleberries gathered from New England hills	1892	0.83	1.0	uc2.ark+=13960=t2s46hf24
OL5260143W	3	1	Early times in Texas	1892	0.89	1.0	loc.ark+=13960=t6k07hw26|mdp.39015063916673|uc2.ark+=13960=t3st7fj3p
OL5277248W	2	2	The sands of pleasure	1905	0.88	1.0	uc2.ark+=13960=t26970703|nyp.33433075861850
OL5279319W	1	1	The blossom and the fruit;	1889	0.89	1.0	nyp.33433074944814
OL5279323W	2	2	The idyll of the white lotus	1907	0.87	1.0	nnc1.cu53289951|uc2.ark+=13960=t8df6sp6v
OL5287262W	1	1	The open window	1908	0.88	1.0	nyp.33433074806443
OL5287268W	1	1	Dogtown	1902	0.89	0.999	nyp.33433081962114
OL5287270W	3	2	The garden of a communter's wife	1901	0.58	1.0	njp.32101067487304|uc2.ark+=13960=t1hh6d40x|uc2.ark+=13960=t3st7fb0j
OL5287292W	1	1	The evil that men do;	1889	0.89	1.0	nnc1.0037473123
OL5287315W	2	1	A hopeless case	1880	0.89	1.0	coo.31924021978998|uc2.ark+=13960=t35147j3j
OL5287320W	1	1	A romance of old New York	1897	0.89	0.999	uc2.ark+=13960=t6d21sb5n
OL5287335W	1	1	A gentleman of leisure	1881	0.89	1.0	uc1.b249764
OL5287883W	2	1	The imposter	1910	0.83	1.0	nyp.33433076044530|uc2.ark+=13960=t3fx74c82
OL5287895W	2	1	Beatrix of Clare	1907	0.89	1.0	nyp.33433076044282|uc2.ark+=13960=t73t9g924
OL5288025W	2	1	The young ice whalers	1903	0.89	1.0	uc1.b2838406|uc2.ark+=13960=t16m3440q
OL5289287W	1	1	Graphics	1913	0.89	1.0	nyp.33433074875505
OL5289594W	1	1	Satan;	1921	0.89	0.999	nyp.33433075751424
OL5289595W	1	1	Sea plunder	1917	0.89	1.0	nyp.33433075751481
OL5289606W	2	1	Garryowen	1909	0.89	1.0	nyp.33433004014662|uc2.ark+=13960=t3st7g63m
OL5289607W	1	1	The blue lagoon	1908	0.83	0.999	uc2.ark+=13960=t9q23wb8q
OL5294470W	1	1	Irene Liscomb	1908	0.75	1.0	uc2.ark+=13960=t06w97q7q
OL5297025W	1	1	Under the red flag;	1895	0.85	1.0	uc2.ark+=13960=t0tq5s76x
OL5297414W	1	1	Florida Alexander, a Kentucky girl	1898	0.89	1.0	nyp.33433076066889
OL5297501W	1	1	The promise;	1915	0.87	0.999	nyp.33433076079734
OL5297894W	1	1	Land's end	1918	0.89	1.0	uc2.ark+=13960=t74t6gg7z
OL5298305W	4	2	Gathered leaves from the prose of Mary E. Coleridge	1910	0.63	1.0	mdp.39015070192268|uc1.b3575744|uc2.ark+=13960=t6ww7hd4n|uc2.ark+=13960=t3mw2fg50
OL5299033W	1	1	One million francs	1912	0.82	1.0	nyp.33433076094980
OL5299042W	1	1	The web	1919	0.89	1.0	nyp.33433082485404
OL5299425W	1	1	The sign above the door	1912	0.82	0.998	uc2.ark+=13960=t05x25f09
OL5299426W	2	1	The spotter	1907	0.82	1.0	nyp.33433074862339|uc2.ark+=13960=t6j09wq4x
OL5299947W	1	1	Beyond the city gates	1897	0.89	0.999	nyp.33433076073547
OL5301590W	2	1	The climax;	1902	0.64	1.0	nyp.33433076048796|uc2.ark+=13960=t1mg7gq5r
OL5301598W	2	1	The toymakers	1907	0.88	1.0	nnc1.1002209250|uc2.ark+=13960=t5h991c0p
OL5301601W	1	1	Little Burr, the Warwick of America;	1905	0.82	0.998	uc2.ark+=13960=t20c4sx9m
OL5301602W	2	1	Blennerhassett;	1901	0.84	1.0	uc2.ark+=13960=t1td9qn84|uc2.ark+=13960=t9c53gj3z
OL5301603W	4	2	The further adventures of Quincy Adams Sawyer and Mason Corner folks;	1909	0.89	1.0	nyp.33433075758247|uc1.b3327571|uc2.ark+=13960=t4kk95h7m|uc2.ark+=13960=t8qb9wg3v
OL5301604W	5	4	Quincy Adams Sawyer and Mason's corner folks;	1900	0.9	1.0	nyp.33433076049232|mdp.39015063924800|uc1.b3327572|uc2.ark+=13960=t9q23sg9r|uc2.ark+=13960=t4wh2dq3q
OL5301689W	1	1	Short stories from the Balkans	1919	0.8	1.0	mdp.39015019958357
OL5301693W	1	1	The whirlwind	1918	0.7	1.0	uc2.ark+=13960=t5t72897h
OL5301695W	2	1	The penitent	1922	0.85	1.0	mdp.39015039330124|nyp.33433082299243
OL5305201W	1	1	Whispering Smith	1908	0.84	0.998	uc2.ark+=13960=t91835n3h
OL5306187W	4	2	Mrs. Wiggs of the cabbage patch	1902	0.87	0.999	mdp.39015004288257|mdp.39015018289366|nc01.ark+=13960=t6252qg9v|uc2.ark+=13960=t0zp3wv0g
OL531748W	1	1	The story of the Canterbury pilgrims	1914	0.82	1.0	uc2.ark+=13960=t2f768g4k
OL532425W	1	1	The turnstile	1912	0.9	1.0	nyp.33433074893441
OL532434W	1	1	The four corners of the world	1917	0.82	1.0	uc2.ark+=13960=t6b27qf2c
OL532444W	1	1	Running water	1907	0.89	1.0	nyp.33433074892955
OL532447W	1	1	The courtship of Morrice Buckler	1896	0.89	1.0	uc2.ark+=13960=t1cj8d526
OL532450W	4	1	The broken road	1907	0.9	1.0	mdp.39015030582137|nyp.33433074893425|uc1.b4103139|uc2.ark+=13960=t2j67mm7x
OL532451W	3	2	The four feathers	1902	0.89	1.0	nyp.33433074892518|uc1.b4091636|uc2.ark+=13960=t5j96b122
OL5332282W	2	1	The people of the ruins	1920	0.89	1.0	dul1.ark+=13960=t5db8qq9t|nyp.33433075746812
OL5352550W	1	1	Sunshine Annie	1910	0.74	0.998	nyp.33433082303524
OL5352551W	1	1	The live dolls' house party	1906	0.79	1.0	nc01.ark+=13960=t0pr8vc1c
OL5352552W	1	1	The story of live dolls	1901	0.72	0.999	nyp.33433082303516
OL5353531W	1	1	In the navy;	1898	0.8	0.998	nc01.ark+=13960=t8tb1wt0s
OL5353532W	2	1	Jack Alden;	1895	0.89	1.0	nc01.ark+=13960=t7kp8ss36|nyp.33433082403829
OL5353534W	2	1	Jed: a boy's adventures in the army of '61-'65;	1889	0.89	1.0	nc01.ark+=13960=t6d22j62w|njp.32101066459858
OL5353535W	1	1	Jed's boy;	1919	0.83	1.0	nyp.33433082485529
OL535639W	1	1	Domesticus	1886	0.67	1.0	uc1.b3321469
OL53900W	1	1	The £1,000,000 bank-note	1893	0.87	1.0	mdp.39015026498561
OL53994W	17	3	The prince and the pauper;	1909	0.83	1.0	nc01.ark+=13960=t8tb27s0v|uva.x000827555|uva.x000986459|mdp.39015003366856|nyp.33433074804778|nyp.33433074804810|nyp.33433074804828|nyp.33433074804836|nyp.33433074804844|nyp.33433074804851|nyp.33433074804869|nyp.33433074804877|nyp.33433074804885|nyp.33433074804893|nyp.33433074804901|nyp.33433074804919|nyp.33433074804927
OL54107W	1	1	A dog's tale	1904	0.78	0.994	mdp.39015031222527
OL54114W	3	1	Extract from Captain Stormfield's visit to heaven	1909	0.87	1.0	dul1.ark+=13960=t3jw91p86|uc1.b4102282|uc2.ark+=13960=t9x05xw9q
OL54118W	1	1	Merry tales	1892	0.78	0.924	njp.32101068150182
OL54125W	5	3	The man that corrupted Hadleyburg and other stories and essays	1900	0.89	1.0	mdp.49015000509753|mdp.39015008307616|mdp.39015031222675|uc1.b4101396|uc2.ark+=13960=t01z43199
OL54131W	2	1	The stolen white elephant, etc	1882	0.88	1.0	mdp.39015062680916|nyp.33433081603049
OL54139W	2	1	Eve's diary;	1906	0.84	0.999	mdp.39015005733525|mdp.39015066052179
OL54140W	3	2	A horse's tale	1907	0.86	0.999	njp.32101068150190|mdp.39015031222576|nyp.33433074842422
OL54151W	1	1	Extracts from Adam's diary	1904	0.76	0.994	mdp.39015047749372
OL54153W	3	1	The American claimant	1892	0.77	1.0	mdp.39015066650238|nyp.33433074843628|uc1.b4102266
OL54155W	4	2	Personal recollections of Joan of Arc	1899	0.85	1.0	wu.89003889334|wu.89003889342|uc1.31158006422702|uc2.ark+=13960=t6n01119x
OL5432276W	1	1	The heresy of Mehetabel Clark	1892	0.87	1.0	uc2.ark+=13960=t2d795q5s
OL5432277W	1	1	A local colorist	1912	0.86	1.0	uc1.b3326038
OL5432279W	4	1	Dumb foxglove	1898	0.83	1.0	nyp.33433076039688|uc1.b308274|uc1.b3326036|uc2.ark+=13960=t5k933b3v
OL5432280W	1	1	White Christopher	1905	0.84	1.0	uc2.ark+=13960=t3416tg6k
OL5432951W	1	1	A rose of old Quebec	1913	0.86	0.998	nyp.33433075767164
OL543379W	2	1	Osru;	1910	0.81	1.0	nyp.33433074808837|uc2.ark+=13960=t1jh3d83b
OL54353W	2	2	Drums afar	1918	0.85	1.0	nyp.33433082485628|uc2.ark+=13960=t03x84w49
OL54363W	3	1	The Admiral;	1898	0.9	1.0	mdp.39015063759818|nyp.33433075761563|uc2.ark+=13960=t0pr7sd9g
OL543754W	1	1	Stories and poems for children	1895	0.6	0.999	njp.32101067303063
OL54375W	1	1	The tragedy of the pyramids;	1909	0.77	1.0	uc2.ark+=13960=t42r3tt8s
OL5439943W	1	1	Elizabeth visits America	1909	0.87	1.0	nyp.33433074864962
OL5439949W	5	2	Three weeks	1909	0.84	1.0	nyp.33433074864970|uc1.b4095473|uc2.ark+=13960=t8x92cf51|mdp.39015011425389|nyp.33433074856448
OL544778W	2	1	Red hunters and the animal people	1904	0.89	1.0	mdp.39015008812920|uc2.ark+=13960=t8pc2vp02
OL544780W	2	1	Old Indian days	1907	0.83	1.0	mdp.39015000681323|uc2.ark+=13960=fk57d2qm5v
OL5454684W	2	1	Fireside stories, old and new	1897	0.79	1.0	nyp.33433082514443|nyp.33433082514450
OL5459157W	1	1	Antonia	1901	0.81	1.0	njp.32101064787466
OL54677W	3	1	Chinese stories	1893	0.78	1.0	mdp.39015050627663|nyp.33433081895942|uc2.ark+=13960=t8gf10d2j
OL54690W	2	1	A thorny path (Per aspera)	1892	0.89	1.0	nyp.33433075738017|nyp.33433075738025
OL54703W	1	1	Serapis;	1885	0.86	1.0	nyp.33433075738041
OL54713W	1	1	The emperor	1881	0.89	1.0	uc2.ark+=13960=t1xd0tq4v
OL54715W	4	2	The burgomaster's wife;	1900	0.9	1.0	uc2.ark+=13960=t6d220q7d|mdp.39015064444675|uc1.b615762|uc2.ark+=13960=t0dv1jh58
OL54718W	4	2	Cleopatra	1894	0.9	1.0	uc2.ark+=13960=t16m34w2j|uc2.ark+=13960=t48p5x92b|uc1.b616318|uc2.ark+=13960=t0ht2n63g
OL5478556W	1	1	Old Indian legends	1901	0.56	0.999	nyp.33433081747705
OL54854W	2	2	Penrod	1916	0.89	1.0	mdp.39015063926763|mdp.39015085433301
OL5485803W	2	1	Sir Walter Ralegh	1909	0.89	1.0	uc2.ark+=13960=t21c1wx6k|uva.x001240922
OL54861W	4	3	The turmoil	1915	0.89	1.0	uva.x030833045|mdp.39015063977790|nyp.33433076091655|uc2.ark+=13960=t3kw58n6g
OL54875W	8	4	In the arena	1912	0.89	1.0	mdp.39015010843053|uc1.b4088961|uc2.ark+=13960=fk16m33501|nyp.33433076080880|uc2.ark+=13960=t6348hk9z|uva.x004466312|uc1.l0068339415|uc2.ark+=13960=t7sn01t4h
OL54883W	3	1	Cherry	1903	0.86	1.0	mdp.39015063926888|nyp.33433076080856|uc2.ark+=13960=t82j69n14
OL54886W	3	1	The beautiful lady	1905	0.88	1.0	mdp.39015063759776|nyp.33433076080872|uc1.b3569280
OL54887W	2	1	Beasley's Christmas party	1909	0.78	1.0	uc1.b3569279|uc2.ark+=13960=t9s17v829
OL54888W	4	3	His own people	1907	0.88	1.0	uc2.ark+=13960=t5j961n0f|mdp.39015063926706|nyp.33433076081813|uc1.b3569288
OL54890W	4	2	Penrod and Sam	1916	0.89	1.0	uc2.ark+=13960=t5q815s06|inu.32000001866120|uc1.b4374101|uc2.ark+=13960=t4nk36p3p
OL54894W	3	1	Ramsey Milholland	1919	0.83	1.0	mdp.39015031304507|uc1.b3569299|uc2.ark+=13960=t48p5wg1p
OL54896W	3	3	The magnificent Ambersons	1918	0.9	1.0	nyp.33433076080831|uc2.ark+=13960=t29883p23|uva.x000025485
OL54897W	3	1	The conquest of Canaan	1905	0.84	1.0	mdp.39015005533784|nyp.33433076080823|uc2.ark+=13960=t4th8bx6p
OL54898W	3	2	Alice Adams	1921	0.89	1.0	mdp.39015063759792|uc2.ark+=13960=t0pr7np7f|mdp.39015063759784
OL54899W	7	4	The two Vanrevels	1902	0.89	1.0	mdp.39015063977782|nyp.33433076042690|uc1.b3569303|uc2.ark+=13960=t0ns0mv08|uc1.b4374103|uc2.ark+=13960=t93777g3w|wu.89091836874
OL54900W	10	6	Monsieur Beaucaire	1900	0.87	1.0	mdp.39015065779426|uc2.ark+=13960=t75t3gr67|uc2.ark+=13960=t2c825j0h|nyp.33433075754899|nyp.33433075754915|uc2.ark+=13960=t2n58dm1h|uc2.ark+=13960=t4pk08008|mdp.39015063926730|mdp.39015031304549|pst.000006495558
OL54901W	6	5	The guest of Quesnay	1908	0.88	1.0	uc2.ark+=13960=t8df6mh6j|uc2.ark+=13960=t3vt1k73n|mdp.39015063926854|nyp.33433076081821|uc2.ark+=13960=t9r20vq2h|inu.30000114342409
OL54902W	1	1	The gentleman from Indiana	1902	0.89	1.0	njp.32101067186666
OL549766W	2	2	Bullet and shell	1882	0.61	1.0	uc2.ark+=13960=t44q7rh39|nc01.ark+=13960=t9f48936p
OL5499327W	3	1	The old madhouse	1919	0.9	1.0	mdp.39015059400336|nyp.33433074959861|uc2.ark+=13960=t6c24z72r
OL5499329W	2	2	When ghost meets ghost	1914	0.9	1.0	mdp.39015063931524|uc2.ark+=13960=t4xg9tm4f
OL5499332W	5	2	Alice-for-short;	1907	0.89	1.0	mdp.49015000956749|nyp.33433074959903|uc2.ark+=13960=t4vh5j81d|nyp.33433074959507|uc2.ark+=13960=t85h7rr86
OL549946W	1	1	Rolf in the woods;	1922	0.8	1.0	nnc1.cu58462490
OL549981W	1	1	Krag and Johnny Bear	1902	0.79	1.0	nyp.33433011005711
OL549999W	2	1	The preacher of Cedar Mountain	1917	0.87	1.0	uc1.b4105316|uc2.ark+=13960=fk17m04204
OL550009W	3	1	Bannertail	1922	0.59	0.997	nyp.33433011005687|uc2.ark+=13960=t25b06m1c|uva.x001532932
OL550014W	2	1	Monarch, the big bear of Tallac	1904	0.8	0.997	nyp.33433011493420|uc2.ark+=13960=t9377752c
OL550015W	1	1	Wild animals at home	1913	0.52	0.999	uc2.ark+=13960=t9668b16q
OL550018W	4	1	Lives of the hunted	1901	0.82	1.0	bc.ark+=13960=t7hq4r819|mdp.39015041886725|mdp.39015068100745|uc2.ark+=13960=t56d5qn65
OL550019W	2	2	Wild animal ways	1916	0.84	1.0	uc2.ark+=13960=t4qj78z2d|nyp.33433011005836
OL550020W	1	1	The biography of a grizzly and 75 drawings	1900	0.85	0.999	uc2.ark+=13960=t3qv3d94t
OL550024W	5	2	Animal heroes	1909	0.86	1.0	bc.ark+=13960=t73v0ch30|mdp.39076005086421|njp.32101067174415|nyp.33433011005646|nyp.33433011005653
OL55284W	3	2	The judge	1922	0.9	1.0	njp.32101068605797|uc2.ark+=13960=t91836s7n|uc2.ark+=13960=t9862d842
OL5533923W	1	1	The gadfly	1897	0.9	1.0	mdp.39015050806895
OL553447W	1	1	Her infinite variety	1904	0.77	1.0	mdp.39015017694012
OL553464W	5	1	The 13th district;	1902	0.84	1.0	nyp.33433076046618|uc1.b4104259|uc2.ark+=13960=t2s46hf9h|uc2.ark+=13960=t9n301c8d|uva.x000876378
OL5535160W	2	1	Fair Harbor	1922	0.84	1.0	nyp.33433074787643|uc2.ark+=13960=t1rf5mc52
OL5535161W	3	3	Mr. Pratt's patients	1913	0.89	1.0	uc2.ark+=13960=t11n7xs5g|uc2.ark+=13960=t6736mj9w|nyp.33433074787528
OL55465W	1	1	Nine humorous tales	1918	0.68	1.0	mdp.39015007057923
OL55492W	1	1	The cook's wedding and other stories	1922	0.88	1.0	njp.32101067866838
OL55501W	1	1	Russian silhouettes;	1915	0.84	1.0	uc2.ark+=13960=t3zs2pg7x
OL55512W	4	2	The chorus girl	1920	0.89	1.0	njp.32101071958951|mdp.39015012184472|mdp.39015021922870|nyp.33433067269567
OL55516W	3	2	Stories of Russian life	1915	0.89	1.0	nyp.33433067269476|uc2.ark+=13960=t8bg2jx9r|uiuo.ark+=13960=t4jm26n6q
OL55523W	1	1	The bishop, and other stories	1919	0.89	1.0	uc2.ark+=13960=t53f4qd62
OL5561573W	2	1	The Pinafore picture book	1908	0.72	0.998	nc01.ark+=13960=t1kh1nk68|nyp.33433082303870
OL5593794W	1	1	The last of the giant killers ;	1891	0.58	1.0	inu.30000121005379
OL5599646W	1	1	How I found my brother	1907	0.8	1.0	mdp.39015002388406
OL5625465W	1	1	Regiment of women	1917	0.89	1.0	inu.30000041676937
OL5625467W	4	2	Legend	1920	0.82	1.0	uc2.ark+=13960=t7sn02p9j|mdp.49015000902495|njp.32101067628170|uc2.ark+=13960=t01z46j2w
OL5626196W	2	1	The seeds of enchantment;	1921	0.81	1.0	nyp.33433074854542|uc2.ark+=13960=t8qb9w39t
OL5626212W	1	1	Peter Jameson;	1920	0.89	1.0	nyp.33433074854559
OL5626223W	1	1	Peter Jackson, cigar merchant	1920	0.87	0.999	uc2.ark+=13960=t9z030x9j
OL5645114W	1	1	Mother	1916	0.82	1.0	uva.x002649828
OL5645131W	1	1	Saturday's child	1914	0.89	1.0	uc2.ark+=13960=t0xp70105
OL5651629W	4	2	Little Mr. Bouncer and his friend, Verdant Green;	1893	0.88	1.0	mdp.39015063542479|nyp.33433074929492|uc2.ark+=13960=t4jm2400g|uc2.ark+=13960=t3dz03b0q
OL5661639W	2	1	The disaster	1898	0.88	1.0	uc1.b3149801|uc2.ark+=13960=t4nk3f66r
OL5661662W	2	1	Strasbourg;	1915	0.81	1.0	mdp.39015065794623|uc2.ark+=13960=t01z4657c
OL566948W	1	1	The queen's museum	1906	0.89	1.0	mdp.39015067085475
OL566957W	2	1	John Gayther's garden	1902	0.83	1.0	nyp.33433076063191|uc2.ark+=13960=t8mc8sx01
OL566959W	5	1	Stockton's stories	1886	0.88	1.0	njp.32101065769117|njp.32101065769125|nyp.33433076094238|uc2.ark+=13960=t13n20w99|uva.x001007614
OL566960W	3	1	The watchmaker's wife	1893	0.82	1.0	mdp.39015063956653|nyp.33433076063720|uc1.b3569277
OL566964W	2	1	The story of Viteau	1918	0.86	1.0	uc1.b3331876|uc2.ark+=13960=t57d2zz9q
OL566966W	5	2	Amos Kilbright;	1901	0.87	1.0	uc1.b3332002|mdp.39015063956695|uc2.ark+=13960=t6sx64p37|uc2.ark+=13960=t8qb9vw3t|uc2.ark+=13960=t9n29q830
OL566968W	1	1	The Dusantes;	1888	0.88	1.0	mdp.39015063956737
OL566971W	2	1	The Merry Chanter	1890	0.89	1.0	mdp.39015063956844|uc1.$b799917
OL566978W	1	1	The associate hermits;	1899	0.88	1.0	mdp.39015063956711
OL566985W	2	1	Afield and afloat	1900	0.9	1.0	mdp.39015063956687|uc2.ark+=13960=t16m33h26
OL566986W	5	2	Kate Bonnet;	1902	0.89	1.0	mdp.39015059410772|nc01.ark+=13960=t78s4rm38|uc2.ark+=13960=t7fq9qv66|uc1.b3325117|uc2.ark+=13960=t2c82cr2n
OL566987W	4	3	The Squirrel inn	1911	0.88	1.0	uc1.b3325126|uc2.ark+=13960=t1cj8gv3g|uc1.$b799919|uc2.ark+=13960=t10p0x32f
OL566988W	2	1	The vizier of the two-horned Alexander	1899	0.89	1.0	uc1.b3325128|uc1.b3569276
OL566989W	2	2	The casting away of Mrs. Lecks and Mrs. Aleshine	1886	0.88	1.0	nyp.33433076063134|uc2.ark+=13960=t0qr4ww2s
OL566994W	1	1	Pomona's travels	1894	0.89	1.0	mdp.39015063956885
OL566997W	1	1	A bicycle of Cathay;	1900	0.89	1.0	uc1.b3569273
OL566998W	3	1	The great stone of Sardis;	1898	0.89	1.0	mdp.39015059423353|nyp.33433076062748|uc2.ark+=13960=t45q4rx69
OL566999W	6	4	The lady, or the tiger?	1884	0.86	1.0	mdp.39015041848295|mdp.39015063956778|uc2.ark+=13960=t23b5wq0s|mdp.39015063956786|uc1.b4382868|uc2.ark+=13960=t7pn8z62r
OL567000W	1	1	The rudder grangers abroad and other stories	1901	0.83	1.0	uc2.ark+=13960=t6pz52654
OL567004W	5	4	The adventures of Captain Horn	1907	0.89	1.0	mdp.39015063956679|uc2.ark+=13960=t70v8b29r|nyp.33433075752737|nyp.33433076022288|uc2.ark+=13960=t7pn8xx37
OL5671197W	1	1	His three wives;	1900	0.89	0.999	nyp.33433076073331
OL5671213W	1	1	Uncle Scipio;	1896	0.89	0.999	nyp.33433076073315
OL5677467W	2	1	The weird Orient;	1900	0.89	1.0	uc1.b3579095|uc2.ark+=13960=fk9h41k57c
OL5677468W	2	1	In the pale	1897	0.59	1.0	mdp.39015019052763|uc1.b3579094
OL5677612W	1	1	Golden rule;	1900	0.88	1.0	nyp.33433074840772
OL5681284W	2	1	The story of a New Zealand river	1920	0.84	1.0	nyp.33433074895412|uc2.ark+=13960=t8gf0sv8d
OL5681549W	1	1	Dodging the North sea mines	1915	0.86	1.0	nyp.33433082347661
OL5681558W	2	1	Fighting in France	1916	0.82	1.0	nyp.33433082347653|uc2.ark+=13960=t4zg6j206
OL5684548W	2	1	Mr. Incoul's misadventure	1887	0.87	1.0	mdp.39015065549779|uc1.b3325735
OL5684551W	1	1	The truth about Tristrem Varick;	1888	0.88	1.0	mdp.39015035895708
OL5684579W	3	1	The perfume of Eros;	1905	0.89	1.0	mdp.39015022401916|nyp.33433076053713|uc1.b3569232
OL5684580W	4	1	Vanity square;	1906	0.89	1.0	mdp.39015038749761|nyp.33433076053721|uc1.b4104372|uc2.ark+=13960=fk0sq8qf17
OL5684583W	4	3	Mary Magdalen;	1891	0.88	1.0	uc2.ark+=13960=t92806q6f|mdp.39015012327204|uc1.b4104371|uc2.ark+=13960=t0ms3wm5p
OL5684643W	1	1	Old Dorset;	1897	0.88	1.0	nyp.33433076036734
OL5688211W	2	1	Daniel Everton, volunteer-regular;	1902	0.89	1.0	nyp.33433076059918|uc2.ark+=13960=t8ff3p39m
OL5693601W	1	1	Britton of the Seventh;	1914	0.88	1.0	njp.32101067630101
OL5693614W	1	1	On the old Kearsarge	1909	0.85	1.0	nyp.33433074929419
OL5693621W	2	1	The better man	1910	0.88	1.0	nyp.33433074797527|uc2.ark+=13960=t39z9166g
OL5693624W	1	1	The corner in coffee	1904	0.82	1.0	uc2.ark+=13960=t4zg6gk22
OL5693626W	1	1	Hohenzollern;	1902	0.87	1.0	mdp.39015063542453
OL5693628W	1	1	The island of the stairs	1913	0.89	1.0	uc2.ark+=13960=t10p0zd2w
OL5693631W	1	1	The patriots;	1906	0.78	1.0	uc2.ark+=13960=t6930pg2s
OL5693632W	1	1	Richard the Brazen	1906	0.89	1.0	nyp.33433081936852
OL5693634W	1	1	Sir Henry Morgan, buccaneer;	1903	0.89	1.0	uc2.ark+=13960=fk3vt1gt0r
OL5693636W	1	1	The sword hand of Napoleon;	1914	0.79	1.0	nyp.33433074797915
OL5693639W	2	1	The West Wind	1912	0.89	1.0	nyp.33433074797881|uc2.ark+=13960=t8gf0qt7n
OL5693641W	2	1	By the world forgot	1917	0.89	1.0	nyp.33433074797998|uc2.ark+=13960=t3cz32j95
OL5693643W	3	1	The eagle of the empire;	1915	0.85	1.0	mdp.39015063542347|nyp.33433081936993|uc2.ark+=13960=t2n58cq8t
