ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author
/works/OL15689835W	Number 9	Wallace Wadsworth	1950	0	41606231			BOOK_BASE	BOOK_BASE	"[""22236436""]"	"[""Number 9: The Little Fire Engine (Elf Book #8369)""]"	5	2	REVIEW_BASE	EXACT_NAME	Wallace Wadsworth
/works/OL1579286W	Герой нашего времени	Mikhail I︠U︡rʹevich Lermontov	1916	0	22891076		2002	BOOK_BASE	BOOK_BASE	"[""345949""]"	"[""Герой нашего времени: Стихотворения. Поэмы. Роман""]"	480	10	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Mikhail Lermontov
/works/OL15823995W	Rosalynde	Lodge, Thomas	1910	0	1534534		1592	BOOK_BASE	BOOK_BASE	"[""1542314""]"	"[""Rosalynde; Or, Euphues' Golden Legacy""]"	39	3	REVIEW_BASE	EXACT_NAME	Thomas Lodge
/works/OL15845152W	Simple's Uncle Sam	Langston Hughes	1940	0	238999	Simple's Uncle Sam: With a New Introduction by Akiba Sullivan Harper	1965	WORK_BASE	WORK_BASE|BOOK_BASE	"[""246672""]"	"[""Simple's Uncle Sam: With a New Introduction by Akiba Sullivan Harper""]"	40	5	REVIEW_BASE	EXACT_NAME	Langston Hughes
/works/OL16083377W	The legend of Sir Lancelot du Lac	Jessie Laidlay Weston	1901	0	21562287		1901	BOOK_BASE	BOOK_BASE	"[""2181002""]"	"[""The Legend Of Sir Lancelot Du Lac; Studies Upon Its Origin, Development, And Position In The Arthurian Romantic Cycle""]"	2	1	REVIEW_BASE	EXACT_NAME	Jessie Laidlay Weston
/works/OL16246074W	Die Geschichten Jaakobs	Thomas Mann	1933	0	16260670	Die Geschichten Jaakobs (Joseph und seine Bruder #1)	1933	BOOK_BASE	BOOK_BASE	"[""3778128""]"	"[""Die Geschichten Jaakobs: Joseph und seine Brüder (Band 1)""]"	114	7	REVIEW_BASE	EXACT_NAME	Thomas Mann
/works/OL16249170W	Kejserens nye klæder	Hans Andersen	1900	0	333354		1837	BOOK_BASE	BOOK_BASE	"[""2685924""]"	"[""Kejserens nye klæder: Et eventyr""]"	11669	233	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Hans Christian Andersen
/works/OL16550979W	The little lame prince and his traveling cloak	Craik, Dinah Maria Mulock	1900	0	2993500	The Little Lame Prince	1874	BOOK_BASE	BOOK_BASE	"[""10022850""]"	"[""The Little Lame Prince and His Traveling Cloak: A Parable for Young and Old (1875)""]"	757	92	REVIEW_BASE	EXACT_NAME	Dinah Maria Mulock Craik
/works/OL16772696W	Chita	Hearn, Lafcadio	1912	0	1930317	Chita: A Memory of Last Island	1886	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2869718"", ""19076036""]"	"[""Chita: A Memory of Last Island""]"	66	13	REVIEW_BASE	EXACT_NAME	Lafcadio Hearn
/works/OL16890253W	The tale of terror	Edith Birkhead	1920	0	1475662	Tale of Terror: A Study of the Gothic Romance	1963	BOOK_BASE	BOOK_BASE	"[""4184602"", ""15758324""]"	"[""The Tale Of Terror: A Study Of The Gothic Fiction"", ""The Tale Of Terror: A Study Of The Gothic Romance""]"	26	9	REVIEW_BASE	EXACT_NAME	Edith Birkhead
/works/OL16903042W	When wilderness was king	Randall Parrish	1904	0	6745474	When Wilderness Was King: A Tale of the Illinois Country	2007	WORK_BASE	WORK_BASE	[]	[]	7	1	REVIEW_BASE	EXACT_NAME	Randall Parrish
/works/OL16939W	Chicken soup for little souls	Lisa McCourt	1920	0	437076	The Never-Forgotten Doll (Chicken Soup for Little Souls)	1996	BOOK_BASE	BOOK_BASE	"[""448420""]"	"[""Chicken Soup for Little Souls: The Never-Forgotten Doll""]"	52	13	REVIEW_BASE	EXACT_NAME	Lisa McCourt
/works/OL17028818W	Black Rock: a tale of the Selkirks	Ralph Connor	1900	0	2478419	Black Rock	1898	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2471222""]"	"[""Black Rock""]"	10	2	REVIEW_BASE	EXACT_NAME	Ralph Connor
/works/OL17098640W	The Prince of the House of David	J. H. Ingraham	1890	0	1348797	The Prince of the House of David: or, Three years in the Holy City. Being a series of the letters of Adina ...	1855	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3806020""]"	"[""The Prince of the House of David: Or, Three years in the Holy City""]"	18	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Joseph Holt Ingraham
/works/OL17100751W	A Million and One Nights	Terry Ramsaye	1926	0	1874531	A Million and One Nights: A History of the Motion Picture Through 1925 (A Touchstone book)	1926	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2698695""]"	"[""A Million and One Nights: A History of the Motion Picture""]"	16	5	REVIEW_BASE	EXACT_NAME	Terry Ramsaye
/works/OL17316223W	The toy-shop	Margarita Spalding Gerry	1907	0	3305039	The Toy Shop: A Romantic Story Of Lincoln The Man (1908)	1908	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3269698""]"	"[""The Toy Shop: A Romantic Story of Lincoln the Man (1908)""]"	3	1	REVIEW_BASE	EXACT_NAME	Margarita Spalding Gerry
/works/OL17359547W	The golden dog	Kirby, William	1900	0	2712206	The Golden Dog: Le Chien d'Or	1897	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2686883""]"	"[""The Golden Dog: Le Chien d'Or""]"	42	7	REVIEW_BASE	EXACT_NAME	William Kirby
/works/OL174477W	The Jacksonian persuasion	Marvin Meyers	1899	0	1758203	The Jacksonian Persuasion: Politics and Belief	1899	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1760269""]"	"[""The Jacksonian Persuasion: Politics and Belief""]"	24	3	REVIEW_BASE	EXACT_NAME	Marvin Meyers
/works/OL17492W	The Yellow God	H. Rider Haggard	1908	0	2029511		1908	BOOK_BASE	BOOK_BASE	"[""2025003""]"	"[""The Yellow God: An Idol of Africa""]"	94	6	REVIEW_BASE	EXACT_NAME	H. Rider Haggard
/works/OL17517W	Swallow	H. Rider Haggard	1898	0	3028238	Swallow: A Tale of the Great Trek	1899	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2997753""]"	"[""Swallow: A Tale of the Great Trek""]"	44	7	REVIEW_BASE	EXACT_NAME	H. Rider Haggard
/works/OL17523W	The Brethren	H. Rider Haggard	1904	0	1942271		1904	BOOK_BASE	BOOK_BASE	"[""2351296""]"	"[""The Brethren: A Tale of The Crusades""]"	413	26	REVIEW_BASE	EXACT_NAME	H. Rider Haggard
/works/OL17648147W	The arrow of gold	Conrad, Joseph	1920	0	2423653	The Arrow of Gold: A Story Between Two Notes	1919	WORK_BASE	WORK_BASE|BOOK_BASE	"[""461650"", ""11110724""]"	"[""The Arrow of Gold: A Story Between Two Notes""]"	141	24	REVIEW_BASE	EXACT_NAME	Joseph Conrad
/works/OL17664632W	The prince of the house of David	J. H. Ingraham	1897	0	1348797	The Prince of the House of David: or, Three years in the Holy City. Being a series of the letters of Adina ...	1855	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3806020""]"	"[""The Prince of the House of David: Or, Three years in the Holy City""]"	18	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Joseph Holt Ingraham
/works/OL17689964W	Guy Rivers	Simms, William Gilmore	1885	0	1059955	Guy Rivers (C)	1993	BOOK_BASE	BOOK_BASE	"[""1073260""]"	"[""Guy Rivers: A Tale of Georgia""]"	6	1	REVIEW_BASE	EXACT_NAME	William Gilmore Simms
/works/OL17690523W	Alton Locke, tailor and poet	Charles Kingsley	1886	0	3589628	Alton Locke, Tailor and Poet: An Autobiography	1850	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1946936""]"	"[""Alton Locke, Tailor and Poet: An Autobiography""]"	40	4	REVIEW_BASE	EXACT_NAME	Charles Kingsley
/works/OL17703676W	Unknown to history	Yonge, Charlotte Mary	1901	0	2055428	Unknown to History: a story of the captivity of Mary of Scotland	1882	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2050492"", ""11084935"", ""17377377""]"	"[""Unknown to History: The Captivity of Mary of Scotland"", ""Unknown to History: a story of the captivity of Mary of Scotland""]"	73	7	REVIEW_BASE	EXACT_NAME	Charlotte Mary Yonge
/works/OL1770773W	Gay-Neck	Dhan Gopal Mukerji	1927	0	2487576	Gay Neck: The Story of a Pigeon	1927	WORK_BASE	WORK_BASE|BOOK_BASE	"[""207330"", ""6139229""]"	"[""Gay Neck: The Story of a Pigeon"", ""Gay-Neck: The Story of a Pigeon""]"	1654	156	REVIEW_BASE	EXACT_NAME	Dhan Gopal Mukerji
/works/OL17713345W	The Grandissimes	George Washington Cable	1907	0	1345091	The Grandissimes: A Story of Creole Life	1880	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1120924""]"	"[""The Grandissimes: A Story of Creole Life""]"	195	17	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	George W. Cable
/works/OL17780916W	Bethany	Thomas E. Watson	1904	0	55940189		1972	BOOK_BASE	BOOK_BASE	"[""34747995""]"	"[""Bethany: A Story of the Old South""]"	1	1	REVIEW_BASE	EXACT_NAME	Thomas E. Watson
/works/OL17819807W	The little duke: Richard the Fearless	Yonge, Charlotte Mary	1881	0	1003518	The Little Duke, or Richard the Fearless	1854	BOOK_BASE	BOOK_BASE	"[""1017394"", ""2050490""]"	"[""The Little Duke""]"	292	35	REVIEW_BASE	EXACT_NAME	Charlotte Mary Yonge
/works/OL178518W	A victor of Salamis	William Stearns Davis	1907	0	9931953		2004	BOOK_BASE	BOOK_BASE	"[""8256872""]"	"[""A Victor of Salamis; A Tale of the Days of Xerxes, Leonidas, and Themistocles""]"	11	3	REVIEW_BASE	EXACT_NAME	William Stearns Davis
/works/OL178519W	A Friend of Caesar	William Stearns Davis	1900	0	17854242	A Friend of Caesar: A Tale of the Fall of the Roman Republic	1900	WORK_BASE	WORK_BASE|BOOK_BASE	"[""12718935""]"	"[""A Friend of Caesar: A Tale of the Fall of the Roman Republic""]"	17	3	REVIEW_BASE	EXACT_NAME	William Stearns Davis
/works/OL17892883W	Inez	Augusta J. Evans	1903	0	6600933	Inez A Tale of the Alamo	1855	BOOK_BASE	BOOK_BASE	"[""6105940""]"	"[""Inez: A Tale of the Alamo""]"	17	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Augusta Jane Evans
/works/OL1794600W	On the Irrawaddy	G. A. Henty	1896	0	6541655			BOOK_BASE	BOOK_BASE	"[""6285112""]"	"[""On the Irrawaddy: A Story of the First Burmese War""]"	54	4	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794607W	A roving commission	G. A. Henty	1899	0	1296288			BOOK_BASE	BOOK_BASE	"[""1307035""]"	"[""A Roving Commission: Or, Through the Black Insurrection of Hayti""]"	32	1	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794621W	Condemned as a nihilist	G. A. Henty	1892	0	51935348			BOOK_BASE	BOOK_BASE	"[""729162""]"	"[""Condemned as a Nihilist: A Story of Escape from Siberia""]"	55	2	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794635W	Facing death	G. A. Henty	1880	0	1642989	Facing Death: Or the Hero of Vaughan Pit; A Tale of the Coal Mines	1882	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1307028""]"	"[""Facing Death: Or the Hero of Vaughan Pit; A Tale of the Coal Mines""]"	123	2	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794645W	St. George for England	G. A. Henty	1884	0	1926917	St. George for England: A Tale of Cressy and Poitiers	1884	WORK_BASE	WORK_BASE	[]	[]	256	9	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794656W	To Herat and Cabul	G. A. Henty	1892	0	1926950	To Herat and Cabul: A Story of the First Afghan War	1902	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1924744""]"	"[""To Herat And Cabul: A Story Of The First Afghan War""]"	88	3	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794661W	Friends Though Divided	G. A. Henty	1883	0	1296256	Friends Though Divided: A Tale of the Civil War	1883	WORK_BASE	WORK_BASE|BOOK_BASE	"[""22608076""]"	"[""Friends Though Divided: A Tale of the Civil War""]"	99	2	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794662W	The Cat of Bubastes	G. A. Henty	1888	0	850673	The Cat of Bubastes: A Tale of Ancient Egypt	1889	WORK_BASE	WORK_BASE|BOOK_BASE	"[""865271"", ""1111577"", ""29037155""]"	"[""The Cat of Bubastes: A Tale of Ancient Egypt""]"	2072	138	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794671W	Wulf the Saxon	G. A. Henty	1894	0	834016	Wulf the Saxon: A Story of the Norman Conquest	1894	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1141261""]"	"[""Wulf the Saxon: A Story of the Norman Conquest""]"	751	27	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794675W	Under Drake's flag	G. A. Henty	1883	0	583586	Under Drake's Flag: A Tale of the Spanish Main	1883	WORK_BASE	WORK_BASE|BOOK_BASE	"[""596926""]"	"[""Under Drake's Flag: A Tale of the Spanish Main""]"	405	23	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794681W	In Freedom's Cause	G. A. Henty	1884	0	1926985	In Freedom's Cause: A Story of Wallace and Bruce	1884	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1115279"", ""2791602""]"	"[""In Freedom's Cause: A Story of Wallace & Bruce"", ""In Freedom's Cause: A Story of Wallace and Bruce""]"	1175	68	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794687W	In the Reign of Terror	G. A. Henty	1887	0	1296249	In the Reign of Terror: The Adventures of a Westminster Boy	1887	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1306996""]"	"[""In the Reign of Terror: The Adventures of a Westminster Boy""]"	511	39	REVIEW_BASE	EXACT_NAME	G.A. Henty
/works/OL1794919W	The Pit	Frank Norris	1903	1	1251837	The Pit: A Story Of Chicago	1903	WORK_BASE	WORK_BASE|BOOK_BASE	"[""294151"", ""1822446"", ""20508111"", ""27408869""]"	"[""The Pit: A Story of Chicago""]"	286	42	REVIEW_BASE	EXACT_NAME	Frank Norris
/works/OL1795151W	The sword of Antietam :b a story of the nation's crisis	Joseph A. Altsheler	1926	0	2483737	The Sword of Antietam: A Story of the Nation's Crisis	1914	WORK_BASE	WORK_BASE|BOOK_BASE	"[""9145382""]"	"[""The Sword of Antietam""]"	27	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Joseph Alexander Altsheler
/works/OL1795187W	The Star of Gettysburg	Joseph A. Altsheler	1915	0	3032400	The Star of Gettysburg: A Story of Southern High Tide	1915	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1984131""]"	"[""The Star of Gettysburg: A Story of Southern High Tide""]"	43	3	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Joseph Alexander Altsheler
/works/OL1795257W	Jackanapes; Daddy Darwin's dovecot; The story of a short life	Juliana Horatia Gatty Ewing	1887	0	7291984		1895	BOOK_BASE	BOOK_BASE	"[""32057773""]"	"[""Jackanapes""]"	11	4	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Juliana Horatia Ewing
/works/OL1796112W	Marietta	Crawford, F. Marion	1901	0	2124524	Marietta: A Maid of Venice	1901	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2119088"", ""25125163""]"	"[""Marietta: A Maid of Venice""]"	20	9	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Francis Marion Crawford
/works/OL1796671W	Pierre and His People	Gilbert Parker	1892	0	13299578		1911	BOOK_BASE	BOOK_BASE	"[""8436039""]"	"[""Pierre and His People: Tales of the Far North""]"	4	4	REVIEW_BASE	EXACT_NAME	Gilbert Parker
/works/OL1796927W	A prince of good fellows	Robert Barr	1902	0	14188490		2010	BOOK_BASE	BOOK_BASE	"[""9305553""]"	"[""A Prince of Good Fellows ...: Illustrated by Edmund J. Sullivan""]"	7	1	REVIEW_BASE	EXACT_NAME	Robert Barr
/works/OL1797559W	Elsie and her namesakes	Martha Finley	1905	0	12863	Elsie and Her Namesake (Elsie Dinsmore Collection)	1905	BOOK_BASE	BOOK_BASE	"[""10129""]"	"[""Elsie and Her Namesakes: Book 28""]"	60	1	REVIEW_BASE	EXACT_NAME	Martha Finley
/works/OL1797575W	Elsie's winter trip	Martha Finley	1902	0	1971740	Elsie's Winter Trip: Book 26 (The Original Elsie Classics)	1999	WORK_BASE	WORK_BASE	[]	[]	54	1	REVIEW_BASE	EXACT_NAME	Martha Finley
/works/OL1799067W	Queen Hildegarde	Richards, Laura Elizabeth Howe	1889	0	2141052	Queen Hildegarde: A Story For Girls	1889	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4542232""]"	"[""Queen Hildegarde: A Story for Girls (The Hildegarde Series, #1)""]"	14	5	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Laura Elizabeth Richards
/works/OL1799501W	The bread line	Albert Bigelow Paine	1900	0	40549871		1899	BOOK_BASE	BOOK_BASE	"[""27864564""]"	"[""The Bread Line: A Story of a Paper""]"	2	1	REVIEW_BASE	EXACT_NAME	Albert Bigelow Paine
/works/OL1799509W	The mystery of Evelin Delorme	Albert Bigelow Paine	1894	0	15583716		2011	BOOK_BASE	BOOK_BASE	"[""10674102""]"	"[""The Mystery of Evelin Delorme: A Hypnotic Story (1894)""]"	2	2	REVIEW_BASE	EXACT_NAME	Albert Bigelow Paine
/works/OL18077380W	Folk-tales of Napoleon	Honoré de Balzac	1902	0	568784	Folk-Tales of Napoleon: Napoleonder, and The Napoleon of the People	1833	WORK_BASE	WORK_BASE|BOOK_BASE	"[""581911""]"	"[""Folk-Tales of Napoleon: Napoleonder, and the Napoleon of the People""]"	10	2	REVIEW_BASE	EXACT_NAME	Honore de Balzac
/works/OL18086211W	An Anglo-American alliance	Gregory Casparian	1906	0	7070685		1906	BOOK_BASE	BOOK_BASE	"[""6856556""]"	"[""An Anglo-American Alliance: A Serio-comic Romance and Forecast of the Future""]"	3	3	REVIEW_BASE	EXACT_NAME	Gregory Casparian
/works/OL1808956W	Corianton	B. H. Roberts	1902	0	16215250	Corianton A Nephite Story	1902	BOOK_BASE	BOOK_BASE	"[""19691519""]"	"[""Corianton: A Nephite Story""]"	13	4	REVIEW_BASE	EXACT_NAME	B.H. Roberts
/works/OL18115629W	A friend of Caesar	William Stearns Davis	1900	0	17854242	A Friend of Caesar: A Tale of the Fall of the Roman Republic	1900	WORK_BASE	WORK_BASE|BOOK_BASE	"[""12718935""]"	"[""A Friend of Caesar: A Tale of the Fall of the Roman Republic""]"	17	3	REVIEW_BASE	EXACT_NAME	William Stearns Davis
/works/OL181156W	Silver for General Washington	Enid La Monte Meadowcroft	1944	0	167805	Silver for General Washington: a Story of Valley Forge	1944	WORK_BASE	WORK_BASE|BOOK_BASE	"[""173725""]"	"[""Silver for General Washington: a Story of Valley Forge""]"	52	10	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Enid LaMonte Meadowcroft
/works/OL183469W	The green ginger jar	Clara Ingram Judson	1949	0	2286888	The Green Ginger Jar: A Chinatown Mystery	1949	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2280759""]"	"[""The Green Ginger Jar: A Chinatown Mystery""]"	12	1	REVIEW_BASE	EXACT_NAME	Clara Ingram Judson
/works/OL1836085W	Sowing glory	Percival Christopher Wren	1931	0	28683340			BOOK_BASE	BOOK_BASE	"[""20371368""]"	"[""Sowing Glory: The Memoirs of \""Mary Ambree\""""]"	1	1	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	P.C. Wren
/works/OL18432732W	Rosalynde	Lodge, Thomas	1902	0	1534534		1592	BOOK_BASE	BOOK_BASE	"[""1542314""]"	"[""Rosalynde; Or, Euphues' Golden Legacy""]"	39	3	REVIEW_BASE	EXACT_NAME	Thomas Lodge
/works/OL1847484W	Eimi	E. E. Cummings	1933	0	958153	EIMI: A Journey Through Soviet Russia	2007	WORK_BASE	WORK_BASE|BOOK_BASE	"[""973256""]"	"[""EIMI: A Journey Through Soviet Russia""]"	54	7	REVIEW_BASE	EXACT_NAME	E.E. Cummings
/works/OL1852823W	Christmas Eve	Friedrich Schleiermacher	1890	0	15871760			BOOK_BASE	BOOK_BASE	"[""346080""]"	"[""Christmas Eve: Dialogue on the Incarnation""]"	23	7	REVIEW_BASE	EXACT_NAME	Friedrich Schleiermacher
/works/OL1863473W	But gentlemen marry brunettes	Anita Loos	1928	0	6300278	But Gentlemen Marry Brunettes: The Illuminating Diary of a Professional Lady	1927	WORK_BASE	WORK_BASE|BOOK_BASE	"[""604154""]"	"[""But Gentlemen Marry Brunettes: The Illuminating Diary of a Professional Lady (20th-century Classics)""]"	134	11	REVIEW_BASE	EXACT_NAME	Anita Loos
/works/OL1868682W	Alice in Blunderland	John Kendrick Bangs	1907	0	1352645	Alice in Blunderland: An Iridescent Dream	1907	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1362846"", ""6485075"", ""8181491"", ""26450540""]"	"[""Alice in Blunderland: An Iridescent Dream"", ""Alice in Blunderland: an Iridescent Dream (LibriVox Audiobook)""]"	90	20	REVIEW_BASE	EXACT_NAME	John Kendrick Bangs
/works/OL188068W	Patchwork	Anna Balmer Myers	1920	0	14852587	Patchwork: A Story of the Plain People	1920	WORK_BASE	WORK_BASE|BOOK_BASE	"[""9958742""]"	"[""Patchwork: A Story of the Plain People""]"	221	11	REVIEW_BASE	EXACT_NAME	Anna Balmer Myers
/works/OL1890339W	Tell my horse	Hurston, Zora Neale.	1938	0	2218912	Tell My Horse: Voodoo and Life in Haiti and Jamaica	1938	WORK_BASE	WORK_BASE|BOOK_BASE	"[""38465"", ""526934"", ""6203168"", ""6629962""]"	"[""Tell My Horse: Voodoo and Life in Haiti and Jamaica""]"	1339	95	REVIEW_BASE	EXACT_NAME	Zora Neale Hurston
/works/OL1904331W	The wound and the bow	Edmund Wilson	1941	0	340527	The Wound and the Bow: Seven Studies in Literature	1941	WORK_BASE	WORK_BASE|BOOK_BASE	"[""350276"", ""36053738""]"	"[""The Wound and the Bow: Seven Studies in Literature""]"	48	9	REVIEW_BASE	EXACT_NAME	Edmund Wilson
/works/OL191506W	D'Artagnan	H. Bedford-Jones	1928	0	16737594		2010	BOOK_BASE	BOOK_BASE	"[""21891305""]"	"[""D'Artagnan: A Sequel to the Three Musketeers""]"	12	2	REVIEW_BASE	EXACT_NAME	H. Bedford-Jones
/works/OL1917131W	The Basket Woman	Mary Austin	1904	0	2770475	THE BASKET WOMAN: A BOOK OF INDIAN TALES (Western Literature Series)	1904	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2744797""]"	"[""The Basket Woman: A Book Of Indian Tales""]"	59	6	REVIEW_BASE	EXACT_NAME	Mary Austin
/works/OL1937770W	Captain Hornblower, R.N	C. S. Forester	1939	0	3041020	"Captain Hornblower: ""Hornblower and the Atropos"", The ""Happy Return""; A ""Ship of the Line"""	1965	BOOK_BASE	BOOK_BASE	"[""927352"", ""17338977""]"	"[""Captain Hornblower R.N.: Hornblower and the Atropos / The Happy Return / A Ship of the Line""]"	421	14	REVIEW_BASE	EXACT_NAME	C.S. Forester
/works/OL19618656W	Hell! Said the Duchess	Michael Arlen	1934	0	3816128	Hell! Said the Duchess : A Bedtime Story	1934	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3772122""]"	"[""Hell! Said the Duchess: A Bedtime Story""]"	46	4	REVIEW_BASE	EXACT_NAME	Michael Arlen
/works/OL19665856W	The beloved returns	Thomas Mann	1940	0	421075	Lotte in Weimar	1939	BOOK_BASE	BOOK_BASE	"[""432109""]"	"[""The Beloved Returns: Lotte in Weimar""]"	664	32	REVIEW_BASE	EXACT_NAME	Thomas Mann
/works/OL19671149W	Two Forsyte interludes	Galsworthy, John	1928	0	3366573	Two Forsyte Interludes: A Silent Wooing; Passers by	1928	WORK_BASE	WORK_BASE|BOOK_BASE	"[""7063211""]"	"[""Two Forsyte Interludes: A Silent Wooing; Passers by (The Forsyte Chronicles #4.5 & #5.5)""]"	62	3	REVIEW_BASE	EXACT_NAME	John Galsworthy
/works/OL19671575W	Stories for men	Charles Grayson	1938	0	13915173		1944	BOOK_BASE	BOOK_BASE	"[""9037443""]"	"[""Stories for Men: An Anthology""]"	5	2	REVIEW_BASE	EXACT_NAME	Charles Grayson
/works/OL19677472W	The mothers	Vardis Fisher	1943	0	1120023	Mothers: A Documentary Novel of the Donner Party	1943	BOOK_BASE	BOOK_BASE	"[""1132810"", ""22010388""]"	"[""The Mothers: A Documentary Novel of the Donner Party"", ""The Mothers: An American Saga of Courage""]"	38	8	REVIEW_BASE	EXACT_NAME	Vardis Fisher
/works/OL1970099W	The clockwork twin	Walter R. Brooks	1937	0	87442	The Clockwork Twin (Freddy Books)	1937	BOOK_BASE	BOOK_BASE	"[""15811593""]"	"[""The Clockwork Twin: A Freddy the Pig Book on Everything""]"	108	8	REVIEW_BASE	EXACT_NAME	Walter R. Brooks
/works/OL19846W	The Cat That Walked by Himself	Kipling, Rudyard	1902	0	44309		2013	BOOK_BASE	BOOK_BASE	"[""10137919""]"	"[""The Cat That Walked by Himself: And Other Stories""]"	295	40	REVIEW_BASE	EXACT_NAME	Rudyard Kipling
/works/OL1988735W	Here lies	Dorothy Parker	1939	0	95301	Here Lies: The Collected Stories of Dorothy Parker	1939	WORK_BASE	WORK_BASE|BOOK_BASE	"[""98856""]"	"[""Here Lies: The Collected Stories of Dorothy Parker""]"	184	13	REVIEW_BASE	EXACT_NAME	Dorothy Parker
/works/OL19924W	Land and Sea Tales	Kipling, Rudyard	1923	0	9040030		2001	BOOK_BASE	BOOK_BASE	"[""7339418""]"	"[""Land and Sea Tales: For Scouts and Scout Masters""]"	5	2	REVIEW_BASE	EXACT_NAME	Rudyard Kipling
/works/OL2004230W	Look to the Lady; or, The Gyrth Chalice Mystery	Margery Allingham	1931	0	74143	Look to the Lady	1931	WORK_BASE	WORK_BASE|BOOK_BASE	"[""18657705""]"	"[""Look To The Lady""]"	1801	123	REVIEW_BASE	EXACT_NAME	Margery Allingham
/works/OL20083W	Under the deodars ; The phantom 'rickshaw ; Wee Willie Winkie	Kipling, Rudyard	1895	0	3278546	Under the Deodars	1888	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3243798"", ""19095009""]"	"[""Under The Deodars"", ""Under the Deodars""]"	45	5	REVIEW_BASE	EXACT_NAME	Rudyard Kipling
/works/OL2010213W	Dere Mable	Edward Streeter	1918	0	5259203	Dere Mable: Love Letters of a Rookie	1918	WORK_BASE	WORK_BASE|BOOK_BASE	"[""5192095""]"	"[""Dere Mable: Love Letters of a Rookie""]"	27	6	REVIEW_BASE	EXACT_NAME	Edward Streeter
/works/OL2013420W	Gone is gone	Wanda Gág	1933	0	1382329	Gone Is Gone: or the Story of a Man Who Wanted to Do Housework	1933	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1392191"", ""9996160""]"	"[""Gone Is Gone: Or The Story Of A Man Who Wanted To Do Housework"", ""Gone Is Gone: or the Story of a Man Who Wanted to Do Housework""]"	92	15	REVIEW_BASE	EXACT_NAME	Wanda Gag
/works/OL20149W	The  naulahka	Kipling, Rudyard	1892	0	432704	The Naulahka: A Story of West and East	1982	WORK_BASE	WORK_BASE	[]	[]	34	5	REVIEW_BASE	EXACT_NAME	Rudyard Kipling
