work_id	oclc	htid	recordid	locnum	author	imprint	date	place	enumcron	subjects	title	prob80precise	genrepages	totalpages	englishpct	datetype	startdate	enddate	imprintdate
OL2775799W	10408646	uc2.ark+=13960=t5m903w74	7670441		Porter, Eleanor H.	New York;Grosset & Dunlap;c1911.	1911	nyu			Miss Billy	0.89	356	380	1.0	s	1911.0	    	1911
OL2775800W	1839077	mdp.39015016749262	780135	PZ3.P8306Ma	Porter, Eleanor H.	Boston;New York;Houghton Mifflin company;1920.	1920	nyu			Mary Marie	0.88	302	329	1.0	s	1920.0	    	1920
OL2775800W	1839077	nc01.ark+=13960=t82j7j78d	780135	PZ3.P8306Ma	Porter, Eleanor H.	Boston;New York;Houghton Mifflin company;1920.	1920	nyu			Mary Marie	0.88	302	328	1.0	s	1920.0	    	1920
OL2775800W	1839077	nyp.33433076059587	780135	PZ3.P8306Ma	Porter, Eleanor H.	Boston;New York;Houghton Mifflin company;1920.	1920	nyu			Mary Marie	0.88	300	328	1.0	s	1920.0	    	1920
OL2775800W	1839077	uc2.ark+=13960=t8hd7pb5m	780135	PZ3.P8306Ma	Porter, Eleanor H.	Boston;New York;Houghton Mifflin company;1920.	1920	nyu			Mary Marie	0.88	302	328	1.0	s	1920.0	    	1920
OL2775803W	288348	nyp.33433076059645	7669519		Porter, Eleanor H.	Boston;Houghton Mifflin company;1919.	1919	mau			Dawn	0.83	350	382	0.999	s	1919.0	    	1919
OL2775803W	288348	uc2.ark+=13960=t2g738v17	7669519		Porter, Eleanor H.	Boston;Houghton Mifflin company;1919.	1919	mau			Dawn	0.84	353	374	1.0	s	1919.0	    	1919
OL2775805W	288315	nyp.33433076059637	7669520	PZ3.P8306J	Porter, Eleanor H.	Boston;New York;Houghton Mifflin Company;1916.	1916	mau			Just David	0.88	336	368	0.999	s	1916.0	    	1916
OL2775805W	288315	uc2.ark+=13960=t3125qn73	7669520	PZ3.P8306J	Porter, Eleanor H.	Boston;New York;Houghton Mifflin Company;1916.	1916	mau			Just David	0.89	332	352	0.999	s	1916.0	    	1916
OL278134W	14391359	mdp.39015003962027	1847339		Chekhov, Anton Pavlovich,	London;Chatto & Windus;1916.	1916	enk			The duel, and other stories	0.83	299	324	1.0	s	1916.0	    	1916
OL278135W	2204175	mdp.39015004982362	1847330		Chekhov, Anton Pavlovich,	New York;C. Scribner's sons;1917.	1917	nyu			The house with the mezzanine, &. other stories	0.84	251	264	1.0	s	1917.0	    	1917
OL278135W	2204175	mdp.39015007058475	1847330		Chekhov, Anton Pavlovich,	New York;C. Scribner's sons;1917.	1917	nyu			The house with the mezzanine, &. other stories	0.83	251	272	1.0	s	1917.0	    	1917
OL278135W	2204175	mdp.49015000493636	4431428		Chekhov, Anton Pavlovich,	New York;C. Scribner;1917.	1917	nyu			The house with the mezzanine	0.89	251	268	1.0	s	1917.0	    	1917
OL278143W	18511182	uc2.ark+=13960=t3pv6f86k	6548097		Chekhov, Anton Pavlovich,	New York;Macmillan;1917.	1917	nyu			The darling	0.81	315	358	1.0	s	1917.0	    	1917
OL278143W	26615017	mdp.39015003451401	1224177		Chekhov, Anton Pavlovich,	New York;The Macmillan company;1921.	1921	nyu			The darling, and other stories	0.88	315	348	1.0	s	1921.0	    	1921
OL278143W	26615017	uc1.b4084534	1224177		Chekhov, Anton Pavlovich,	New York;The Macmillan company;1921.	1921	nyu	(copy 1)		The darling, and other stories	0.87	316	358	1.0	s	1921.0	    	1921
OL278143W	3852070	nyp.33433067269823	8636267	PZ3.C3985D	Chekhov, Anton Pavlovich,	New York;Macmillan Co.;1916.	1916	nyu			The darling	0.87	313	358	1.0	s	1916.0	    	1916
OL278143W	5714078	uc2.ark+=13960=t8pc2xf8m	7678879		Chekhov, Anton Pavlovich,	London;Chatto and Windus;1916.	1916	enk			The darling, and other stories	0.81	296	332	1.0	 	1916.0	    	1916
OL278145W	1407553	uc2.ark+=13960=t9862hv4x	6092791		Chekhov, Anton Pavlovich,	London;Chatto & Windus;1919.	1919	xx 			The lady with the dog	0.83	294	316	1.0	s	1919.0	    	1919
OL278145W	2522081	mdp.39015020822238	966012	PZ3.C3985L	Chekhov, Anton Pavlovich,	New York;The Macmillan company;1917.	1917	nyu			The lady with the dog, and other stories	0.84	623	648	1.0	s	1917.0	    	1917
OL278145W	2522081	uc1.$b624628	966012	PZ3.C3985L	Chekhov, Anton Pavlovich,	New York;The Macmillan company;1917.	1917	nyu			The lady with the dog, and other stories	0.83	295	320	1.0	s	1917.0	    	1917
