OL2687190A	Rafael Sabatini
OL25963A	Robert Louis Stevenson
OL136299A	Miguel Delibes
OL136197A	P. G. Wodehouse
OL161167A	Arthur Conan Doyle
OL128744A	Curzio Malaparte
OL215689A	G. A. Henty
OL21218A	Carolyn Keene
OL410117A	Nevil Shute
OL19493A	Sinclair Lewis
OL31012A	Robert Hugh Benson
OL31012A	R., H. Benson
OL3130918A	Robert Hugh Benson
OL3130918A	R., H. Benson
OL161167A	Arthur Conan Doyle
OL544344A	Nathanael West
OL442995A	Eleanor Burford
OL1345636A	Anthony Berkeley
OL115895A	André Maurois
OL115895A	Pablo Ruiz
OL115895A	Thurfrida Wake
OL115895A	Wilfrid Jackson
OL3641956A	André Maurois
OL3641956A	Pablo Ruiz
OL3641956A	Thurfrida Wake
OL3641956A	Wilfrid Jackson
OL12330317A	André Maurois
OL12330317A	Pablo Ruiz
OL12330317A	Thurfrida Wake
OL12330317A	Wilfrid Jackson
OL3043845A	André Maurois
OL3043845A	Pablo Ruiz
OL3043845A	Thurfrida Wake
OL3043845A	Wilfrid Jackson
OL68704A	Benito Pérez Galdós
OL68704A	Esmeralda Varon
OL3204254A	Benito Pérez Galdós
OL3204254A	Esmeralda Varon
OL943084A	Mazo de la Roche
OL29388A	Guy de Maupassant
OL1163700A	Freeman Wills Crofts
OL23082A	George MacDonald
OL40043A	Daniel Manus Pinkwater
OL259636A	Ricardo Güiraldes
OL28127A	Edgar Allan Poe
OL22242A	Фёдор Михайлович Достоевский
OL28314A	Dashiell Hammett
OL25968A	George Barr McCutcheon
OL539397A	Eric Ambler
OL51998A	谷崎潤一郎
OL13640A	Ernest Hemingway
OL20994A	Frederick Forsyth
OL117A	Максим Горький
OL117A	J. M. Shirazi
OL117A	Gilbert Keith Chesterton
OL3269230A	Максим Горький
OL3269230A	J. M. Shirazi
OL3269230A	Gilbert Keith Chesterton
OL18524A	Максим Горький
OL18524A	J. M. Shirazi
OL18524A	Gilbert Keith Chesterton
OL2629251A	Betty MacDonald
OL22032A	Rex Stout
OL22583A	Willa Cather
OL22583A	Willa Cather
OL22583A	Willa Cather
OL22583A	Willa Cather
OL18524A	Gilbert Keith Chesterton
OL32541A	Beatrix Potter
OL32541A	The Gunston Trust
OL8248605A	Beatrix Potter
OL8248605A	The Gunston Trust
OL2688714A	Mika Waltari
OL21218A	Carolyn Keene
OL215919A	E. W. Hornung
OL215921A	Fergus Hume
OL9388A	William Shakespeare
OL21218A	Carolyn Keene
OL25788A	John Steinbeck
OL21831A	William Faulkner
OL3152608A	Andrew Lang
OL637216A	R. D. Blackmore
OL21218A	Carolyn Keene
OL1706751A	Earl Derr Biggers
OL44633A	Jack London
OL1127231A	Meredith Nicholson
OL391385A	Edward Phillips Oppenheim
OL595213A	Hergé
OL215921A	Fergus Hume
OL215921A	Fergus Hume
OL9216769A	Fergus Hume
OL9216769A	Fergus Hume
OL162057A	Robert W. Chambers
OL23681A	William Dean Howells
OL28127A	Edgar Allan Poe
OL44633A	Jack London
OL215689A	G. A. Henty
OL21241A	Ann Lane Petry
OL21241A	Ann Petry
OL9092651A	Ann Lane Petry
OL9092651A	Ann Petry
OL113574A	Walter De la Mare
OL39411A	John Fante
OL2657570A	Elizabeth von Arnim
OL133924A	Klaus Mann
OL118929A	Richard Jefferies
OL158938A	Marie Corelli
OL771377A	R. Austin Freeman
OL44633A	Jack London
OL154163A	Kathryn Forbes
OL391385A	Edward Phillips Oppenheim
OL224896A	E. Pauline Johnson
OL203016A	Margaret Laurence
OL34184A	Roald Dahl
OL317224A	John Fox Jr.
OL18319A	Mark Twain
OL161160A	Edgar Wallace
OL340679A	Juan Valera y Alcalá-Galiano
OL340679A	Robert M. Fedorchek
OL2898332A	Juan Valera y Alcalá-Galiano
OL2898332A	Robert M. Fedorchek
OL890833A	Kate Seredy
OL21569A	Arthur Miller
OL215689A	G. A. Henty
OL21831A	William Faulkner
OL22028A	Mary Roberts Rinehart
OL2265484A	Alison Uttley
OL4392694A	Henry Roth
OL300813A	Sax Rohmer
OL177106A	Manuel Antônio de Almeida
OL19283A	Grace Livingston Hill
OL30350A	Zane Grey
OL130236A	Israel Zangwill
OL24761A	Samuel Butler
OL24761A	Samuel Butler
OL2658787A	Samuel Butler
OL2658787A	Samuel Butler
OL215610A	Jerome Klapka Jérôme
OL58198A	Elizabeth Bowen
OL2676111A	John W. Campbell
OL2676111A	William F. Nolan
OL7479068A	John W. Campbell
OL7479068A	William F. Nolan
OL161946A	José de Alencar
OL136197A	P. G. Wodehouse
OL232499A	C. S. Forester
OL232499A	C.S.Forester
OL232499A	CS Forester
OL11551096A	C. S. Forester
OL11551096A	C.S.Forester
OL11551096A	CS Forester
OL11467868A	C. S. Forester
OL11467868A	C.S.Forester
OL11467868A	CS Forester
OL125391A	Georges Simenon
OL218707A	Rumer Godden
OL20188A	Edith Wharton
OL216755A	Jeffrey Archer
OL28725A	Sarah Orne Jewett
OL32541A	Beatrix Potter
OL32541A	Wendy Rasmussen
OL229963A	Beatrix Potter
OL229963A	Wendy Rasmussen
OL19603A	Booth Tarkington
OL21218A	Carolyn Keene
OL771377A	R. Austin Freeman
OL126562A	Baroness Emmuska Orczy
OL126562A	Emma Orczy
OL21218A	Carolyn Keene
OL34485A	Colin Dexter
OL25963A	Robert Louis Stevenson
OL1393239A	Talbot Mundy
OL1637A	Pramoedya Ananta Toer
OL456362A	Edward Bellamy
OL772829A	Margaret Oliphant
OL215689A	G. A. Henty
OL32772A	Émile Zola
OL23222A	Erle Stanley Gardner
OL1130328A	Julie Campbell
OL33585A	William Somerset Maugham
OL32772A	Émile Zola
OL538087A	Olaf Stapledon
OL57263A	George Gissing
OL21256A	Catherine Cookson
OL2101175A	O. Henry
OL161167A	Arthur Conan Doyle
OL21219A	Franklin W. Dixon
OL892147A	Ida Cook
OL4683A	Munshi Premchand
OL22028A	Mary Roberts Rinehart
OL2101175A	O. Henry
OL30012A	Farley Mowat
OL225215A	Bess Streeter Aldrich
OL773783A	D. E. Stevenson
OL33585A	William Somerset Maugham
OL161160A	Edgar Wallace
OL21093A	Ambrose Bierce
OL21093A	Adolphe Danziger De Castro
OL21093A	Richard Voss
OL21093A	G. Danziger
OL1957827A	Ambrose Bierce
OL1957827A	Adolphe Danziger De Castro
OL1957827A	Richard Voss
OL1957827A	G. Danziger
OL216004A	Ambrose Bierce
OL216004A	Adolphe Danziger De Castro
OL216004A	Richard Voss
OL216004A	G. Danziger
OL14405019A	Ambrose Bierce
OL14405019A	Adolphe Danziger De Castro
OL14405019A	Richard Voss
OL14405019A	G. Danziger
OL23681A	William Dean Howells
OL761501A	Laura Lee Hope
OL114411A	Herbert Allen Giles
OL896624A	Leslie Charteris
OL117225A	Charles Williams
OL215689A	G. A. Henty
OL119416A	Jean de Brunhoff
OL116645A	Hugh Walpole
OL2553536A	Stanley John Weymann
OL2197124A	Илья Арнольдович Ильф
OL2197124A	Евгений Петрович Петров
OL1046213A	Илья Арнольдович Ильф
OL1046213A	Евгений Петрович Петров
OL136546A	Alfred de Musset
OL78805A	George Meredith
OL1050930A	Frank Yerby
OL232499A	C. S. Forester
OL146605A	Edgar Rice Burroughs
OL1097266A	Robert Graves
OL215689A	G. A. Henty
OL19677A	Антон Павлович Чехов
OL24461A	Rudyard Kipling
OL19164A	Thornton W. Burgess
OL19164A	Harrison Cady
OL19164A	George Kerr
OL2711632A	Thornton W. Burgess
OL2711632A	Harrison Cady
OL2711632A	George Kerr
OL5025643A	Thornton W. Burgess
OL5025643A	Harrison Cady
OL5025643A	George Kerr
OL7123339A	Vicente Blasco Ibáñez
OL394640A	John Hersey
OL126562A	Emma Orczy
OL26405A	J. M. Synge
OL4397788A	Jean Rhys
OL200403A	Pamela L. Travers
OL160777A	Howard Roger Garis
OL160777A	Victor Appleton
OL605044A	Howard Roger Garis
OL605044A	Victor Appleton
OL4328696A	Pearl S. Buck
OL76437A	Hermann Hesse
OL20243A	Graham Greene
OL1475076A	Jeffery Farnol
OL21218A	Carolyn Keene
OL27524A	Tennessee Williams
OL916848A	Roger Duvoisin
OL93286A	Machado de Assis
OL93286A	Helen Caldwell
OL93286A	John Temple Graves
OL1909570A	Machado de Assis
OL1909570A	Helen Caldwell
OL1909570A	John Temple Graves
OL9172169A	Machado de Assis
OL9172169A	Helen Caldwell
OL9172169A	John Temple Graves
OL26952A	Ngaio Marsh
OL673325A	Rainer Maria Rilke
OL161167A	Arthur Conan Doyle
OL26952A	Ngaio Marsh
OL770107A	Elizabeth Marie Pope
OL23222A	Erle Stanley Gardner
OL241416A	Margery Allingham
OL26952A	Ngaio Marsh
OL32772A	Émile Zola
OL410117A	Nevil Shute
OL2660555A	Alexei Nikolayevich Tolstoy
OL82868A	Miguel Ángel Asturias
OL4342369A	Arthur Michell Ransome
OL19441A	Joseph Conrad
OL18277A	Thomas Hardy
OL709550A	Patricia Wentworth
OL120151A	Jorge Icaza
OL29497A	Herman Melville
OL442995A	Eleanor Burford
OL1834084A	Marguerite Audoux
OL3941062A	José Ortega y Gasset
OL6924798A	Sir Compton Mackenzie
OL6924798A	C. MacKenzie
OL6924798A	David Mamet
OL6924798A	Compt Mackenzie
OL2771367A	Sir Compton Mackenzie
OL2771367A	C. MacKenzie
OL2771367A	David Mamet
OL2771367A	Compt Mackenzie
OL19697A	Sir Compton Mackenzie
OL19697A	C. MacKenzie
OL19697A	David Mamet
OL19697A	Compt Mackenzie
OL2698447A	Sir Compton Mackenzie
OL2698447A	C. MacKenzie
OL2698447A	David Mamet
OL2698447A	Compt Mackenzie
OL108022A	Howard Fast
OL108022A	Chris Kipiniak
OL108022A	艾秋
OL3530908A	Howard Fast
OL3530908A	Chris Kipiniak
OL3530908A	艾秋
OL15366369A	Howard Fast
OL15366369A	Chris Kipiniak
OL15366369A	艾秋
OL108022A	Howard Fast
OL108022A	Eric Foner
OL108022A	W. E. B. Du Bois
OL216536A	Howard Fast
OL216536A	Eric Foner
OL216536A	W. E. B. Du Bois
OL26460A	Howard Fast
OL26460A	Eric Foner
OL26460A	W. E. B. Du Bois
OL539397A	Eric Ambler
OL79039A	Gustave Flaubert
OL24452A	Danielle Steel
OL24452A	Laura Manero Jiménez
OL7991014A	Danielle Steel
OL7991014A	Laura Manero Jiménez
OL2570949A	Robert Michael Ballantyne
OL2827465A	H. C. McNeile
OL2827465A	Sapper
OL14166604A	H. C. McNeile
OL14166604A	Sapper
OL2350000A	Reşat Nuri Güntekin
OL34047A	Daphne du Maurier
OL29586A	Arnold Bennett
OL31012A	Robert Hugh Benson
OL19677A	Антон Павлович Чехов
OL890833A	Kate Seredy
OL391385A	Edward Phillips Oppenheim
OL368154A	Charles Boardman Hawes
OL44633A	Jack London
OL2893404A	Arthur B. Reeve
OL381867A	Carol Ryrie Brink
OL241416A	Margery Allingham
OL161160A	Edgar Wallace
OL22242A	Фёдор Михайлович Достоевский
OL233814A	Enid Blyton
OL33261A	Elizabeth Enright
OL1603888A	Benedict Freedman
OL1603888A	Nancy Freedman
OL2701579A	Benedict Freedman
OL2701579A	Nancy Freedman
OL48139A	Vladimir Nabokov
OL48139A	Dmitri Nabokov
OL3143664A	Vladimir Nabokov
OL3143664A	Dmitri Nabokov
OL1127231A	Meredith Nicholson
OL28127A	Edgar Allan Poe
OL391385A	Edward Phillips Oppenheim
OL48139A	Vladimir Nabokov
OL20519A	Charles Waddell Chesnutt
OL20922A	Ellery Queen
OL20922A	E Queen
OL12795382A	Ellery Queen
OL12795382A	E Queen
OL1050930A	Frank Yerby
OL1391136A	Emilie Baker Loring
OL1520613A	Aksel Sandemose
OL8648916A	SD Simper
OL442995A	Eleanor Burford
OL183045A	W. O. Mitchell
OL125391A	Georges Simenon
OL2937242A	Charles Devereaux
OL68704A	Benito Pérez Galdós
OL21001A	Henry James
OL2688089A	Gertrude Atherton
OL215831A	Grant Allen
OL2893404A	Arthur B. Reeve
OL990216A	Rosamond Lehmann
OL30350A	Zane Grey
OL1820826A	Margaret Ayer Barnes
OL22032A	Rex Stout
OL29599A	Liam Ó Flaithearta
OL947807A	Inez Haynes Gillmore
OL48458A	André Gide
OL28012A	Thorne Smith
OL453859A	Wallace Thurman
OL44633A	Jack London
OL410117A	Nevil Shute
OL410117A	Rob Spence
OL3635733A	Nevil Shute
OL3635733A	Rob Spence
OL146605A	Edgar Rice Burroughs
OL26952A	Ngaio Marsh
OL19482A	Louis L'Amour
OL22973A	Thomas Mann
OL22122A	Margaret Wise Brown
OL86757A	Jean Cocteau
OL86757A	Cocteau
OL3113483A	Jean Cocteau
OL3113483A	Cocteau
OL232499A	C. S. Forester
OL125391A	Georges Simenon
OL70788A	Hans Fallada
OL5992432A	Scheherazade
OL19964A	D. H. Lawrence
OL31727A	Bram Stoker
OL21219A	Franklin W. Dixon
OL1770A	Rabindranath Tagore
OL44231A	Aleister Crowley
OL23767A	Frances Hodgson Burnett
OL31012A	Robert Hugh Benson
OL31012A	R., H. Benson
OL31012A	Anne Freemantle
OL3130918A	Robert Hugh Benson
OL3130918A	R., H. Benson
OL3130918A	Anne Freemantle
OL2726178A	Robert Hugh Benson
OL2726178A	R., H. Benson
OL2726178A	Anne Freemantle
OL190100A	Paul Auster
OL1155711A	Karel Čapek
OL1155711A	Josef Čapek
OL126332A	Karel Čapek
OL126332A	Josef Čapek
OL29698A	Anthony Trollope
OL943084A	Mazo de la Roche
OL2660342A	Maurice Leblanc
OL21093A	Ambrose Bierce
OL1478737A	Rex Ellingwood Beach
OL29079A	Clive Cussler
OL29079A	Dirk Cussler
OL2660314A	Clive Cussler
OL2660314A	Dirk Cussler
OL33283A	Leopold Ritter von Sacher-Masoch
OL233814A	Enid Blyton
OL227971A	Edmund Wilson
OL465130A	John Dickson Carr
OL26460A	W. E. B. Du Bois
OL26460A	H. S. De Lay
OL26460A	Herbert Aptheker
OL9477965A	W. E. B. Du Bois
OL9477965A	H. S. De Lay
OL9477965A	Herbert Aptheker
OL422396A	W. E. B. Du Bois
OL422396A	H. S. De Lay
OL422396A	Herbert Aptheker
OL23431A	L. Frank Baum
OL498776A	Louis Hémon
OL341129A	Flora Thompson
OL23222A	Erle Stanley Gardner
OL19964A	D. H. Lawrence
OL23222A	Erle Stanley Gardner
OL29858A	Samuel Beckett
OL19024A	Upton Sinclair
OL19024A	Eugène Brieux
OL4280815A	Upton Sinclair
OL4280815A	Eugène Brieux
OL448937A	Walter D. Edmonds
OL448937A	Paul Lantz
OL8016149A	Walter D. Edmonds
OL8016149A	Paul Lantz
OL31901A	Antoine de Saint-Exupéry
OL20371A	Marguerite Yourcenar
OL1345636A	Anthony Berkeley
OL715297A	Edmund Crispin
OL34047A	Daphne du Maurier
OL241416A	Margery Allingham
OL29174A	Nikos Kazantzakis
OL21001A	Henry James
OL215831A	Grant Allen
OL121323A	Carolyn Wells
OL27064A	Dick Francis
OL2657570A	Elizabeth von Arnim
OL76437A	Hermann Hesse
OL30895A	Gene Stratton-Porter
OL1900249A	Mary Austin
OL215610A	Jerome Klapka Jérôme
OL578113A	Kate Douglas Smith Wiggin
OL554155A	Arthur Machen
OL32541A	Beatrix Potter
OL32541A	Sam Thiewes
OL32541A	Anita C. Nelson
OL3517920A	Beatrix Potter
OL3517920A	Sam Thiewes
OL3517920A	Anita C. Nelson
OL6987430A	Beatrix Potter
OL6987430A	Sam Thiewes
OL6987430A	Anita C. Nelson
OL126467A	Robert Smythe Hichens
OL30350A	Zane Grey
OL767343A	Georges Ivanovitch Gurdjieff
OL767343A	A. Orage
OL767343A	Jeanne de Salzmann
OL767343A	Henri Tracol
OL10306216A	Georges Ivanovitch Gurdjieff
OL10306216A	A. Orage
OL10306216A	Jeanne de Salzmann
OL10306216A	Henri Tracol
OL9084876A	Georges Ivanovitch Gurdjieff
OL9084876A	A. Orage
OL9084876A	Jeanne de Salzmann
OL9084876A	Henri Tracol
OL348819A	Georges Ivanovitch Gurdjieff
OL348819A	A. Orage
OL348819A	Jeanne de Salzmann
OL348819A	Henri Tracol
OL342146A	Ross Macdonald
OL125391A	Georges Simenon
OL146605A	Edgar Rice Burroughs
OL28409A	William Morris
OL772829A	Margaret Oliphant
OL715297A	Edmund Crispin
OL1156265A	Margaret Kennedy
OL795451A	A. J. Cronin
OL141473A	Vilhelm Moberg
OL114355A	William Hale White
OL21831A	William Faulkner
OL2627043A	Николай Васильевич Гоголь
OL32271A	Theodore Dreiser
OL13640A	Ernest Hemingway
OL19677A	Антон Павлович Чехов
OL21218A	Carolyn Keene
OL28135A	Michael Francis Gilbert
OL2101175A	O. Henry
OL2985946A	John Cowper Powys
OL226273A	Zora Neale Hurston
OL77081A	John Galsworthy
OL23222A	Erle Stanley Gardner
OL2781391A	Louis-Ferdinand Celine
OL23222A	Erle Stanley Gardner
OL19164A	Thornton W. Burgess
OL19164A	Harrison Cady
OL19164A	W. Burgess
OL2711632A	Thornton W. Burgess
OL2711632A	Harrison Cady
OL2711632A	W. Burgess
OL4222300A	Thornton W. Burgess
OL4222300A	Harrison Cady
OL4222300A	W. Burgess
OL298044A	Italo Svevo
OL19164A	Thornton W. Burgess
OL70874A	Horacio Quiroga
OL160356A	William Maxwell
OL28989A	Georges Bernanos
OL410117A	Nevil Shute
OL28314A	Dashiell Hammett
OL58198A	Elizabeth Bowen
OL448596A	Budd Schulberg
OL20371A	Marguerite Yourcenar
OL18319A	Mark Twain
OL1921722A	Juan Cabreros Laya
OL22122A	Margaret Wise Brown
OL22028A	Mary Roberts Rinehart
OL538087A	Olaf Stapledon
OL578337A	Maud Hart Lovelace
OL578337A	Lois Lenski
OL162026A	Maud Hart Lovelace
OL162026A	Lois Lenski
OL21218A	Carolyn Keene
OL694360A	Arthur Quiller-Couch
OL694360A	Q
OL7379579A	Arthur Quiller-Couch
OL7379579A	Q
OL126562A	Emma Orczy
OL1475076A	Jeffery Farnol
OL26460A	W. E. B. Du Bois
OL715297A	Edmund Crispin
OL19677A	Антон Павлович Чехов
OL34047A	Daphne du Maurier
OL32541A	Beatrix Potter
OL20903A	James Thurber
OL20903A	Marc Simont
OL20903A	Neil Gaiman
OL30490A	James Thurber
OL30490A	Marc Simont
OL30490A	Neil Gaiman
OL53305A	James Thurber
OL53305A	Marc Simont
OL53305A	Neil Gaiman
OL44633A	Jack London
OL710654A	Mary Renault
OL22028A	Mary Roberts Rinehart
OL19677A	Антон Павлович Чехов
OL27695A	Agatha Christie
OL144345A	Sholem Aleichem
OL943084A	Mazo de la Roche
OL19964A	D. H. Lawrence
OL22548A	Clyde Robert Bulla
OL19482A	Louis L'Amour
OL19964A	D. H. Lawrence
OL385592A	Nella Larsen
OL24371A	Dorothy Canfield Fisher
OL21218A	Carolyn Keene
OL2215266A	Kingsley Amis
OL659046A	Xiaoxiaosheng.
OL4288429A	Bolesław Prus
OL521381A	Vicki Baum
OL50109A	E. F. Benson
OL471601A	Dorothy Richardson
OL113831A	John Masefield
OL136197A	P. G. Wodehouse
OL162057A	Robert W. Chambers
OL33585A	William Somerset Maugham
OL136197A	P. G. Wodehouse
OL33600A	Saul Bellow
OL943084A	Mazo de la Roche
OL27272A	Joseph Roth
OL48139A	Vladimir Nabokov
OL3152608A	Andrew Lang
OL215689A	G. A. Henty
OL27064A	Dick Francis
OL4038782A	Irmgard Keun
OL943084A	Mazo de la Roche
OL7123339A	Vicente Blasco Ibáñez
OL513270A	Andrew Barton 'Banjo' Paterson
OL241416A	Margery Allingham
OL20651A	Joan Aiken
OL27871A	Tom Sharpe
OL593898A	Oliver La Farge
OL26439A	Stefan Zweig
OL1143022A	Garth Williams
OL31862A	Ferenc Molnár
OL31862A	Josef Weinberger
OL31862A	Dóra Bakucz
OL12564902A	Ferenc Molnár
OL12564902A	Josef Weinberger
OL12564902A	Dóra Bakucz
OL12564903A	Ferenc Molnár
OL12564903A	Josef Weinberger
OL12564903A	Dóra Bakucz
OL241416A	Margery Allingham
OL30150A	Dorothy B. Hughes
OL19441A	Joseph Conrad
OL30350A	Zane Grey
OL242646A	Wanda Gág
OL92779A	Rachel Field
OL92779A	Allen Lewis
OL9474818A	Rachel Field
OL9474818A	Allen Lewis
OL2688089A	Gertrude Atherton
OL709550A	Patricia Wentworth
OL232499A	C. S. Forester
OL232499A	C.S.Forester
OL11551096A	C. S. Forester
OL11551096A	C.S.Forester
OL232499A	C. S. Forester
OL124945A	Ignazio Silone
OL39597A	Betty Smith
OL23681A	William Dean Howells
OL27695A	Agatha Christie
OL23681A	William Dean Howells
OL2101175A	O. Henry
OL35183A	Kate Chopin
OL68315A	William Le Queux
OL1098429A	Hermine Hug-Hellmuth
OL33442A	Miguel de Unamuno
OL529915A	Virginia Lee Burton
OL943084A	Mazo de la Roche
OL391385A	Edward Phillips Oppenheim
OL21305A	Maeve Binchy
OL2657570A	Elizabeth von Arnim
OL146605A	Edgar Rice Burroughs
OL2763372A	Alvin Tresselt
OL2763372A	Roger Duvoisin
OL2763372A	Catherine Bonhomme
OL916848A	Alvin Tresselt
OL916848A	Roger Duvoisin
OL916848A	Catherine Bonhomme
OL1300693A	Alvin Tresselt
OL1300693A	Roger Duvoisin
OL1300693A	Catherine Bonhomme
OL23326A	H. Rider Haggard
OL761501A	Laura Lee Hope
OL29388A	Guy de Maupassant
OL159722A	Renard, Jules
OL159722A	Jules Renard
OL159722A	Andre Fermigier
OL3113220A	Renard, Jules
OL3113220A	Jules Renard
OL3113220A	Andre Fermigier
OL2831722A	Renard, Jules
OL2831722A	Jules Renard
OL2831722A	Andre Fermigier
OL117938A	Bagnold, Enid.
OL727617A	Kenneth Fearing
OL288327A	Nancy Mitford
OL391385A	Edward Phillips Oppenheim
OL300813A	Sax Rohmer
OL19164A	Thornton W. Burgess
OL215689A	G. A. Henty
OL113611A	Jules Verne
OL137680A	Wyndham Lewis
OL27272A	Joseph Roth
OL39937A	Lord Dunsany
OL20216A	Will James
OL19164A	Thornton W. Burgess
OL22032A	Rex Stout
OL1602527A	Austin Tappan Wright
OL834168A	Slobodkina, Esphyr
OL834168A	Esphyr Slobodkina
OL834168A	Teresa Mlawer
OL2632003A	Slobodkina, Esphyr
OL2632003A	Esphyr Slobodkina
OL2632003A	Teresa Mlawer
OL2628636A	Slobodkina, Esphyr
OL2628636A	Esphyr Slobodkina
OL2628636A	Teresa Mlawer
OL317224A	John Fox Jr.
OL27782A	Louis Bromfield
OL136197A	P. G. Wodehouse
OL215791A	Francis Marion Crawford
OL13066A	H. G. Wells
OL136197A	P. G. Wodehouse
OL233814A	Enid Blyton
OL946631A	Jessamyn West
OL24461A	Rudyard Kipling
OL6539768A	Alice Dalgliesh
OL232499A	C. S. Forester
OL18977A	Nora Roberts
OL13066A	H. G. Wells
OL21218A	Carolyn Keene
OL32541A	Beatrix Potter
OL410117A	Nevil Shute
OL21001A	Henry James
OL33842A	Ford Madox Ford
OL1097266A	Robert Graves
OL2645050A	Irving Stone
OL19677A	Антон Павлович Чехов
OL1479386A	Axel Munthe
OL114355A	William Hale White
OL1900249A	Mary Austin
OL1900249A	Austin Mary Hunter
OL12329849A	Mary Austin
OL12329849A	Austin Mary Hunter
OL451814A	Charles Jackson
OL2241940A	William Lindsay Gresham
OL9161902A	Anna Katharine Green
OL9161902A	Anna Green
OL9161902A	Anna Katharine Green
OL4795384A	Anna Katharine Green
OL4795384A	Anna Green
OL4795384A	Anna Katharine Green
OL10733810A	Anna Katharine Green
OL10733810A	Anna Green
OL10733810A	Anna Katharine Green
OL910273A	Holling Clancy Holling
OL119416A	Jean de Brunhoff
OL14114A	Yaşar Kemal
OL32772A	Émile Zola
OL776899A	Paul Gallico
OL19164A	Thornton W. Burgess
OL19164A	Maddie Frost
OL7532933A	Thornton W. Burgess
OL7532933A	Maddie Frost
OL743153A	Antonia White
OL544344A	Nathanael West
OL25234A	Henry Patterson
OL2890A	Kahlil Gibran
OL2890A	manuel bazan
OL2890A	paula garcia
OL11783714A	Kahlil Gibran
OL11783714A	manuel bazan
OL11783714A	paula garcia
OL10027662A	Kahlil Gibran
OL10027662A	manuel bazan
OL10027662A	paula garcia
OL23767A	Frances Hodgson Burnett
OL2623912A	Henri Charrière
OL215689A	G. A. Henty
OL1393239A	Talbot Mundy
OL539397A	Eric Ambler
OL906030A	Pierre Souvestre
OL906030A	Marcel Allain
OL2415993A	Pierre Souvestre
OL2415993A	Marcel Allain
OL117592A	Jean-Paul Sartre
OL91522A	Anatole France
OL1766758A	James Branch Cabell
OL44633A	Jack London
OL113574A	Walter De la Mare
OL48139A	Vladimir Nabokov
OL146605A	Edgar Rice Burroughs
OL144345A	Sholem Aleichem
OL2101175A	O. Henry
OL65682A	Katherine Mansfield
OL161167A	Arthur Conan Doyle
OL19024A	Upton Sinclair
OL22032A	Rex Stout
OL19482A	Louis L'Amour
OL28100A	Hardie Gramatky
OL37752A	Elizabeth Goudge
OL4724488A	Willard Price
OL465130A	John Dickson Carr
OL3267286A	Percival Christopher Wren
OL761501A	Laura Lee Hope
OL74469A	Theodor Fontane
OL125391A	Georges Simenon
OL29097A	Honoré de Balzac
OL33842A	Ford Madox Ford
OL113574A	Walter De la Mare
OL65966A	August Strindberg
OL65966A	Ellie Schleussner
OL9170791A	August Strindberg
OL9170791A	Ellie Schleussner
OL5911201A	Rasipuram Krishnaswamy Narayan
OL4683A	Munshi Premchand
OL31827A	James Joyce
OL119715A	Colette
OL22242A	Фёдор Михайлович Достоевский
OL247209A	Ruth Krauss
OL152307A	Hugh Lofting
OL1036952A	Henry Blake Fuller
OL236704A	Walter R. Brooks
OL1982733A	Azevedo, Aluizio
OL23222A	Erle Stanley Gardner
OL129171A	Rómulo Gallegos
OL35839A	Charles Darwin
OL465130A	John Dickson Carr
OL215689A	G. A. Henty
OL23431A	L. Frank Baum
OL23222A	Erle Stanley Gardner
OL23222A	Erle Stanley Gardner
OL50109A	E. F. Benson
OL10968A	Walter Pater
OL20188A	Edith Wharton
OL6899222A	Molière
OL794876A	Ryūnosuke Akutagawa
OL2644841A	Mervyn Peake
OL20919A	Alberto Moravia
OL93286A	Machado de Assis
OL93286A	John Temple Graves
OL9172169A	Machado de Assis
OL9172169A	John Temple Graves
OL76437A	Hermann Hesse
OL77081A	John Galsworthy
OL943084A	Mazo de la Roche
OL19677A	Антон Павлович Чехов
OL19677A	Constance Black Garnett
OL2913279A	Антон Павлович Чехов
OL2913279A	Constance Black Garnett
OL13066A	H. G. Wells
OL20188A	Edith Wharton
OL381867A	Carol Ryrie Brink
OL161167A	Arthur Conan Doyle
OL10226233A	Charles M. Sheldon
OL23222A	Erle Stanley Gardner
OL117592A	Jean-Paul Sartre
OL4328696A	Pearl S. Buck
OL20188A	Edith Wharton
OL586886A	DuBose Heyward
OL18524A	Gilbert Keith Chesterton
OL146605A	Edgar Rice Burroughs
OL58198A	Elizabeth Bowen
OL2355312A	Ramón del Valle Inclán
OL215841A	Paul Laurence Dunbar
OL125391A	Georges Simenon
OL1321221A	Eve Garnett
OL226273A	Zora Neale Hurston
OL226273A	Jesmyn Ward
OL5148378A	Zora Neale Hurston
OL5148378A	Jesmyn Ward
OL888663A	Kathryn Blair
OL225331A	Colleen McCullough
OL21831A	William Faulkner
OL951137A	Geoffrey Trease
OL161324A	Carolyn Sherwin Bailey
OL161324A	Ruth Chrisman Gannett
OL7337718A	Carolyn Sherwin Bailey
OL7337718A	Ruth Chrisman Gannett
OL20188A	Edith Wharton
OL44633A	Jack London
OL116645A	Hugh Walpole
OL715297A	Edmund Crispin
OL891488A	Rose Macaulay
OL23222A	Erle Stanley Gardner
OL4353595A	Richmal Crompton
OL4353595A	Thomas Henry
OL4353595A	Martin Jarvis
OL1189026A	Richmal Crompton
OL1189026A	Thomas Henry
OL1189026A	Martin Jarvis
OL2471027A	Richmal Crompton
OL2471027A	Thomas Henry
OL2471027A	Martin Jarvis
OL385813A	Edna Ferber
